"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2021";"0000";"";"";"";"";"";"";"";"";"";""
"01/02/2021";"1200";"";"";"";"";"";"";"";"";"";""
"01/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"02/02/2021";"0000";"";"";"";"";"";"";"";"";"";""
"02/02/2021";"1200";"";"";"";"";"";"";"";"";"";""
"02/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"03/02/2021";"0000";"";"";"";"";"";"";"";"";"";""
"03/02/2021";"1200";"";"";"";"";"";"";"";"";"";""
"03/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"04/02/2021";"0000";"";"";"";"";"";"";"";"";"";""
"04/02/2021";"1200";"";"";"";"";"";"";"";"";"";""
"04/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/02/2021";"0000";"";"";"";"";"";"";"";"";"";""
"05/02/2021";"1200";"";"";"";"";"";"";"";"";"";""
"05/02/2021";"1800";"27,8";"73,0";"";"1,0";"50,0";"10,0";"";"";"";""
"06/02/2021";"0000";"";"";"";"";"";"";"";"";"";""
"06/02/2021";"1200";"";"";"";"";"";"";"";"";"";""
"06/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"07/02/2021";"0000";"";"";"";"";"";"";"";"";"";""
"07/02/2021";"1200";"";"";"";"";"";"";"";"";"";""
"07/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"08/02/2021";"0000";"";"";"";"";"";"";"";"";"";""
"08/02/2021";"1200";"";"";"";"";"";"";"";"";"";""
"08/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"09/02/2021";"0000";"";"";"";"";"";"";"0,60";"29,7";"";""
"09/02/2021";"1200";"25,2";"96,0";"";"1,0";"50,0";"10,0";"";"";"23,1";"0,0"
"09/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"10/02/2021";"0000";"";"";"";"";"";"";"6,30";"32,5";"";""
"10/02/2021";"1200";"26,0";"87,0";"";"1,0";"50,0";"5,0";"";"";"23,8";"13,8"
"10/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"11/02/2021";"0000";"";"";"";"";"";"";"1,90";"30,1";"";""
"11/02/2021";"1200";"25,7";"86,0";"";"1,0";"50,0";"10,0";"";"";"25,7";"0,0"
"11/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"12/02/2021";"0000";"";"";"";"";"";"";"0,90";"29,8";"";""
"12/02/2021";"1200";"24,6";"92,0";"";"0,0";"0,0";"10,0";"";"";"24,6";"15,4"
"12/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"13/02/2021";"0000";"";"";"";"";"";"";"0,00";"30,7";"";""
"13/02/2021";"1200";"25,9";"92,0";"";"1,0";"320,0";"10,0";"";"";"24,9";"0,0"
"13/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"14/02/2021";"0000";"";"";"";"";"";"";"0,00";"30,0";"";""
"14/02/2021";"1200";"25,0";"99,0";"";"0,0";"0,0";"10,0";"";"";"24,1";"60,0"
"14/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"15/02/2021";"0000";"";"";"";"";"";"";"0,00";"29,3";"";""
"15/02/2021";"1200";"24,5";"96,0";"";"0,0";"0,0";"10,0";"";"";"23,3";"53,2"
"15/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"16/02/2021";"0000";"";"";"";"";"";"";"0,00";"31,0";"";""
"16/02/2021";"1200";"24,8";"96,0";"";"0,0";"0,0";"10,0";"";"";"23,2";"9,2"
"16/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"17/02/2021";"0000";"";"";"";"";"";"";"4,50";"31,4";"";""
"17/02/2021";"1200";"25,0";"88,0";"";"1,0";"50,0";"10,0";"";"";"24,7";"0,0"
"17/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"18/02/2021";"0000";"";"";"";"";"";"";"7,60";"33,7";"";""
"18/02/2021";"1200";"27,6";"84,0";"";"1,0";"50,0";"4,0";"";"";"25,8";"8,2"
"18/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"19/02/2021";"0000";"";"";"";"";"";"";"8,00";"34,3";"";""
"19/02/2021";"1200";"27,7";"76,0";"";"1,0";"50,0";"3,0";"";"";"25,9";"0,0"
"19/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"20/02/2021";"0000";"";"";"";"";"";"";"";"26,0";"";""
"20/02/2021";"1200";"22,4";"98,0";"";"0,0";"0,0";"10,0";"";"";"22,4";"82,0"
"20/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"21/02/2021";"0000";"";"";"";"";"";"";"10,10";"31,7";"";""
"21/02/2021";"1200";"23,9";"93,0";"";"1,0";"50,0";"8,0";"";"";"22,3";"14,0"
"21/02/2021";"1800";"";"";"";"";"";"";"";"";"";""
"22/02/2021";"0000";"";"";"";"";"";"";"3,70";"32,2";"";""
"22/02/2021";"1200";"26,0";"83,0";"";"1,0";"50,0";"10,0";"";"";"24,4";"0,0"
"22/02/2021";"1800";"31,0";"61,0";"";"2,0";"50,0";"10,0";"";"";"";""
"23/02/2021";"0000";"";"";"";"";"";"";"2,30";"31,5";"";""
"23/02/2021";"1200";"26,6";"82,0";"";"2,0";"50,0";"8,0";"";"";"25,7";"0,0"
"23/02/2021";"1800";"29,5";"67,0";"";"2,0";"90,0";"9,0";"";"";"";""
"24/02/2021";"0000";"";"";"";"";"";"";"2,50";"32,0";"";""
"24/02/2021";"1200";"26,9";"82,0";"";"1,0";"50,0";"10,0";"";"";"26,0";"0,0"
"24/02/2021";"1800";"31,0";"64,0";"";"2,0";"50,0";"9,0";"";"";"";""
"25/02/2021";"0000";"";"";"";"";"";"";"0,00";"28,1";"";""
"25/02/2021";"1200";"24,8";"94,0";"";"1,0";"360,0";"9,0";"";"";"23,1";"28,2"
"25/02/2021";"1800";"26,9";"82,0";"";"1,0";"50,0";"10,0";"";"";"";""
"26/02/2021";"0000";"";"";"";"";"";"";"0,30";"27,6";"";""
"26/02/2021";"1200";"25,6";"88,0";"";"0,0";"0,0";"10,0";"";"";"24,5";"4,8"
"26/02/2021";"1800";"26,4";"76,0";"";"2,0";"50,0";"10,0";"";"";"";""
"27/02/2021";"0000";"";"";"";"";"";"";"4,00";"30,9";"";""
"27/02/2021";"1200";"26,4";"87,0";"";"1,0";"50,0";"3,0";"";"";"24,3";"1,6"
"27/02/2021";"1800";"28,8";"69,0";"";"2,0";"50,0";"9,0";"";"";"";""
"28/02/2021";"0000";"";"";"";"";"";"";"0,10";"27,9";"";""
"28/02/2021";"1200";"24,4";"95,0";"";"0,0";"0,0";"10,0";"";"";"24,4";"16,6"
"28/02/2021";"1800";"25,6";"87,0";"";"0,0";"0,0";"10,0";"";"";"";""
"01/03/2021";"0000";"";"";"";"";"";"";"3,00";"29,5";"";""
"01/03/2021";"1200";"24,6";"90,0";"";"0,0";"0,0";"10,0";"";"";"24,0";"32,3"
"01/03/2021";"1800";"28,2";"71,0";"";"2,0";"50,0";"10,0";"";"";"";""
"02/03/2021";"0000";"";"";"";"";"";"";"1,40";"31,7";"";""
"02/03/2021";"1200";"23,5";"97,0";"";"0,0";"0,0";"10,0";"";"";"23,3";"24,6"
"02/03/2021";"1800";"30,2";"66,0";"";"1,0";"230,0";"9,0";"";"";"";""
"03/03/2021";"0000";"";"";"";"";"";"";"0,50";"29,8";"";""
