"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2023";"0000";"30,0";"65,0";"";"0,0";"0,0";"7,5";"7,00";"36,2";"";""
"01/08/2023";"1200";"31,8";"61,0";"";"1,0";"50,0";"6,3";"";"";"28,0";"0,0"
"01/08/2023";"1800";"34,8";"48,0";"";"2,1";"50,0";"7,5";"";"";"";""
"02/08/2023";"0000";"30,0";"65,0";"";"0,0";"0,0";"7,5";"3,70";"33,6";"";""
"02/08/2023";"1200";"28,3";"83,0";"";"1,0";"320,0";"5,0";"";"";"26,7";"0,0"
"02/08/2023";"1800";"32,6";"57,0";"";"1,0";"360,0";"7,5";"";"";"";""
"03/08/2023";"0000";"27,0";"81,0";"";"1,0";"50,0";"7,5";"4,80";"33,4";"";""
"03/08/2023";"1200";"27,4";"83,0";"";"1,0";"360,0";"7,5";"";"";"25,6";"18,2"
"03/08/2023";"1800";"30,0";"65,0";"";"0,0";"0,0";"7,5";"";"";"";""
"04/08/2023";"0000";"26,6";"83,0";"";"1,0";"50,0";"8,8";"5,50";"34,4";"";""
"04/08/2023";"1200";"27,1";"88,0";"";"1,0";"50,0";"5,0";"";"";"25,4";"0,0"
"04/08/2023";"1800";"32,6";"58,0";"";"0,0";"0,0";"7,5";"";"";"";""
"05/08/2023";"0000";"29,9";"68,0";"";"1,0";"230,0";"0,0";"6,50";"36,0";"";""
"05/08/2023";"1200";"29,8";"66,0";"";"1,0";"360,0";"6,3";"";"";"25,8";"0,0"
"05/08/2023";"1800";"34,8";"47,0";"";"2,1";"50,0";"6,3";"";"";"";""
"06/08/2023";"0000";"29,8";"66,0";"";"2,1";"50,0";"7,5";"7,50";"36,2";"";""
"06/08/2023";"1200";"30,1";"75,0";"";"1,0";"50,0";"5,0";"";"";"26,4";"0,0"
"06/08/2023";"1800";"34,9";"46,0";"";"1,0";"50,0";"7,5";"";"";"";""
"07/08/2023";"0000";"29,4";"67,0";"";"0,0";"0,0";"0,0";"9,30";"36,0";"";""
"07/08/2023";"1200";"30,0";"";"";"2,1";"50,0";"7,5";"";"";"27,8";"0,0"
"07/08/2023";"1800";"34,6";"46,0";"";"2,1";"50,0";"7,5";"";"";"";""
"08/08/2023";"0000";"30,6";"63,0";"";"0,0";"0,0";"7,5";"8,10";"36,3";"";""
