"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2022";"0000";"29,0";"71,0";"";"0,0";"0,0";"8,0";"5,20";"33,0";"";""
"01/08/2022";"1200";"26,8";"83,0";"";"0,1";"50,0";"8,0";"";"";"26,0";"0,0"
"01/08/2022";"1800";"32,0";"61,0";"";"2,0";"50,0";"8,0";"";"";"";""
"02/08/2022";"0000";"29,0";"71,0";"";"2,0";"50,0";"8,0";"4,90";"32,8";"";""
"02/08/2022";"1200";"27,0";"74,0";"";"0,0";"0,0";"8,0";"";"";"25,4";"0,6"
"02/08/2022";"1800";"32,0";"56,0";"";"0,0";"0,0";"8,0";"";"";"";""
"03/08/2022";"0000";"29,4";"65,0";"";"0,0";"0,0";"8,0";"7,40";"34,3";"";""
"03/08/2022";"1200";"27,0";"74,0";"";"1,0";"50,0";"8,0";"";"";"26,6";"0,0"
"03/08/2022";"1800";"33,4";"50,0";"";"2,0";"50,0";"6,0";"";"";"";""
"04/08/2022";"0000";"28,0";"77,0";"";"0,0";"0,0";"8,0";"8,60";"34,7";"";""
"04/08/2022";"1200";"28,4";"73,0";"";"2,0";"50,0";"8,0";"";"";"25,4";"0,0"
"04/08/2022";"1800";"33,8";"59,0";"";"2,0";"90,0";"8,0";"";"";"";""
"05/08/2022";"0000";"30,4";"59,0";"";"1,0";"50,0";"8,0";"8,60";"35,1";"";""
"05/08/2022";"1200";"29,8";"92,0";"";"1,0";"90,0";"0,0";"";"";"25,0";"0,0"
"05/08/2022";"1800";"34,4";"47,0";"";"2,0";"50,0";"6,0";"";"";"";""
"06/08/2022";"0000";"29,6";"97,0";"";"0,0";"0,0";"8,0";"8,30";"35,3";"";""
"06/08/2022";"1200";"29,6";"67,0";"";"3,0";"50,0";"0,0";"";"";"25,0";"0,0"
"06/08/2022";"1800";"34,4";"46,0";"";"2,0";"50,0";"4,0";"";"";"";""
"07/08/2022";"0000";"30,6";"";"";"2,0";"50,0";"4,0";"";"";"";""
"07/08/2022";"1200";"";"";"";"";"";"";"";"";"";""
"07/08/2022";"1800";"";"";"";"";"";"";"";"";"";""
"08/08/2022";"0000";"";"";"";"";"";"";"8,70";"35,5";"";""
"08/08/2022";"1200";"29,6";"66,0";"";"2,0";"50,0";"0,0";"";"";"24,4";"0,0"
"08/08/2022";"1800";"34,4";"47,0";"";"2,0";"50,0";"0,0";"";"";"";""
"09/08/2022";"0000";"30,8";"67,0";"";"1,0";"50,0";"8,0";"";"";"";""
