"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2021";"0000";"26,8";"77,0";"";"3,0";"230,0";"10,0";"3,90";"31,4";"";""
"01/08/2021";"1200";"";"";"";"";"";"";"";"";"";""
"01/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"02/08/2021";"0000";"";"";"";"";"";"";"8,20";"32,8";"";""
"02/08/2021";"1200";"23,6";"93,0";"";"2,0";"320,0";"6,0";"";"";"22,9";"0,0"
"02/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"03/08/2021";"0000";"27,0";"91,0";"";"2,0";"230,0";"4,0";"6,00";"31,8";"";""
"03/08/2021";"1200";"24,2";"94,0";"";"2,0";"360,0";"10,0";"";"";"23,7";"0,0"
"03/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"04/08/2021";"0000";"25,5";"97,0";"";"2,0";"230,0";"4,0";"5,00";"32,6";"";""
"04/08/2021";"1200";"25,0";"97,0";"";"2,0";"230,0";"9,0";"";"";"23,0";"0,8"
"04/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"05/08/2021";"0000";"25,4";"93,0";"";"2,0";"90,0";"10,0";"9,10";"32,8";"";""
"05/08/2021";"1200";"23,4";"97,0";"";"1,0";"360,0";"9,0";"";"";"22,9";"1,8"
"05/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"06/08/2021";"0000";"27,4";"91,0";"";"2,0";"320,0";"8,0";"9,00";"32,6";"";""
"06/08/2021";"1200";"24,4";"96,0";"";"3,0";"360,0";"3,0";"";"";"22,7";"0,0"
"06/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"07/08/2021";"0000";"27,0";"91,0";"";"2,0";"140,0";"3,0";"9,30";"33,8";"";""
"07/08/2021";"1200";"25,4";"93,0";"";"2,0";"50,0";"9,0";"";"";"24,1";"0,0"
"07/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"08/08/2021";"0000";"27,6";"91,0";"";"2,0";"90,0";"3,0";"8,00";"33,6";"";""
"08/08/2021";"1200";"";"";"";"";"";"";"";"";"";""
"08/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"09/08/2021";"0000";"";"";"";"";"";"";"9,20";"34,2";"";""
"09/08/2021";"1200";"25,6";"93,0";"";"2,0";"50,0";"6,0";"";"";"24,3";"0,0"
"09/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"10/08/2021";"0000";"28,0";"90,0";"";"2,0";"140,0";"8,0";"9,50";"33,8";"";""
"10/08/2021";"1200";"26,0";"91,0";"";"3,0";"360,0";"8,0";"";"";"24,2";"0,0"
"10/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"11/08/2021";"0000";"28,2";"90,0";"";"2,0";"140,0";"3,0";"9,50";"35,2";"";""
"11/08/2021";"1200";"25,0";"97,0";"";"2,0";"140,0";"8,0";"";"";"23,2";"0,0"
"11/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"12/08/2021";"0000";"27,6";"96,0";"";"2,0";"90,0";"10,0";"";"32,8";"";""
"12/08/2021";"1200";"25,2";"93,0";"";"2,0";"50,0";"9,0";"";"";"24,6";"0,0"
"12/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"13/08/2021";"0000";"27,4";"91,0";"";"2,0";"360,0";"9,0";"0,00";"29,8";"";""
"13/08/2021";"1200";"23,9";"97,0";"";"2,0";"360,0";"10,0";"";"";"23,2";"2,2"
"13/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"14/08/2021";"0000";"23,0";"96,0";"";"2,0";"320,0";"10,0";"2,60";"29,8";"";""
"14/08/2021";"1200";"22,4";"96,0";"";"2,0";"360,0";"10,0";"";"";"22,0";"0,3"
"14/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"15/08/2021";"0000";"25,6";"89,0";"";"2,0";"320,0";"9,0";"8,20";"33,2";"";""
"15/08/2021";"1200";"";"";"";"";"";"";"";"";"";""
"15/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"16/08/2021";"0000";"";"";"";"";"";"";"1,60";"31,6";"";""
"16/08/2021";"1200";"23,8";"97,0";"";"2,0";"50,0";"10,0";"";"";"22,6";"0,0"
"16/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"17/08/2021";"0000";"26,0";"94,0";"";"2,0";"230,0";"4,0";"";"";"";""
"17/08/2021";"1200";"23,6";"97,0";"";"2,0";"230,0";"7,0";"";"";"22,2";"3,8"
"17/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
"18/08/2021";"0000";"27,8";"90,0";"";"2,0";"360,0";"10,0";"9,10";"35,2";"";""
"18/08/2021";"1200";"24,6";"93,0";"";"2,0";"360,0";"8,0";"";"";"23,1";"0,0"
"18/08/2021";"1800";"";"";"";"";"";"";"";"";"";""
