"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2020";"0000";"28,0";"76,0";"";"2,0";"50,0";"4,0";"6,10";"32,1";"";""
"01/02/2020";"1200";"27,4";"80,0";"";"1,0";"50,0";"1,0";"";"";"25,4";"0,3"
"01/02/2020";"1800";"29,0";"80,0";"";"0,0";"0,0";"9,0";"";"";"";""
"02/02/2020";"0000";"28,0";"74,0";"";"2,0";"50,0";"5,0";"8,00";"33,3";"";""
"02/02/2020";"1200";"26,6";"83,0";"";"1,0";"50,0";"5,0";"";"";"25,5";"4,0"
"02/02/2020";"1800";"32,2";"54,0";"";"1,0";"50,0";"8,0";"";"";"";""
"03/02/2020";"0000";"29,2";"69,0";"";"1,0";"50,0";"0,0";"4,30";"33,1";"";""
"03/02/2020";"1200";"27,5";"77,0";"";"1,0";"50,0";"9,0";"";"";"25,4";"0,0"
"03/02/2020";"1800";"32,0";"56,0";"";"1,0";"360,0";"7,0";"";"";"";""
"04/02/2020";"0000";"29,4";"63,0";"";"1,0";"50,0";"6,0";"5,80";"34,1";"";""
"04/02/2020";"1200";"27,3";"76,0";"";"1,0";"50,0";"10,0";"";"";"26,7";"0,0"
"04/02/2020";"1800";"32,9";"53,0";"";"1,0";"50,0";"8,0";"";"";"";""
"05/02/2020";"0000";"27,1";"85,0";"";"1,0";"90,0";"10,0";"";"31,5";"";""
"05/02/2020";"1200";"27,6";"80,0";"";"1,0";"50,0";"10,0";"";"";"25,5";"7,0"
"05/02/2020";"1800";"28,8";"79,0";"";"1,0";"50,0";"10,0";"";"";"";""
"06/02/2020";"0000";"27,2";"80,0";"";"0,0";"0,0";"9,0";"2,40";"32,0";"";""
"06/02/2020";"1200";"26,7";"81,0";"";"1,0";"50,0";"10,0";"";"";"25,7";"9,6"
"06/02/2020";"1800";"31,0";"59,0";"";"2,0";"50,0";"8,0";"";"";"";""
"07/02/2020";"0000";"27,6";"87,0";"";"1,0";"50,0";"10,0";"1,60";"32,8";"";""
"07/02/2020";"1200";"26,3";"77,0";"";"1,0";"50,0";"10,0";"";"";"24,4";"0,5"
"07/02/2020";"1800";"30,5";"55,0";"";"1,0";"50,0";"9,0";"";"";"";""
"08/02/2020";"0000";"28,0";"72,0";"";"1,0";"50,0";"9,0";"1,70";"33,1";"";""
"08/02/2020";"1200";"26,5";"74,0";"";"1,0";"50,0";"10,0";"";"";"26,5";"0,0"
"08/02/2020";"1800";"31,4";"60,0";"";"1,0";"50,0";"10,0";"";"";"";""
"09/02/2020";"0000";"28,9";"69,0";"";"0,0";"0,0";"8,0";"4,30";"34,1";"";""
"09/02/2020";"1200";"27,4";"79,0";"";"1,0";"50,0";"10,0";"";"";"26,5";"0,0"
"09/02/2020";"1800";"32,7";"66,0";"";"2,0";"50,0";"6,0";"";"";"";""
"10/02/2020";"0000";"28,5";"77,0";"";"2,0";"50,0";"9,0";"6,90";"33,1";"";""
"10/02/2020";"1200";"27,0";"82,0";"";"2,0";"50,0";"8,0";"";"";"26,0";"0,0"
"10/02/2020";"1800";"32,2";"57,0";"";"2,0";"50,0";"8,0";"";"";"";""
"11/02/2020";"0000";"26,2";"87,0";"";"2,0";"50,0";"10,0";"2,10";"31,9";"";""
"11/02/2020";"1200";"25,2";"92,0";"";"1,0";"50,0";"10,0";"";"";"25,2";"8,2"
"11/02/2020";"1800";"31,0";"64,0";"";"2,0";"50,0";"10,0";"";"";"";""
"12/02/2020";"0000";"27,2";"86,0";"";"0,0";"0,0";"7,0";"0,70";"30,1";"";""
"12/02/2020";"1200";"24,8";"91,0";"";"2,0";"50,0";"10,0";"";"";"24,8";"3,7"
"12/02/2020";"1800";"29,2";"73,0";"";"0,0";"0,0";"8,0";"";"";"";""
"13/02/2020";"0000";"25,4";"92,0";"";"0,0";"0,0";"7,0";"3,20";"31,3";"";""
"13/02/2020";"1200";"24,8";"95,0";"";"0,0";"0,0";"10,0";"";"";"24,6";"29,9"
"13/02/2020";"1800";"29,6";"72,0";"";"1,0";"50,0";"10,0";"";"";"";""
"14/02/2020";"0000";"27,0";"87,0";"";"0,0";"0,0";"7,0";"0,60";"28,7";"";""
"14/02/2020";"1200";"25,7";"91,0";"";"0,0";"0,0";"9,0";"";"";"25,2";"0,4"
"14/02/2020";"1800";"27,6";"81,0";"";"2,0";"50,0";"10,0";"";"";"";""
"15/02/2020";"0000";"26,4";"84,0";"";"2,0";"50,0";"8,0";"8,10";"34,0";"";""
