"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/08/2023";"1000";"23,7";"23,8";"23,4";"100,0";"100,0";"100,0";"23,7";"23,8";"23,4";"993,3";"993,3";"992,8";"0,2";"51,0";"1,0";"22,30";"0,0"
"02/08/2023";"1100";"25,0";"25,1";"23,7";"97,0";"100,0";"96,0";"24,6";"24,7";"23,7";"994,1";"994,1";"993,3";"0,6";"41,0";"1,9";"380,60";"0,0"
"02/08/2023";"1200";"25,7";"25,8";"24,9";"94,0";"98,0";"94,0";"24,7";"25,0";"24,3";"994,5";"994,5";"994,1";"1,3";"33,0";"4,1";"516,60";"0,0"
"02/08/2023";"1300";"26,9";"28,1";"25,7";"90,0";"96,0";"84,0";"25,2";"26,0";"24,6";"994,6";"994,8";"994,5";"1,4";"19,0";"4,5";"845,20";"0,0"
"02/08/2023";"1400";"29,4";"29,4";"26,9";"77,0";"90,0";"76,0";"24,9";"26,1";"24,2";"994,6";"994,7";"994,5";"1,8";"22,0";"4,5";"1739,60";"0,0"
"02/08/2023";"1500";"30,8";"31,2";"28,5";"66,0";"80,0";"65,0";"23,8";"25,1";"23,3";"994,0";"994,6";"994,0";"2,4";"67,0";"5,7";"2361,50";"0,0"
"02/08/2023";"1600";"32,1";"32,8";"30,8";"58,0";"67,0";"57,0";"22,9";"24,5";"22,6";"993,1";"994,0";"993,1";"1,9";"120,0";"5,7";"3081,80";"0,0"
"02/08/2023";"1700";"31,7";"32,9";"31,2";"58,0";"62,0";"54,0";"22,4";"23,3";"22,0";"992,0";"993,1";"992,0";"1,9";"60,0";"5,3";"2641,20";"0,0"
"02/08/2023";"1800";"32,3";"33,0";"31,2";"54,0";"62,0";"52,0";"21,8";"23,2";"21,1";"991,1";"992,0";"991,1";"2,2";"118,0";"6,4";"1873,30";"0,0"
"02/08/2023";"1900";"32,1";"33,5";"31,4";"54,0";"57,0";"51,0";"21,8";"22,4";"20,9";"990,3";"991,1";"990,3";"2,5";"78,0";"7,3";"1075,50";"0,0"
"02/08/2023";"2000";"31,2";"32,2";"31,2";"56,0";"56,0";"52,0";"21,3";"21,5";"20,6";"990,2";"990,4";"990,1";"2,2";"121,0";"6,0";"488,80";"0,0"
"02/08/2023";"2100";"29,9";"31,2";"29,9";"62,0";"62,0";"55,0";"21,9";"21,9";"21,0";"990,2";"990,3";"990,1";"1,7";"115,0";"5,7";"137,20";"0,0"
"02/08/2023";"2200";"28,1";"29,9";"28,1";"69,0";"69,0";"62,0";"22,0";"22,1";"21,8";"990,6";"990,6";"990,2";"0,7";"127,0";"4,2";"22,10";"0,0"
"02/08/2023";"2300";"27,8";"28,4";"27,7";"72,0";"73,0";"68,0";"22,4";"22,6";"22,0";"991,2";"991,2";"990,6";"0,7";"177,0";"1,5";"";"0,0"
"03/08/2023";"0000";"26,3";"27,8";"26,1";"82,0";"87,0";"72,0";"22,8";"23,8";"22,3";"992,0";"992,0";"991,2";"0,3";"179,0";"1,0";"";"0,0"
"03/08/2023";"0100";"25,1";"27,0";"25,1";"91,0";"92,0";"76,0";"23,6";"23,7";"22,5";"992,9";"992,9";"992,0";"0,2";"264,0";"1,6";"";"0,0"
"03/08/2023";"0200";"24,6";"25,2";"24,5";"94,0";"94,0";"88,0";"23,6";"23,6";"22,8";"993,0";"993,1";"992,9";"0,2";"219,0";"0,7";"";"0,0"
"03/08/2023";"0300";"25,9";"26,0";"24,6";"86,0";"94,0";"86,0";"23,4";"23,6";"23,1";"993,1";"993,2";"993,0";"0,5";"131,0";"1,2";"";"0,0"
"03/08/2023";"0400";"24,9";"25,9";"24,8";"92,0";"94,0";"86,0";"23,5";"23,7";"23,4";"992,9";"993,1";"992,9";"0,2";"195,0";"1,0";"";"0,0"
"03/08/2023";"0500";"24,1";"24,9";"24,0";"96,0";"96,0";"92,0";"23,4";"23,7";"23,2";"992,2";"992,9";"992,2";"0,2";"327,0";"1,0";"";"0,0"
"03/08/2023";"0600";"23,6";"24,8";"23,6";"98,0";"98,0";"91,0";"23,3";"23,6";"23,2";"991,6";"992,2";"991,6";"0,3";"278,0";"0,9";"";"0,0"
"03/08/2023";"0700";"23,0";"23,6";"22,7";"100,0";"100,0";"98,0";"23,0";"23,5";"22,6";"991,5";"991,6";"991,4";"0,2";"197,0";"0,9";"";"0,0"
"03/08/2023";"0800";"22,6";"23,0";"22,5";"100,0";"100,0";"100,0";"22,6";"23,0";"22,4";"991,6";"991,6";"991,4";"0,2";"237,0";"0,5";"";"0,0"
"03/08/2023";"0900";"22,5";"22,6";"22,3";"100,0";"100,0";"100,0";"22,5";"22,6";"22,3";"991,8";"991,8";"991,6";"0,2";"242,0";"0,6";"";"0,0"
"03/08/2023";"1000";"22,2";"22,7";"21,7";"100,0";"100,0";"100,0";"22,2";"22,7";"21,7";"992,1";"992,1";"991,8";"0,2";"309,0";"0,7";"29,20";"0,0"
"03/08/2023";"1100";"24,4";"24,4";"22,1";"97,0";"100,0";"97,0";"23,9";"23,9";"22,1";"992,8";"992,8";"992,1";"0,4";"45,0";"0,7";"470,30";"0,0"
"03/08/2023";"1200";"26,9";"27,2";"24,4";"86,0";"97,0";"84,0";"24,3";"24,7";"23,7";"993,4";"993,4";"992,8";"1,2";"53,0";"3,8";"1231,60";"0,0"
"03/08/2023";"1300";"28,5";"29,1";"26,8";"81,0";"88,0";"77,0";"25,0";"25,2";"24,1";"993,5";"993,6";"993,4";"1,1";"14,0";"3,8";"1857,10";"0,0"
"03/08/2023";"1400";"30,2";"30,4";"27,9";"72,0";"82,0";"70,0";"24,7";"25,3";"23,9";"993,5";"993,6";"993,5";"1,6";"37,0";"4,0";"1958,60";"0,0"
"03/08/2023";"1500";"30,6";"32,0";"28,8";"67,0";"74,0";"62,0";"23,9";"24,7";"23,5";"993,3";"993,5";"993,3";"1,4";"31,0";"5,1";"2471,80";"0,0"
"03/08/2023";"1600";"32,7";"32,8";"30,5";"55,0";"67,0";"54,0";"22,6";"24,5";"21,7";"992,5";"993,3";"992,5";"1,8";"64,0";"5,5";"3164,70";"0,0"
"03/08/2023";"1700";"32,3";"33,7";"31,4";"54,0";"58,0";"51,0";"21,9";"23,0";"21,5";"991,6";"992,5";"991,6";"2,3";"82,0";"6,5";"3240,60";"0,0"
"03/08/2023";"1800";"32,7";"34,0";"31,8";"54,0";"56,0";"51,0";"22,2";"22,8";"21,4";"990,7";"991,6";"990,7";"1,6";"53,0";"5,7";"2915,40";"0,0"
"03/08/2023";"1900";"32,1";"33,0";"31,8";"55,0";"57,0";"52,0";"21,9";"22,6";"21,4";"990,4";"990,8";"990,4";"1,4";"56,0";"6,0";"990,90";"0,0"
"03/08/2023";"2000";"31,2";"32,4";"31,2";"56,0";"57,0";"54,0";"21,5";"22,5";"21,0";"990,1";"990,4";"990,1";"1,5";"60,0";"4,8";"459,50";"0,0"
"03/08/2023";"2100";"30,1";"31,2";"30,1";"60,0";"60,0";"56,0";"21,5";"21,7";"21,2";"990,1";"990,1";"990,1";"1,0";"71,0";"4,9";"154,40";"0,0"
"03/08/2023";"2200";"28,5";"30,1";"28,4";"67,0";"67,0";"60,0";"21,7";"21,8";"21,4";"990,2";"990,2";"990,1";"0,5";"75,0";"2,9";"23,80";"0,0"
"03/08/2023";"2300";"27,6";"28,5";"27,6";"71,0";"71,0";"67,0";"21,9";"22,1";"21,7";"990,8";"990,8";"990,2";"0,6";"145,0";"1,4";"";"0,0"
"04/08/2023";"0000";"26,8";"27,6";"26,8";"77,0";"77,0";"71,0";"22,5";"22,9";"21,8";"991,6";"991,6";"990,8";"0,3";"172,0";"1,0";"";"0,0"
"04/08/2023";"0100";"24,7";"26,8";"24,7";"88,0";"90,0";"77,0";"22,6";"23,6";"22,4";"992,1";"992,2";"991,6";"0,2";"15,0";"0,6";"";"0,0"
"04/08/2023";"0200";"24,0";"24,8";"23,8";"95,0";"96,0";"88,0";"23,0";"23,5";"22,4";"992,3";"992,3";"992,1";"0,3";"310,0";"1,0";"";"0,0"
"04/08/2023";"0300";"23,7";"24,0";"23,6";"96,0";"96,0";"94,0";"23,0";"23,1";"22,5";"992,5";"992,6";"992,3";"0,2";"312,0";"0,6";"";"0,0"
"04/08/2023";"0400";"23,5";"23,7";"23,1";"96,0";"98,0";"94,0";"22,9";"23,1";"22,4";"992,2";"992,6";"992,2";"0,4";"187,0";"0,8";"";"0,0"
"04/08/2023";"0500";"23,3";"23,6";"23,2";"97,0";"98,0";"95,0";"22,7";"23,2";"22,7";"991,7";"992,2";"991,7";"0,6";"181,0";"1,2";"";"0,0"
"04/08/2023";"0600";"22,9";"23,3";"22,9";"100,0";"100,0";"97,0";"22,8";"23,0";"22,6";"991,3";"991,7";"991,3";"0,2";"228,0";"1,0";"";"0,0"
"04/08/2023";"0700";"22,6";"22,9";"22,4";"100,0";"100,0";"99,0";"22,6";"22,9";"22,3";"991,1";"991,3";"991,0";"0,1";"261,0";"0,5";"";"0,0"
"04/08/2023";"0800";"22,6";"22,7";"22,4";"100,0";"100,0";"100,0";"22,6";"22,7";"22,4";"991,3";"991,3";"991,1";"0,4";"237,0";"0,7";"";"0,0"
"04/08/2023";"0900";"22,1";"22,6";"22,0";"100,0";"100,0";"100,0";"22,1";"22,5";"22,0";"991,6";"991,7";"991,3";"0,1";"10,0";"0,7";"";"0,0"
"04/08/2023";"1000";"22,4";"22,4";"21,9";"100,0";"100,0";"100,0";"22,4";"22,4";"21,9";"992,2";"992,2";"991,6";"0,2";"209,0";"0,8";"22,00";"0,0"
"04/08/2023";"1100";"25,4";"25,4";"22,4";"92,0";"100,0";"91,0";"24,0";"24,0";"22,5";"993,0";"993,0";"992,2";"0,6";"52,0";"1,9";"477,80";"0,0"
"04/08/2023";"1200";"27,0";"27,3";"25,4";"88,0";"92,0";"86,0";"24,8";"25,0";"23,8";"993,7";"993,7";"993,0";"1,2";"25,0";"3,5";"1195,80";"0,0"
"04/08/2023";"1300";"28,6";"28,9";"27,0";"82,0";"89,0";"79,0";"25,1";"25,8";"24,4";"993,7";"993,8";"993,6";"2,0";"9,0";"5,7";"1701,30";"0,0"
"04/08/2023";"1400";"31,2";"31,3";"28,2";"68,0";"82,0";"68,0";"24,6";"25,6";"24,2";"993,4";"993,8";"993,4";"2,1";"15,0";"5,4";"2311,60";"0,0"
"04/08/2023";"1500";"32,7";"32,7";"30,4";"63,0";"70,0";"60,0";"24,7";"25,2";"23,6";"992,9";"993,4";"992,9";"1,2";"354,0";"5,4";"2786,60";"0,0"
"04/08/2023";"1600";"33,6";"34,1";"31,4";"56,0";"65,0";"51,0";"23,5";"25,3";"21,9";"991,9";"992,9";"991,9";"1,4";"54,0";"4,3";"3014,60";"0,0"
"04/08/2023";"1700";"33,9";"34,8";"33,1";"47,0";"56,0";"46,0";"21,0";"23,5";"20,8";"990,9";"991,9";"990,9";"2,2";"71,0";"6,0";"3312,90";"0,0"
"04/08/2023";"1800";"34,0";"35,2";"33,1";"48,0";"51,0";"45,0";"21,3";"22,5";"20,4";"990,0";"990,9";"990,0";"1,7";"51,0";"6,0";"2601,20";"0,0"
"04/08/2023";"1900";"33,6";"34,9";"33,5";"48,0";"51,0";"46,0";"21,2";"22,2";"20,9";"989,7";"990,0";"989,7";"2,3";"118,0";"5,4";"1016,70";"0,0"
"04/08/2023";"2000";"32,4";"33,7";"31,8";"50,0";"55,0";"47,0";"20,6";"21,6";"20,3";"989,7";"989,8";"989,6";"1,1";"128,0";"4,5";"386,00";"0,0"
"04/08/2023";"2100";"29,4";"32,5";"29,4";"64,0";"64,0";"48,0";"22,0";"22,0";"20,0";"990,0";"990,0";"989,7";"1,0";"330,0";"3,7";"204,50";"0,0"
"04/08/2023";"2200";"26,9";"29,4";"26,9";"76,0";"76,0";"64,0";"22,2";"22,4";"21,5";"990,6";"990,6";"990,0";"0,6";"313,0";"1,6";"34,70";"0,0"
"04/08/2023";"2300";"26,0";"26,9";"25,9";"77,0";"79,0";"75,0";"21,8";"22,4";"21,7";"991,1";"991,1";"990,6";"0,2";"272,0";"0,8";"";"0,0"
"05/08/2023";"0000";"25,4";"26,6";"25,4";"82,0";"85,0";"74,0";"22,1";"22,9";"21,6";"991,8";"991,8";"991,1";"0,2";"201,0";"0,7";"";"0,0"
"05/08/2023";"0100";"24,8";"26,3";"24,8";"87,0";"89,0";"77,0";"22,6";"23,1";"21,9";"992,1";"992,2";"991,8";"0,3";"207,0";"1,1";"";"0,0"
"05/08/2023";"0200";"24,1";"24,8";"24,1";"95,0";"95,0";"87,0";"23,3";"23,3";"22,5";"992,7";"992,7";"992,1";"0,4";"336,0";"1,0";"";"0,0"
"05/08/2023";"0300";"23,7";"24,1";"23,6";"96,0";"98,0";"93,0";"22,9";"23,5";"22,6";"992,9";"993,0";"992,7";"0,6";"258,0";"0,9";"";"0,0"
"05/08/2023";"0400";"23,3";"24,0";"23,3";"97,0";"97,0";"94,0";"22,8";"23,3";"22,7";"992,6";"992,9";"992,5";"0,2";"6,0";"0,9";"";"0,0"
"05/08/2023";"0500";"23,2";"23,6";"23,0";"99,0";"99,0";"96,0";"23,1";"23,2";"22,8";"992,0";"992,6";"992,0";"0,2";"287,0";"0,6";"";"0,0"
"05/08/2023";"0600";"23,0";"23,2";"22,8";"99,0";"100,0";"98,0";"22,9";"23,2";"22,7";"991,8";"992,0";"991,8";"0,2";"242,0";"0,7";"";"0,0"
"05/08/2023";"0700";"22,7";"23,1";"22,5";"100,0";"100,0";"99,0";"22,7";"23,0";"22,5";"991,7";"991,8";"991,4";"0,2";"35,0";"0,7";"";"0,0"
"05/08/2023";"0800";"23,0";"23,1";"22,7";"97,0";"100,0";"95,0";"22,6";"22,9";"22,3";"992,0";"992,0";"991,6";"0,4";"72,0";"1,6";"";"0,0"
"05/08/2023";"0900";"23,5";"23,6";"23,0";"98,0";"98,0";"95,0";"23,2";"23,3";"22,5";"992,3";"992,3";"992,0";"0,5";"48,0";"1,7";"";"0,0"
"05/08/2023";"1000";"23,4";"23,5";"23,3";"100,0";"100,0";"98,0";"23,4";"23,4";"23,1";"992,8";"992,8";"992,3";"0,5";"39,0";"1,7";"15,20";"0,0"
"05/08/2023";"1100";"24,7";"24,7";"23,4";"99,0";"100,0";"99,0";"24,5";"24,5";"23,5";"993,6";"993,6";"992,8";"1,1";"45,0";"2,6";"160,90";"0,0"
"05/08/2023";"1200";"25,8";"25,8";"24,7";"95,0";"99,0";"94,0";"24,9";"25,1";"24,5";"994,2";"994,2";"993,6";"1,6";"35,0";"4,3";"338,20";"0,0"
"05/08/2023";"1300";"26,7";"26,8";"25,8";"90,0";"95,0";"90,0";"24,9";"25,2";"24,7";"994,4";"994,4";"994,1";"1,5";"19,0";"4,2";"490,40";"0,0"
"05/08/2023";"1400";"29,4";"30,1";"26,7";"77,0";"91,0";"73,0";"25,0";"25,8";"24,3";"994,0";"994,4";"994,0";"1,6";"351,0";"4,3";"1719,80";"0,0"
"05/08/2023";"1500";"30,4";"31,2";"29,1";"66,0";"78,0";"66,0";"23,4";"25,3";"23,4";"993,6";"994,0";"993,6";"1,4";"43,0";"4,3";"1789,40";"0,0"
"05/08/2023";"1600";"31,9";"32,3";"30,3";"64,0";"70,0";"63,0";"24,4";"24,9";"23,6";"992,7";"993,6";"992,7";"1,3";"355,0";"4,3";"1891,50";"0,0"
"05/08/2023";"1700";"31,9";"33,7";"30,5";"58,0";"69,0";"54,0";"22,5";"24,6";"22,4";"991,9";"992,7";"991,9";"1,7";"94,0";"5,6";"2268,70";"0,0"
"05/08/2023";"1800";"32,9";"34,1";"31,7";"56,0";"60,0";"52,0";"22,8";"23,6";"21,7";"991,2";"991,9";"991,2";"2,7";"95,0";"5,7";"2326,50";"0,0"
"05/08/2023";"1900";"33,0";"33,7";"32,6";"53,0";"57,0";"52,0";"22,1";"23,5";"21,8";"990,9";"991,2";"990,9";"2,3";"113,0";"5,2";"950,90";"0,0"
"05/08/2023";"2000";"32,0";"33,0";"32,0";"52,0";"54,0";"51,0";"21,0";"22,2";"20,8";"990,6";"990,9";"990,6";"2,2";"131,0";"5,7";"440,30";"0,0"
"05/08/2023";"2100";"29,8";"32,0";"29,8";"60,0";"60,0";"52,0";"21,2";"21,2";"20,9";"990,5";"990,6";"990,3";"1,2";"134,0";"5,2";"92,50";"0,0"
"05/08/2023";"2200";"29,0";"29,8";"28,7";"63,0";"66,0";"60,0";"21,3";"21,8";"21,0";"991,1";"991,1";"990,5";"0,3";"236,0";"2,7";"6,10";"0,0"
"05/08/2023";"2300";"28,3";"28,9";"28,2";"67,0";"68,0";"63,0";"21,7";"21,7";"21,1";"991,6";"991,6";"991,1";"1,1";"146,0";"1,8";"";"0,0"
"06/08/2023";"0000";"26,3";"28,4";"26,2";"81,0";"83,0";"67,0";"22,8";"23,2";"21,7";"992,8";"992,8";"991,6";"0,3";"208,0";"1,8";"";"0,0"
"06/08/2023";"0100";"25,5";"26,5";"25,4";"86,0";"88,0";"78,0";"23,0";"23,5";"22,3";"993,4";"993,4";"992,8";"0,5";"139,0";"1,8";"";"0,0"
"06/08/2023";"0200";"24,8";"26,1";"24,8";"92,0";"92,0";"82,0";"23,4";"23,6";"22,7";"993,5";"993,5";"993,2";"0,5";"57,0";"1,5";"";"0,0"
"06/08/2023";"0300";"24,3";"24,8";"24,3";"95,0";"95,0";"92,0";"23,5";"23,6";"23,3";"993,5";"993,7";"993,4";"0,4";"240,0";"1,3";"";"0,0"
"06/08/2023";"0400";"23,7";"24,8";"23,7";"99,0";"99,0";"91,0";"23,5";"23,6";"23,2";"992,9";"993,5";"992,9";"0,4";"340,0";"0,7";"";"0,0"
"06/08/2023";"0500";"23,5";"24,0";"23,5";"97,0";"99,0";"96,0";"23,0";"23,5";"23,0";"992,2";"992,9";"992,1";"0,4";"80,0";"0,8";"";"0,0"
"06/08/2023";"0600";"24,1";"24,3";"23,5";"95,0";"99,0";"93,0";"23,2";"23,5";"23,0";"991,9";"992,2";"991,8";"0,8";"163,0";"1,8";"";"0,0"
"06/08/2023";"0700";"23,5";"24,1";"23,4";"99,0";"99,0";"95,0";"23,3";"23,4";"23,1";"991,5";"991,9";"991,4";"0,5";"232,0";"1,3";"";"0,0"
"06/08/2023";"0800";"22,8";"23,7";"22,7";"100,0";"100,0";"96,0";"22,8";"23,3";"22,7";"991,8";"991,8";"991,4";"0,3";"103,0";"1,9";"";"0,0"
"06/08/2023";"0900";"22,7";"23,1";"22,7";"100,0";"100,0";"100,0";"22,7";"23,1";"22,7";"992,3";"992,3";"991,8";"0,2";"61,0";"1,3";"";"0,0"
"06/08/2023";"1000";"23,7";"23,7";"22,6";"98,0";"100,0";"98,0";"23,3";"23,3";"22,6";"992,8";"992,8";"992,3";"0,6";"99,0";"2,7";"25,80";"0,0"
"06/08/2023";"1100";"26,0";"26,0";"23,7";"91,0";"98,0";"91,0";"24,5";"24,6";"23,3";"993,4";"993,4";"992,8";"0,8";"50,0";"2,7";"481,10";"0,0"
"06/08/2023";"1200";"26,5";"26,9";"25,5";"92,0";"96,0";"89,0";"25,1";"25,3";"24,4";"994,1";"994,1";"993,4";"1,6";"34,0";"4,2";"831,60";"0,0"
"06/08/2023";"1300";"28,0";"28,3";"26,4";"83,0";"92,0";"82,0";"24,9";"25,5";"24,7";"994,3";"994,4";"994,1";"1,5";"33,0";"4,4";"926,90";"0,0"
"06/08/2023";"1400";"31,2";"31,2";"27,8";"70,0";"85,0";"69,0";"25,1";"25,5";"24,4";"993,8";"994,3";"993,8";"1,8";"41,0";"4,7";"2088,40";"0,0"
"06/08/2023";"1500";"31,9";"32,0";"29,7";"65,0";"74,0";"64,0";"24,5";"25,5";"23,8";"993,2";"993,8";"993,2";"1,9";"38,0";"5,4";"2242,40";"0,0"
"06/08/2023";"1600";"32,8";"33,5";"30,6";"57,0";"70,0";"55,0";"23,1";"24,9";"23,0";"992,4";"993,2";"992,4";"1,7";"52,0";"5,4";"2590,90";"0,0"
"06/08/2023";"1700";"34,4";"34,6";"32,7";"52,0";"57,0";"49,0";"23,2";"23,6";"21,4";"991,4";"992,4";"991,4";"2,5";"89,0";"6,5";"3349,50";"0,0"
"06/08/2023";"1800";"34,2";"34,8";"33,4";"48,0";"52,0";"46,0";"21,5";"23,2";"20,7";"990,9";"991,5";"990,9";"3,0";"76,0";"7,0";"2914,10";"0,0"
