"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/02/2020";"1400";"27,7";"27,7";"26,1";"83,0";"89,0";"79,0";"24,5";"24,9";"23,2";"993,1";"993,4";"993,1";"1,8";"55,0";"5,6";"1687,80";"0,0"
"01/02/2020";"1500";"28,0";"28,9";"27,1";"81,0";"84,0";"75,0";"24,3";"24,9";"23,3";"992,5";"993,1";"992,5";"1,8";"64,0";"5,6";"2084,50";"0,0"
"01/02/2020";"1600";"28,6";"30,1";"27,7";"80,0";"83,0";"71,0";"24,7";"25,9";"23,6";"991,9";"992,5";"991,9";"2,6";"88,0";"5,6";"2439,10";"0,2"
"01/02/2020";"1700";"26,3";"30,1";"26,3";"80,0";"82,0";"70,0";"22,6";"25,3";"22,6";"991,1";"991,9";"990,9";"2,0";"37,0";"6,6";"2498,70";"0,4"
"01/02/2020";"1800";"27,4";"27,6";"24,5";"85,0";"95,0";"80,0";"24,6";"25,3";"22,7";"990,2";"991,1";"990,2";"1,0";"25,0";"5,5";"1052,20";"4,6"
"01/02/2020";"1900";"28,3";"29,1";"27,4";"79,0";"89,0";"75,0";"24,2";"25,6";"23,6";"989,4";"990,2";"989,3";"1,6";"44,0";"4,0";"1069,10";"0,0"
"01/02/2020";"2000";"28,2";"28,4";"27,7";"78,0";"81,0";"73,0";"24,0";"24,8";"22,5";"988,9";"989,4";"988,9";"1,0";"56,0";"3,9";"488,40";"0,0"
"01/02/2020";"2100";"27,1";"28,2";"27,1";"82,0";"83,0";"77,0";"23,7";"24,6";"23,5";"988,7";"989,0";"988,7";"0,8";"15,0";"2,7";"197,50";"0,0"
"01/02/2020";"2200";"26,6";"27,1";"26,6";"83,0";"84,0";"81,0";"23,5";"24,1";"23,3";"988,9";"989,0";"988,6";"0,2";"278,0";"2,5";"48,90";"0,0"
"01/02/2020";"2300";"25,8";"26,6";"25,5";"87,0";"91,0";"83,0";"23,5";"23,9";"23,3";"989,1";"989,1";"988,8";"0,3";"345,0";"1,1";"";"0,0"
"02/02/2020";"0000";"25,1";"25,9";"24,9";"91,0";"92,0";"87,0";"23,5";"23,8";"23,4";"989,9";"989,9";"989,1";"0,2";"318,0";"1,3";"";"0,0"
"02/02/2020";"0100";"25,0";"25,3";"25,0";"91,0";"92,0";"89,0";"23,5";"23,5";"23,4";"990,8";"990,8";"989,9";"0,2";"113,0";"0,7";"";"0,0"
"02/02/2020";"0200";"24,5";"25,1";"24,3";"95,0";"96,0";"91,0";"23,8";"23,9";"23,5";"990,6";"990,8";"990,6";"0,4";"299,0";"1,1";"";"0,0"
"02/02/2020";"0300";"25,0";"25,0";"24,5";"92,0";"95,0";"90,0";"23,6";"23,8";"23,3";"990,5";"990,7";"990,5";"0,5";"314,0";"1,2";"";"0,0"
"02/02/2020";"0400";"24,2";"25,0";"24,1";"95,0";"95,0";"91,0";"23,4";"23,7";"23,1";"990,1";"990,5";"990,0";"0,2";"242,0";"1,0";"";"0,0"
"02/02/2020";"0500";"24,3";"24,4";"24,1";"96,0";"96,0";"94,0";"23,6";"23,6";"23,3";"989,8";"990,2";"989,8";"0,2";"208,0";"0,6";"";"0,0"
"02/02/2020";"0600";"23,9";"24,3";"23,7";"96,0";"97,0";"96,0";"23,2";"23,6";"23,1";"989,6";"989,9";"989,6";"0,7";"7,0";"1,9";"";"0,0"
"02/02/2020";"0700";"24,1";"24,1";"23,9";"94,0";"96,0";"94,0";"23,1";"23,3";"23,1";"989,6";"989,6";"989,5";"1,0";"351,0";"2,9";"";"0,0"
"02/02/2020";"0800";"23,9";"24,2";"23,9";"94,0";"94,0";"93,0";"22,8";"23,1";"22,8";"989,6";"989,7";"989,5";"0,6";"9,0";"2,2";"";"0,0"
"02/02/2020";"0900";"23,4";"23,9";"23,4";"96,0";"96,0";"94,0";"22,8";"22,8";"22,7";"990,0";"990,0";"989,6";"0,3";"48,0";"2,1";"";"0,0"
"02/02/2020";"1000";"23,5";"23,6";"23,4";"97,0";"97,0";"96,0";"23,0";"23,0";"22,8";"991,0";"991,0";"990,0";"0,6";"121,0";"1,4";"14,30";"0,0"
"02/02/2020";"1100";"24,5";"24,8";"23,5";"93,0";"97,0";"93,0";"23,3";"23,7";"23,0";"992,0";"992,0";"991,0";"1,0";"18,0";"2,9";"268,60";"0,0"
"02/02/2020";"1200";"25,2";"25,2";"24,5";"90,0";"94,0";"90,0";"23,5";"23,8";"23,2";"992,5";"992,5";"992,0";"1,5";"17,0";"4,3";"537,20";"0,0"
"02/02/2020";"1300";"27,1";"27,1";"25,2";"83,0";"91,0";"81,0";"24,1";"24,1";"23,1";"992,7";"992,8";"992,5";"1,6";"19,0";"5,7";"1101,30";"0,0"
"02/02/2020";"1400";"27,9";"28,5";"26,9";"78,0";"83,0";"74,0";"23,7";"24,6";"22,9";"992,7";"992,8";"992,6";"1,7";"23,0";"5,1";"1915,00";"0,0"
"02/02/2020";"1500";"28,5";"28,8";"27,0";"76,0";"82,0";"73,0";"23,8";"24,3";"22,8";"992,2";"992,7";"992,2";"1,7";"21,0";"5,1";"1761,50";"0,2"
"02/02/2020";"1600";"28,9";"29,4";"27,7";"75,0";"78,0";"71,0";"24,0";"24,8";"22,4";"991,5";"992,2";"991,5";"1,2";"31,0";"6,4";"2146,80";"0,0"
"02/02/2020";"1700";"29,4";"29,6";"27,6";"70,0";"85,0";"68,0";"23,3";"25,6";"22,9";"990,7";"991,5";"990,7";"1,5";"51,0";"4,9";"1808,40";"0,2"
"02/02/2020";"1800";"29,6";"30,5";"28,9";"69,0";"75,0";"67,0";"23,4";"24,6";"23,0";"989,6";"990,7";"989,6";"1,2";"37,0";"4,9";"1886,50";"0,0"
"02/02/2020";"1900";"29,6";"30,2";"29,2";"70,0";"75,0";"67,0";"23,5";"24,7";"22,9";"988,9";"989,6";"988,9";"1,4";"7,0";"3,7";"470,50";"0,0"
"02/02/2020";"2000";"28,6";"30,0";"28,6";"75,0";"76,0";"68,0";"23,8";"24,5";"22,9";"988,5";"988,9";"988,4";"1,2";"23,0";"6,5";"502,70";"0,0"
"02/02/2020";"2100";"28,4";"28,7";"28,4";"75,0";"75,0";"69,0";"23,6";"23,8";"22,4";"988,6";"988,6";"988,2";"0,6";"15,0";"2,7";"142,60";"0,0"
"02/02/2020";"2200";"27,1";"28,4";"27,1";"84,0";"84,0";"75,0";"24,1";"24,3";"23,6";"989,3";"989,3";"988,6";"0,6";"17,0";"2,4";"46,00";"0,0"
"02/02/2020";"2300";"25,4";"27,3";"25,4";"84,0";"84,0";"80,0";"22,5";"24,0";"22,5";"989,9";"990,0";"989,3";"1,4";"37,0";"5,6";"";"0,0"
"03/02/2020";"0000";"24,6";"25,4";"24,6";"88,0";"88,0";"84,0";"22,6";"22,7";"22,5";"990,8";"990,8";"989,9";"0,6";"39,0";"3,3";"";"0,0"
"03/02/2020";"0100";"24,2";"24,7";"24,1";"91,0";"91,0";"88,0";"22,5";"22,7";"22,4";"991,6";"991,6";"990,8";"0,5";"324,0";"2,2";"";"0,0"
"03/02/2020";"0200";"23,7";"24,2";"23,7";"95,0";"95,0";"90,0";"22,8";"22,8";"22,5";"991,8";"991,8";"991,5";"0,7";"358,0";"1,4";"";"0,0"
"03/02/2020";"0300";"23,5";"23,7";"23,5";"96,0";"96,0";"95,0";"22,8";"23,0";"22,8";"992,0";"992,0";"991,8";"0,2";"328,0";"1,4";"";"0,0"
"03/02/2020";"0400";"23,5";"23,6";"23,4";"96,0";"97,0";"96,0";"22,9";"23,0";"22,8";"991,2";"992,0";"991,2";"0,5";"336,0";"1,4";"";"0,0"
"03/02/2020";"0500";"23,4";"23,5";"23,3";"96,0";"97,0";"96,0";"22,7";"22,9";"22,7";"990,9";"991,3";"990,9";"0,3";"199,0";"0,9";"";"0,0"
"03/02/2020";"0600";"23,5";"23,5";"23,3";"96,0";"97,0";"96,0";"22,9";"23,0";"22,7";"990,7";"990,9";"990,7";"0,5";"40,0";"1,6";"";"0,0"
"03/02/2020";"0700";"23,6";"23,6";"23,5";"97,0";"97,0";"96,0";"23,0";"23,1";"22,9";"990,5";"990,8";"990,5";"0,7";"348,0";"1,8";"";"0,0"
"03/02/2020";"0800";"23,4";"23,6";"23,4";"97,0";"97,0";"97,0";"22,9";"23,1";"22,9";"990,7";"990,7";"990,4";"0,6";"345,0";"1,8";"";"0,0"
"03/02/2020";"0900";"23,5";"23,5";"23,3";"96,0";"97,0";"96,0";"22,9";"23,0";"22,9";"991,0";"991,0";"990,7";"0,6";"6,0";"2,5";"";"0,0"
"03/02/2020";"1000";"23,6";"23,6";"23,5";"95,0";"96,0";"95,0";"22,9";"22,9";"22,8";"991,3";"991,3";"991,0";"1,2";"349,0";"2,7";"8,80";"0,0"
"03/02/2020";"1100";"24,5";"24,5";"23,6";"92,0";"95,0";"91,0";"23,1";"23,3";"22,8";"992,1";"992,1";"991,3";"1,5";"348,0";"3,7";"328,80";"0,0"
"03/02/2020";"1200";"25,1";"25,1";"24,5";"91,0";"92,0";"90,0";"23,5";"23,5";"23,0";"993,1";"993,1";"992,1";"1,4";"358,0";"4,7";"442,10";"0,0"
"03/02/2020";"1300";"27,0";"28,1";"25,0";"81,0";"91,0";"77,0";"23,4";"24,7";"23,0";"993,5";"993,5";"993,1";"1,5";"28,0";"4,0";"1276,20";"0,0"
"03/02/2020";"1400";"27,3";"27,7";"26,1";"79,0";"85,0";"78,0";"23,4";"24,2";"22,9";"993,1";"993,5";"993,1";"1,3";"9,0";"3,6";"1201,90";"0,0"
"03/02/2020";"1500";"28,0";"28,6";"26,9";"76,0";"84,0";"75,0";"23,4";"24,7";"23,1";"992,6";"993,1";"992,6";"1,6";"58,0";"4,9";"1560,70";"0,0"
"03/02/2020";"1600";"28,7";"29,7";"28,1";"75,0";"77,0";"69,0";"23,8";"24,7";"22,8";"991,8";"992,7";"991,8";"1,4";"42,0";"6,0";"2347,50";"0,0"
"03/02/2020";"1700";"29,4";"30,3";"28,3";"74,0";"78,0";"67,0";"24,3";"24,9";"23,3";"990,9";"991,8";"990,9";"1,3";"37,0";"4,1";"2058,80";"0,0"
"03/02/2020";"1800";"28,3";"30,1";"28,1";"74,0";"76,0";"67,0";"23,3";"24,5";"22,8";"989,5";"990,9";"989,5";"1,5";"11,0";"5,0";"1477,40";"0,0"
"03/02/2020";"1900";"29,5";"30,1";"28,4";"69,0";"76,0";"65,0";"23,2";"24,8";"22,7";"988,5";"989,5";"988,4";"1,3";"36,0";"4,9";"539,40";"0,0"
"03/02/2020";"2000";"29,4";"29,8";"29,2";"69,0";"70,0";"65,0";"23,2";"23,7";"22,6";"987,9";"988,5";"987,8";"1,3";"21,0";"5,5";"305,30";"0,0"
"03/02/2020";"2100";"28,3";"29,4";"28,3";"77,0";"77,0";"69,0";"23,8";"23,8";"22,8";"988,5";"988,5";"987,9";"0,5";"7,0";"3,6";"197,20";"0,0"
"03/02/2020";"2200";"27,3";"28,4";"27,3";"80,0";"80,0";"74,0";"23,5";"23,6";"23,2";"989,1";"989,1";"988,4";"0,2";"13,0";"1,5";"66,60";"0,0"
"03/02/2020";"2300";"26,1";"27,3";"26,1";"87,0";"87,0";"79,0";"23,8";"23,9";"23,3";"990,0";"990,0";"989,1";"0,7";"128,0";"1,7";"";"0,0"
"04/02/2020";"0000";"23,1";"26,2";"23,1";"96,0";"96,0";"86,0";"22,4";"24,1";"22,2";"992,1";"992,2";"990,0";"1,9";"49,0";"8,3";"";"8,2"
"04/02/2020";"0100";"22,3";"23,1";"22,0";"97,0";"97,0";"96,0";"21,8";"22,4";"21,4";"992,5";"992,6";"992,1";"0,8";"97,0";"6,3";"";"19,4"
"04/02/2020";"0200";"22,7";"22,8";"22,3";"97,0";"97,0";"96,0";"22,2";"22,3";"21,8";"992,3";"992,6";"992,3";"0,4";"59,0";"2,3";"";"2,6"
"04/02/2020";"0300";"22,9";"22,9";"22,7";"98,0";"98,0";"97,0";"22,5";"22,5";"22,2";"992,0";"992,3";"992,0";"0,4";"37,0";"1,8";"";"0,0"
"04/02/2020";"0400";"22,9";"23,2";"22,8";"97,0";"98,0";"96,0";"22,3";"22,6";"22,3";"991,4";"992,0";"991,4";"0,6";"133,0";"2,1";"";"0,0"
"04/02/2020";"0500";"23,0";"23,2";"22,9";"98,0";"98,0";"97,0";"22,6";"22,7";"22,3";"991,1";"991,7";"991,1";"0,4";"268,0";"1,0";"";"0,0"
"04/02/2020";"0600";"23,2";"23,3";"23,0";"97,0";"98,0";"97,0";"22,8";"22,8";"22,6";"990,8";"991,2";"990,8";"0,3";"304,0";"1,0";"";"0,0"
"04/02/2020";"0700";"23,1";"23,3";"23,1";"97,0";"98,0";"97,0";"22,7";"22,8";"22,6";"990,3";"990,8";"990,3";"0,1";"42,0";"0,9";"";"0,0"
"04/02/2020";"0800";"23,3";"23,3";"23,1";"98,0";"98,0";"97,0";"22,9";"22,9";"22,7";"990,5";"990,6";"990,2";"0,4";"330,0";"1,2";"";"0,0"
"04/02/2020";"0900";"23,4";"23,4";"23,3";"98,0";"98,0";"98,0";"23,0";"23,0";"22,9";"991,0";"991,0";"990,5";"0,6";"3,0";"1,6";"";"0,0"
"04/02/2020";"1000";"23,5";"23,6";"23,4";"98,0";"98,0";"98,0";"23,2";"23,2";"23,0";"991,8";"991,8";"990,9";"0,4";"62,0";"1,7";"1,50";"0,6"
"04/02/2020";"1100";"23,7";"23,7";"23,5";"98,0";"98,0";"98,0";"23,3";"23,3";"23,1";"992,7";"992,7";"991,8";"0,5";"351,0";"1,5";"48,60";"2,6"
"04/02/2020";"1200";"24,7";"24,8";"23,7";"93,0";"98,0";"93,0";"23,5";"24,1";"23,3";"993,2";"993,3";"992,7";"0,5";"68,0";"1,8";"428,40";"0,0"
"04/02/2020";"1300";"24,9";"25,2";"24,7";"93,0";"95,0";"92,0";"23,8";"24,1";"23,5";"993,6";"993,7";"993,2";"0,6";"82,0";"1,7";"344,20";"0,2"
"04/02/2020";"1400";"25,1";"25,8";"24,5";"93,0";"96,0";"89,0";"23,9";"24,7";"23,6";"993,7";"993,8";"993,6";"1,0";"94,0";"3,9";"600,00";"2,2"
"04/02/2020";"1500";"24,3";"26,6";"24,2";"94,0";"95,0";"87,0";"23,3";"25,1";"22,7";"993,3";"993,7";"993,1";"1,2";"182,0";"5,1";"933,20";"2,0"
"04/02/2020";"1600";"26,2";"26,3";"24,3";"88,0";"94,0";"84,0";"24,1";"24,7";"23,1";"992,0";"993,3";"992,0";"0,9";"146,0";"3,2";"1200,80";"0,6"
"04/02/2020";"1700";"27,7";"27,7";"26,0";"82,0";"88,0";"80,0";"24,3";"24,7";"23,0";"990,5";"992,0";"990,5";"0,9";"4,0";"2,3";"1764,90";"0,0"
"04/02/2020";"1800";"28,8";"29,0";"27,6";"75,0";"86,0";"75,0";"24,0";"25,5";"23,7";"989,1";"990,5";"989,1";"0,7";"323,0";"2,1";"1711,30";"0,0"
"04/02/2020";"1900";"28,9";"29,0";"28,3";"71,0";"81,0";"71,0";"23,2";"24,7";"23,2";"987,6";"989,1";"987,6";"0,8";"46,0";"2,1";"432,40";"0,2"
"04/02/2020";"2000";"29,2";"29,4";"28,8";"71,0";"75,0";"69,0";"23,5";"24,2";"23,1";"987,5";"987,6";"987,5";"1,1";"33,0";"2,8";"379,50";"0,0"
"04/02/2020";"2100";"28,7";"29,2";"28,7";"78,0";"78,0";"71,0";"24,4";"24,5";"23,2";"988,0";"988,0";"987,4";"1,1";"13,0";"2,8";"260,50";"0,0"
"04/02/2020";"2200";"25,6";"28,7";"25,5";"92,0";"95,0";"76,0";"24,2";"24,9";"24,0";"989,3";"989,3";"988,0";"1,2";"34,0";"4,6";"49,80";"3,6"
"04/02/2020";"2300";"23,8";"25,7";"23,8";"92,0";"92,0";"89,0";"22,4";"24,1";"22,3";"990,3";"990,5";"989,3";"1,9";"13,0";"8,6";"1,90";"0,2"
"05/02/2020";"0000";"23,7";"23,8";"23,6";"93,0";"94,0";"92,0";"22,6";"22,6";"22,4";"991,2";"991,2";"990,3";"1,8";"2,0";"5,2";"";"0,0"
"05/02/2020";"0100";"23,0";"23,7";"23,0";"93,0";"96,0";"92,0";"21,8";"22,6";"21,8";"992,9";"992,9";"991,2";"1,8";"352,0";"6,1";"";"0,0"
"05/02/2020";"0200";"22,4";"23,0";"22,4";"96,0";"96,0";"92,0";"21,8";"21,9";"21,7";"993,5";"993,6";"992,9";"0,6";"334,0";"6,1";"";"2,2"
"05/02/2020";"0300";"22,2";"22,4";"22,2";"97,0";"97,0";"96,0";"21,8";"21,8";"21,7";"993,2";"993,5";"993,0";"0,8";"275,0";"1,9";"";"1,4"
"05/02/2020";"0400";"22,2";"22,3";"22,2";"98,0";"98,0";"97,0";"21,8";"21,9";"21,8";"992,6";"993,2";"992,6";"0,5";"309,0";"1,4";"";"1,0"
"05/02/2020";"0500";"22,2";"22,3";"22,1";"98,0";"98,0";"98,0";"21,8";"21,9";"21,7";"991,2";"992,6";"991,2";"0,7";"113,0";"1,3";"";"0,0"
"05/02/2020";"0600";"22,3";"22,3";"22,2";"98,0";"98,0";"98,0";"21,9";"21,9";"21,8";"990,7";"991,2";"990,7";"0,6";"96,0";"1,2";"";"0,0"
"05/02/2020";"0700";"22,2";"22,3";"22,2";"98,0";"98,0";"98,0";"21,8";"21,9";"21,8";"990,0";"990,7";"990,0";"0,4";"348,0";"1,2";"";"0,0"
"05/02/2020";"0800";"22,2";"22,3";"22,1";"98,0";"98,0";"98,0";"21,8";"21,9";"21,8";"990,3";"990,3";"990,0";"0,3";"223,0";"1,2";"";"0,0"
"05/02/2020";"0900";"22,1";"22,2";"22,1";"98,0";"98,0";"98,0";"21,8";"21,9";"21,8";"990,9";"990,9";"990,3";"0,4";"77,0";"1,1";"";"0,0"
"05/02/2020";"1000";"22,4";"22,4";"22,1";"98,0";"98,0";"98,0";"22,1";"22,1";"21,8";"991,9";"991,9";"990,9";"0,2";"169,0";"0,9";"5,10";"0,0"
"05/02/2020";"1100";"22,9";"23,0";"22,4";"98,0";"98,0";"98,0";"22,6";"22,6";"22,0";"992,6";"992,6";"991,9";"0,4";"3,0";"0,8";"139,90";"0,0"
"05/02/2020";"1200";"23,6";"23,7";"22,9";"96,0";"98,0";"96,0";"23,0";"23,1";"22,5";"993,1";"993,1";"992,6";"1,0";"18,0";"3,6";"407,30";"0,6"
"05/02/2020";"1300";"24,7";"25,0";"23,6";"91,0";"96,0";"90,0";"23,2";"23,7";"23,0";"993,4";"993,4";"993,1";"0,9";"33,0";"3,9";"804,60";"0,0"
"05/02/2020";"1400";"27,0";"27,6";"24,6";"80,0";"92,0";"80,0";"23,4";"25,3";"22,9";"993,1";"993,4";"993,1";"1,3";"45,0";"5,0";"1743,60";"0,0"
"05/02/2020";"1500";"27,5";"28,6";"26,8";"75,0";"85,0";"75,0";"22,7";"24,6";"22,7";"992,7";"993,1";"992,7";"2,0";"90,0";"5,7";"2012,70";"0,0"
"05/02/2020";"1600";"26,9";"27,8";"26,2";"86,0";"88,0";"74,0";"24,3";"24,3";"22,4";"991,9";"992,7";"991,9";"1,0";"62,0";"5,7";"1165,60";"0,4"
"05/02/2020";"1700";"28,7";"28,8";"26,9";"73,0";"86,0";"68,0";"23,4";"25,1";"22,3";"990,6";"991,9";"990,6";"1,8";"6,0";"4,7";"2217,50";"0,0"
"05/02/2020";"1800";"28,6";"29,0";"27,8";"74,0";"78,0";"69,0";"23,6";"24,2";"22,1";"989,6";"990,6";"989,6";"1,5";"13,0";"4,7";"1507,50";"0,0"
"05/02/2020";"1900";"28,5";"28,9";"28,0";"73,0";"76,0";"70,0";"23,1";"23,8";"22,3";"988,5";"989,6";"988,5";"1,1";"46,0";"3,1";"644,60";"0,0"
"05/02/2020";"2000";"27,9";"28,9";"27,7";"75,0";"77,0";"70,0";"23,1";"24,1";"22,6";"987,7";"988,5";"987,7";"1,1";"45,0";"3,9";"498,10";"0,2"
"05/02/2020";"2100";"28,1";"28,2";"27,9";"72,0";"77,0";"70,0";"22,7";"23,5";"22,2";"987,9";"987,9";"987,6";"0,8";"30,0";"2,8";"165,40";"0,0"
"05/02/2020";"2200";"26,6";"28,1";"26,6";"80,0";"80,0";"72,0";"22,8";"23,1";"22,5";"988,5";"988,5";"987,9";"0,3";"17,0";"2,0";"74,90";"0,0"
"05/02/2020";"2300";"25,8";"26,6";"25,7";"84,0";"84,0";"80,0";"22,9";"23,2";"22,8";"989,3";"989,3";"988,5";"0,3";"33,0";"3,7";"";"0,0"
"06/02/2020";"0000";"25,1";"25,8";"25,1";"87,0";"89,0";"83,0";"22,7";"23,3";"22,6";"990,0";"990,0";"989,3";"0,3";"12,0";"0,8";"";"0,0"
"06/02/2020";"0100";"25,2";"25,3";"25,0";"85,0";"88,0";"85,0";"22,6";"22,9";"22,6";"990,9";"990,9";"990,0";"0,4";"62,0";"0,9";"";"0,0"
"06/02/2020";"0200";"23,8";"25,2";"23,7";"92,0";"94,0";"85,0";"22,3";"22,7";"22,3";"991,9";"991,9";"990,9";"1,9";"16,0";"9,4";"";"1,8"
"06/02/2020";"0300";"23,3";"23,9";"23,3";"94,0";"94,0";"91,0";"22,2";"22,3";"22,2";"991,9";"992,1";"991,8";"0,4";"48,0";"4,9";"";"0,0"
"06/02/2020";"0400";"23,3";"23,4";"23,2";"94,0";"94,0";"93,0";"22,3";"22,3";"22,2";"991,2";"991,9";"991,2";"0,5";"41,0";"2,6";"";"0,0"
"06/02/2020";"0500";"23,2";"23,3";"23,2";"95,0";"95,0";"93,0";"22,3";"22,3";"22,2";"990,7";"991,2";"990,7";"0,7";"352,0";"2,4";"";"0,0"
"06/02/2020";"0600";"23,2";"23,3";"23,2";"95,0";"95,0";"94,0";"22,3";"22,4";"22,3";"990,2";"990,7";"990,2";"0,6";"341,0";"2,2";"";"0,0"
"06/02/2020";"0700";"23,0";"23,2";"23,0";"96,0";"96,0";"95,0";"22,4";"22,4";"22,3";"990,0";"990,3";"989,9";"0,4";"8,0";"2,2";"";"0,0"
"06/02/2020";"0800";"23,1";"23,1";"23,0";"96,0";"96,0";"96,0";"22,4";"22,5";"22,4";"990,1";"990,2";"990,0";"0,6";"349,0";"1,6";"";"0,0"
"06/02/2020";"0900";"23,2";"23,2";"23,1";"96,0";"97,0";"96,0";"22,6";"22,6";"22,4";"990,5";"990,5";"990,1";"0,4";"44,0";"2,2";"";"0,0"
"06/02/2020";"1000";"23,3";"23,3";"23,1";"97,0";"97,0";"96,0";"22,7";"22,7";"22,6";"991,1";"991,1";"990,5";"0,3";"14,0";"1,8";"5,10";"0,0"
"06/02/2020";"1100";"23,7";"23,8";"23,3";"95,0";"97,0";"95,0";"22,9";"23,0";"22,7";"991,9";"991,9";"991,1";"0,7";"34,0";"3,0";"144,60";"0,0"
"06/02/2020";"1200";"24,7";"25,0";"23,7";"89,0";"95,0";"88,0";"22,8";"23,5";"22,7";"992,3";"992,4";"991,9";"1,1";"60,0";"3,6";"507,00";"0,0"
"06/02/2020";"1300";"26,4";"26,4";"24,7";"86,0";"90,0";"85,0";"23,9";"23,9";"22,7";"992,6";"992,6";"992,3";"1,2";"43,0";"4,2";"919,00";"0,0"
"06/02/2020";"1400";"26,5";"27,2";"26,0";"80,0";"86,0";"78,0";"22,7";"23,9";"22,6";"992,3";"992,7";"992,3";"1,6";"13,0";"3,9";"1464,40";"0,0"
"06/02/2020";"1500";"27,3";"27,7";"26,5";"76,0";"84,0";"75,0";"22,7";"24,1";"22,5";"991,8";"992,3";"991,8";"1,4";"21,0";"3,9";"1515,40";"0,0"
"06/02/2020";"1600";"28,0";"28,3";"26,8";"77,0";"84,0";"72,0";"23,7";"24,7";"22,3";"990,8";"991,8";"990,8";"1,4";"50,0";"4,6";"1813,20";"0,2"
"06/02/2020";"1700";"27,7";"28,8";"27,5";"75,0";"78,0";"70,0";"22,9";"24,1";"22,1";"990,1";"990,8";"990,1";"1,0";"44,0";"4,4";"1499,40";"0,0"
"06/02/2020";"1800";"28,8";"29,8";"27,1";"73,0";"83,0";"70,0";"23,4";"24,7";"22,9";"988,9";"990,1";"988,9";"1,2";"68,0";"4,8";"1550,20";"0,0"
