"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2023";"0000";"26,0";"92,0";"1014,7";"0,0";"0,0";"5,0";"9,30";"34,5";"";""
"01/08/2023";"1200";"28,5";"82,0";"1014,4";"3,1";"110,0";"5,0";"";"";"24,4";"0,6"
"01/08/2023";"1800";"30,7";"74,0";"1011,5";"2,1";"90,0";"5,0";"";"";"";""
"02/08/2023";"0000";"26,5";"87,0";"1013,1";"0,0";"0,0";"2,5";"10,00";"34,5";"";""
"02/08/2023";"1200";"28,8";"78,0";"1014,3";"2,1";"50,0";"7,5";"";"";"23,4";"4,4"
"02/08/2023";"1800";"33,7";"54,0";"1011,3";"2,1";"140,0";"5,0";"";"";"";""
"03/08/2023";"0000";"27,0";"90,0";"1012,8";"0,0";"0,0";"2,5";"10,00";"34,9";"";""
"03/08/2023";"1200";"27,4";"87,0";"1015,0";"1,0";"50,0";"2,5";"";"";"23,4";"0,0"
"03/08/2023";"1800";"33,8";"50,0";"1012,2";"1,0";"140,0";"6,3";"";"";"";""
"04/08/2023";"0000";"27,4";"87,0";"1012,0";"0,0";"0,0";"7,5";"8,80";"34,3";"";""
"04/08/2023";"1200";"28,6";"79,0";"1015,1";"2,1";"50,0";"2,5";"";"";"23,7";"0,0"
"04/08/2023";"1800";"32,3";"63,0";"1010,8";"1,0";"320,0";"6,3";"";"";"";""
"05/08/2023";"0000";"27,6";"87,0";"1013,1";"1,0";"50,0";"5,0";"10,10";"34,7";"";""
"05/08/2023";"1200";"29,0";"79,0";"1014,0";"2,1";"90,0";"1,3";"";"";"23,2";"0,0"
"05/08/2023";"1800";"32,4";"69,0";"1011,4";"2,1";"320,0";"3,8";"";"";"";""
"06/08/2023";"0000";"26,7";"86,0";"1013,0";"1,0";"50,0";"2,5";"9,70";"34,7";"";""
"06/08/2023";"1200";"28,4";"82,0";"1014,6";"2,1";"140,0";"2,5";"";"";"23,8";"0,0"
"06/08/2023";"1800";"34,0";"54,0";"1011,0";"0,0";"0,0";"5,0";"";"";"";""
"07/08/2023";"0000";"27,4";"85,0";"1013,6";"0,5";"50,0";"1,3";"8,60";"34,6";"";""
"07/08/2023";"1200";"27,5";"85,0";"1013,9";"1,5";"90,0";"6,3";"";"";"23,5";"0,0"
"07/08/2023";"1800";"33,6";"56,0";"1011,5";"0,0";"0,0";"6,3";"";"";"";""
"08/08/2023";"0000";"25,8";"96,0";"1013,9";"0,0";"0,0";"5,0";"8,50";"34,5";"";""
