"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2020";"0000";"27,6";"85,0";"1012,2";"0,7";"50,0";"7,0";"10,50";"34,5";"";""
"01/08/2020";"1200";"27,9";"82,0";"1013,0";"0,8";"110,0";"2,0";"";"";"23,4";"0,0"
"01/08/2020";"1800";"33,7";"50,0";"1010,6";"1,5";"140,0";"5,0";"";"";"";""
"02/08/2020";"0000";"27,2";"92,0";"1012,8";"0,0";"0,0";"7,0";"9,40";"34,7";"";""
"02/08/2020";"1200";"28,6";"80,0";"1013,9";"1,1";"70,0";"3,0";"";"";"23,4";"0,0"
"02/08/2020";"1800";"33,9";"51,0";"1011,2";"1,3";"110,0";"5,0";"";"";"";""
"03/08/2020";"0000";"27,3";"83,0";"1014,1";"0,5";"50,0";"9,0";"9,40";"35,7";"";""
"03/08/2020";"1200";"29,2";"75,0";"1014,5";"1,8";"90,0";"1,0";"";"";"23,7";"0,0"
"03/08/2020";"1800";"34,8";"50,0";"1011,8";"1,6";"140,0";"4,0";"";"";"";""
"04/08/2020";"0000";"27,7";"81,0";"1014,5";"0,8";"90,0";"10,0";"9,20";"35,2";"";""
"04/08/2020";"1200";"29,1";"79,0";"1014,3";"1,8";"90,0";"2,0";"";"";"23,6";"5,0"
"04/08/2020";"1800";"34,3";"51,0";"1010,8";"2,0";"180,0";"5,0";"";"";"";""
"05/08/2020";"0000";"26,7";"84,0";"1013,7";"0,0";"0,0";"9,0";"9,50";"34,7";"";""
"05/08/2020";"1200";"28,0";"81,0";"1013,7";"1,1";"90,0";"8,0";"";"";"22,9";"0,0"
"05/08/2020";"1800";"33,7";"47,0";"1010,7";"2,0";"140,0";"3,0";"";"";"";""
"06/08/2020";"0000";"25,8";"87,0";"1012,5";"0,0";"0,0";"2,0";"10,70";"34,2";"";""
"06/08/2020";"1200";"28,6";"77,0";"1012,8";"2,0";"90,0";"1,0";"";"";"23,4";"0,0"
"06/08/2020";"1800";"33,3";"48,0";"1010,7";"2,6";"140,0";"3,0";"";"";"";""
"07/08/2020";"0000";"25,6";"89,0";"1012,8";"0,0";"0,0";"0,0";"10,80";"34,8";"";""
"07/08/2020";"1200";"28,6";"76,0";"1013,4";"0,7";"90,0";"0,0";"";"";"23,0";"0,0"
"07/08/2020";"1800";"34,1";"53,0";"1010,7";"2,3";"90,0";"4,0";"";"";"";""
"08/08/2020";"0000";"26,5";"90,0";"1013,6";"0,0";"0,0";"0,0";"10,90";"35,7";"";""
"08/08/2020";"1200";"28,6";"78,0";"1014,2";"1,3";"90,0";"0,0";"";"";"23,4";"0,0"
"08/08/2020";"1800";"34,5";"42,0";"1011,3";"1,6";"140,0";"5,0";"";"";"";""
"09/08/2020";"0000";"28,1";"84,0";"1013,6";"0,7";"50,0";"4,0";"7,40";"35,6";"";""
"09/08/2020";"1200";"28,6";"78,0";"1014,4";"0,5";"90,0";"3,0";"";"";"23,8";"0,0"
"09/08/2020";"1800";"34,5";"46,0";"1010,5";"0,7";"90,0";"9,0";"";"";"";""
"10/08/2020";"0000";"25,9";"91,0";"1012,0";"0,0";"0,0";"0,0";"8,20";"36,5";"";""
"10/08/2020";"1200";"29,3";"74,0";"1011,9";"1,6";"50,0";"1,0";"";"";"23,6";"0,0"
"10/08/2020";"1800";"33,6";"58,0";"1008,0";"0,3";"360,0";"6,0";"";"";"";""
"11/08/2020";"0000";"25,2";"93,0";"1010,7";"0,0";"0,0";"1,0";"10,30";"36,0";"";""
"11/08/2020";"1200";"28,4";"80,0";"1009,7";"1,6";"50,0";"1,0";"";"";"23,0";"0,9"
"11/08/2020";"1800";"34,0";"63,0";"1007,3";"0,0";"0,0";"6,0";"";"";"";""
"12/08/2020";"0000";"27,6";"81,0";"1010,0";"0,8";"50,0";"6,0";"10,00";"35,1";"";""
"12/08/2020";"1200";"29,3";"73,0";"1010,0";"2,1";"90,0";"2,0";"";"";"23,4";"0,0"
"12/08/2020";"1800";"34,3";"50,0";"1007,1";"2,0";"140,0";"3,0";"";"";"";""
"13/08/2020";"0000";"27,6";"83,0";"1008,8";"0,7";"50,0";"0,0";"10,10";"35,9";"";""
"13/08/2020";"1200";"29,1";"75,0";"1010,3";"1,8";"90,0";"1,0";"";"";"23,0";"0,0"
"13/08/2020";"1800";"35,3";"47,0";"1007,5";"1,6";"90,0";"6,0";"";"";"";""
"14/08/2020";"0000";"28,2";"78,0";"1009,7";"1,0";"50,0";"4,0";"8,80";"35,1";"";""
"14/08/2020";"1200";"29,7";"69,0";"1009,4";"2,3";"90,0";"6,0";"";"";"23,1";"0,0"
"14/08/2020";"1800";"33,7";"49,0";"1005,7";"2,0";"140,0";"8,0";"";"";"";""
"15/08/2020";"0000";"27,4";"80,0";"1009,0";"0,5";"50,0";"0,0";"10,20";"35,8";"";""
"15/08/2020";"1200";"28,6";"77,0";"1010,1";"2,1";"70,0";"4,0";"";"";"23,5";"0,0"
"15/08/2020";"1800";"34,9";"47,0";"1005,8";"1,6";"90,0";"4,0";"";"";"";""
"16/08/2020";"0000";"28,0";"80,0";"1008,5";"0,3";"50,0";"0,0";"10,80";"36,1";"";""
"16/08/2020";"1200";"28,8";"72,0";"1010,3";"2,1";"90,0";"2,0";"";"";"23,5";"0,0"
"16/08/2020";"1800";"30,2";"71,0";"1006,8";"1,8";"90,0";"3,0";"";"";"";""
"17/08/2020";"0000";"28,1";"78,0";"1007,9";"1,6";"50,0";"0,0";"10,40";"35,8";"";""
"17/08/2020";"1200";"28,2";"76,0";"1010,0";"2,0";"90,0";"1,0";"";"";"22,9";"0,0"
"17/08/2020";"1800";"35,1";"46,0";"1006,8";"1,6";"140,0";"6,0";"";"";"";""
"18/08/2020";"0000";"28,0";"79,0";"1008,5";"1,5";"50,0";"0,0";"9,80";"35,3";"";""
"18/08/2020";"1200";"28,8";"76,0";"1009,4";"1,6";"50,0";"7,0";"";"";"23,1";"0,0"
"18/08/2020";"1800";"32,9";"65,0";"1006,4";"1,3";"360,0";"8,0";"";"";"";""
"19/08/2020";"0000";"27,0";"84,0";"1009,7";"0,5";"20,0";"4,0";"9,70";"35,6";"";""
"19/08/2020";"1200";"29,2";"73,0";"1011,0";"1,3";"50,0";"4,0";"";"";"23,1";"0,2"
"19/08/2020";"1800";"34,5";"45,0";"1007,5";"1,6";"50,0";"6,0";"";"";"";""
"20/08/2020";"0000";"28,4";"83,0";"1010,5";"0,5";"50,0";"1,0";"10,00";"37,0";"";""
"20/08/2020";"1200";"28,2";"75,0";"1011,7";"2,6";"50,0";"2,0";"";"";"23,0";"0,0"
"20/08/2020";"1800";"36,3";"36,0";"1008,3";"1,8";"90,0";"4,0";"";"";"";""
"21/08/2020";"0000";"27,8";"82,0";"1010,2";"1,3";"20,0";"0,0";"8,10";"35,1";"";""
"21/08/2020";"1200";"29,0";"73,0";"1010,5";"1,8";"50,0";"0,0";"";"";"23,4";"0,0"
"21/08/2020";"1800";"34,1";"59,0";"1008,0";"0,7";"350,0";"5,0";"";"";"";""
"22/08/2020";"0000";"28,5";"65,0";"1010,5";"0,0";"0,0";"8,0";"8,70";"35,0";"";""
"22/08/2020";"1200";"29,4";"74,0";"1011,1";"1,6";"20,0";"3,0";"";"";"23,5";"0,0"
"22/08/2020";"1800";"34,2";"53,0";"1006,9";"1,0";"320,0";"7,0";"";"";"";""
"23/08/2020";"0000";"26,2";"77,0";"1010,9";"1,6";"50,0";"9,0";"7,50";"35,1";"";""
"23/08/2020";"1200";"28,8";"76,0";"1011,7";"1,3";"50,0";"3,0";"";"";"23,6";"0,0"
"23/08/2020";"1800";"32,9";"64,0";"1008,3";"0,7";"320,0";"7,0";"";"";"";""
"24/08/2020";"0000";"24,8";"96,0";"1011,2";"0,0";"0,0";"3,0";"6,80";"34,6";"";""
"24/08/2020";"1200";"28,2";"83,0";"1011,8";"1,6";"50,0";"5,0";"";"";"23,2";"11,4"
"24/08/2020";"1800";"28,0";"75,0";"1009,3";"2,5";"50,0";"10,0";"";"";"";""
"25/08/2020";"0000";"24,6";"97,0";"1011,1";"0,0";"0,0";"10,0";"7,30";"33,1";"";""
"25/08/2020";"1200";"28,7";"79,0";"1011,5";"1,5";"360,0";"4,0";"";"";"23,6";"7,2"
"25/08/2020";"1800";"28,8";"79,0";"1008,2";"0,0";"0,0";"6,0";"";"";"";""
"26/08/2020";"0000";"26,4";"88,0";"1010,2";"0,0";"0,0";"2,0";"10,50";"35,1";"";""
"26/08/2020";"1200";"28,4";"79,0";"1010,2";"1,6";"20,0";"0,0";"";"";"22,9";"0,9"
"26/08/2020";"1800";"34,1";"57,0";"1007,3";"0,3";"360,0";"2,0";"";"";"";""
"27/08/2020";"0000";"27,6";"79,0";"1010,1";"1,3";"20,0";"1,0";"7,30";"36,0";"";""
"27/08/2020";"1200";"29,5";"74,0";"1010,9";"1,3";"50,0";"1,0";"";"";"23,0";"0,0"
"27/08/2020";"1800";"32,2";"67,0";"1007,7";"1,3";"140,0";"7,0";"";"";"";""
"28/08/2020";"0000";"27,1";"87,0";"1011,6";"1,0";"140,0";"10,0";"7,40";"34,5";"";""
"28/08/2020";"1200";"28,4";"84,0";"1011,2";"1,6";"50,0";"8,0";"";"";"22,9";"16,0"
"28/08/2020";"1800";"33,3";"68,0";"1007,6";"0,7";"230,0";"6,0";"";"";"";""
"29/08/2020";"0000";"24,7";"96,0";"1010,2";"0,0";"0,0";"10,0";"9,70";"34,8";"";""
"29/08/2020";"1200";"28,4";"79,0";"1010,1";"2,6";"50,0";"6,0";"";"";"23,1";"12,4"
"29/08/2020";"1800";"34,1";"53,0";"1006,9";"0,8";"50,0";"5,0";"";"";"";""
"30/08/2020";"0000";"27,4";"81,0";"1008,9";"0,0";"0,0";"0,0";"8,70";"35,6";"";""
"30/08/2020";"1200";"28,8";"75,0";"1009,5";"1,8";"90,0";"1,0";"";"";"23,0";"0,0"
"30/08/2020";"1800";"34,9";"53,0";"1006,9";"1,8";"90,0";"3,0";"";"";"";""
"31/08/2020";"0000";"26,0";"90,0";"1009,3";"0,0";"0,0";"2,0";"9,70";"35,2";"";""
"31/08/2020";"1200";"27,9";"81,0";"1011,8";"2,0";"70,0";"4,0";"";"";"23,0";"0,3"
"31/08/2020";"1800";"34,3";"55,0";"1008,7";"0,0";"0,0";"5,0";"";"";"";""
"01/09/2020";"0000";"25,9";"87,0";"1011,5";"0,0";"0,0";"0,0";"9,30";"35,1";"";""
"01/09/2020";"1200";"28,2";"78,0";"1012,4";"1,8";"50,0";"6,0";"";"";"23,2";"0,0"
"01/09/2020";"1800";"33,9";"54,0";"1009,0";"1,6";"180,0";"7,0";"";"";"";""
"02/09/2020";"0000";"26,2";"85,0";"1011,7";"0,8";"20,0";"10,0";"10,50";"35,1";"";""
"02/09/2020";"1200";"28,7";"76,0";"1011,2";"2,0";"50,0";"1,0";"";"";"23,1";"0,0"
"02/09/2020";"1800";"34,3";"48,0";"1007,6";"1,3";"70,0";"5,0";"";"";"";""
"03/09/2020";"0000";"27,6";"85,0";"1009,6";"1,6";"20,0";"1,0";"10,60";"35,6";"";""
"03/09/2020";"1200";"28,6";"79,0";"1010,4";"1,8";"50,0";"5,0";"";"";"22,9";"0,0"
"03/09/2020";"1800";"34,0";"63,0";"1007,2";"1,0";"320,0";"5,0";"";"";"";""
"04/09/2020";"0000";"27,2";"83,0";"1010,2";"0,8";"20,0";"0,0";"8,60";"35,3";"";""
"04/09/2020";"1200";"29,0";"79,0";"1012,6";"0,7";"50,0";"1,0";"";"";"22,8";"0,0"
"04/09/2020";"1800";"32,9";"64,0";"1009,5";"1,3";"320,0";"6,0";"";"";"";""
"05/09/2020";"0000";"24,0";"93,0";"1011,6";"1,0";"50,0";"5,0";"10,10";"35,1";"";""
"05/09/2020";"1200";"28,4";"79,0";"1014,1";"2,0";"90,0";"1,0";"";"";"23,2";"10,4"
"05/09/2020";"1800";"33,3";"69,0";"1008,1";"1,6";"320,0";"5,0";"";"";"";""
"06/09/2020";"0000";"26,3";"92,0";"1010,9";"0,8";"50,0";"9,0";"10,60";"34,9";"";""
"06/09/2020";"1200";"29,2";"79,0";"1010,2";"2,0";"50,0";"2,0";"";"";"23,5";"0,7"
"06/09/2020";"1800";"33,9";"49,0";"1006,7";"1,6";"110,0";"5,0";"";"";"";""
"07/09/2020";"0000";"27,2";"85,0";"1008,8";"0,8";"50,0";"0,0";"10,30";"36,1";"";""
"07/09/2020";"1200";"28,6";"77,0";"1008,9";"1,6";"50,0";"1,0";"";"";"23,7";"0,0"
"07/09/2020";"1800";"34,3";"64,0";"1005,7";"1,3";"320,0";"6,0";"";"";"";""
"08/09/2020";"0000";"24,6";"94,0";"1007,8";"0,0";"0,0";"8,0";"8,90";"35,1";"";""
"08/09/2020";"1200";"28,0";"83,0";"1009,8";"1,1";"20,0";"4,0";"";"";"22,5";"1,6"
"08/09/2020";"1800";"33,3";"66,0";"1006,6";"0,8";"350,0";"6,0";"";"";"";""
"09/09/2020";"0000";"23,6";"97,0";"1009,7";"0,0";"0,0";"10,0";"7,90";"34,7";"";""
"09/09/2020";"1200";"27,8";"85,0";"1012,3";"1,6";"70,0";"8,0";"";"";"22,7";"7,8"
"09/09/2020";"1800";"33,9";"64,0";"1008,6";"0,7";"90,0";"6,0";"";"";"";""
"10/09/2020";"0000";"26,0";"87,0";"1012,1";"0,0";"0,0";"10,0";"10,10";"35,8";"";""
"10/09/2020";"1200";"29,1";"73,0";"1012,9";"2,1";"70,0";"1,0";"";"";"23,4";"0,0"
"10/09/2020";"1800";"35,0";"55,0";"1008,8";"1,1";"90,0";"5,0";"";"";"";""
"11/09/2020";"0000";"27,8";"77,0";"1010,0";"1,3";"50,0";"2,0";"9,10";"30,0";"";""
"11/09/2020";"1200";"28,9";"76,0";"1010,9";"2,0";"70,0";"7,0";"";"";"23,1";"0,0"
"11/09/2020";"1800";"33,1";"61,0";"1007,4";"0,8";"320,0";"5,0";"";"";"";""
"12/09/2020";"0000";"25,5";"91,0";"1009,9";"0,0";"0,0";"4,0";"8,00";"34,9";"";""
"12/09/2020";"1200";"28,5";"76,0";"1010,4";"2,5";"50,0";"5,0";"";"";"23,1";"0,5"
"12/09/2020";"1800";"33,9";"55,0";"1007,2";"0,3";"140,0";"6,0";"";"";"";""
"13/09/2020";"0000";"24,8";"92,0";"1010,4";"0,0";"0,0";"6,0";"7,30";"34,6";"";""
"13/09/2020";"1200";"28,8";"73,0";"1011,9";"2,0";"50,0";"4,0";"";"";"23,1";"6,4"
"13/09/2020";"1800";"33,2";"56,0";"1008,5";"1,0";"320,0";"8,0";"";"";"";""
"14/09/2020";"0000";"25,6";"88,0";"1011,5";"0,3";"50,0";"3,0";"10,10";"35,6";"";""
"14/09/2020";"1200";"28,0";"82,0";"1012,8";"1,3";"50,0";"6,0";"";"";"23,5";"0,1"
"14/09/2020";"1800";"34,3";"54,0";"1009,4";"0,3";"110,0";"6,0";"";"";"";""
"15/09/2020";"0000";"27,8";"86,0";"1010,9";"0,7";"360,0";"0,0";"9,50";"34,5";"";""
