"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2020";"0000";"25,2";"96,0";"1011,8";"0,0";"0,0";"6,0";"4,00";"32,8";"";""
"01/02/2020";"1200";"25,8";"92,0";"1013,2";"0,5";"50,0";"9,0";"";"";"23,9";"0,0"
"01/02/2020";"1800";"29,9";"87,0";"1009,8";"0,5";"350,0";"8,0";"";"";"";""
"02/02/2020";"0000";"25,2";"96,0";"1011,3";"0,0";"0,0";"10,0";"7,50";"33,7";"";""
"02/02/2020";"1200";"27,6";"88,0";"1012,6";"0,5";"90,0";"6,0";"";"";"23,6";"18,6"
"02/02/2020";"1800";"30,7";"81,0";"1009,3";"1,5";"350,0";"6,0";"";"";"";""
"03/02/2020";"0000";"25,8";"93,0";"1012,2";"3,6";"140,0";"10,0";"5,10";"33,4";"";""
"03/02/2020";"1200";"27,8";"89,0";"1012,7";"1,5";"50,0";"7,0";"";"";"23,5";"19,7"
"03/02/2020";"1800";"27,1";"86,0";"1009,8";"2,1";"50,0";"10,0";"";"";"";""
"04/02/2020";"0000";"26,0";"99,0";"1011,9";"0,0";"0,0";"6,0";"0,60";"29,7";"";""
"04/02/2020";"1200";"25,5";"95,0";"1013,0";"0,1";"360,0";"10,0";"";"";"23,3";"2,6"
"04/02/2020";"1800";"28,4";"83,0";"1010,3";"1,8";"50,0";"10,0";"";"";"";""
"05/02/2020";"0000";"25,0";"97,0";"1012,2";"1,6";"50,0";"10,0";"2,40";"31,7";"";""
"05/02/2020";"1200";"25,4";"93,0";"1012,5";"";"50,0";"9,0";"";"";"22,9";"4,3"
"05/02/2020";"1800";"27,1";"86,0";"1009,8";"0,0";"0,0";"8,0";"";"";"";""
"06/02/2020";"0000";"23,2";"96,0";"1012,1";"0,0";"0,0";"10,0";"3,60";"31,5";"";""
"06/02/2020";"1200";"25,2";"90,0";"1012,5";"1,0";"140,0";"9,0";"";"";"22,7";"27,8"
"06/02/2020";"1800";"28,2";"84,0";"1008,9";"1,5";"360,0";"9,0";"";"";"";""
"07/02/2020";"0000";"24,8";"96,0";"1011,2";"2,1";"90,0";"10,0";"1,70";"29,8";"";""
"07/02/2020";"1200";"25,6";"86,0";"1011,0";"0,1";"50,0";"7,0";"";"";"23,5";"10,6"
"07/02/2020";"1800";"26,0";"95,0";"1008,1";"1,0";"50,0";"10,0";"";"";"";""
"08/02/2020";"0000";"23,6";"98,0";"1009,5";"0,0";"0,0";"10,0";"0,00";"29,3";"";""
"08/02/2020";"1200";"23,6";"98,0";"1011,9";"0,0";"0,0";"10,0";"";"";"23,0";"77,4"
"08/02/2020";"1800";"26,5";"93,0";"1009,5";"0,0";"0,0";"10,0";"";"";"";""
"09/02/2020";"0000";"23,8";"98,0";"1011,7";"0,0";"0,0";"10,0";"3,80";"32,7";"";""
"09/02/2020";"1200";"25,7";"91,0";"1013,0";"0,0";"0,0";"7,0";"";"";"23,2";"2,8"
"09/02/2020";"1800";"26,5";"96,0";"1010,9";"0,0";"0,0";"10,0";"";"";"";""
"10/02/2020";"0000";"25,4";"97,0";"1012,5";"0,0";"0,0";"10,0";"1,30";"31,3";"";""
"10/02/2020";"1200";"26,6";"95,0";"1014,1";"1,0";"90,0";"10,0";"";"";"24,1";"12,5"
"10/02/2020";"1800";"29,9";"80,0";"1009,7";"1,1";"90,0";"9,0";"";"";"";""
