"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2021";"0000";"27,5";"82,0";"976,0";"0,0";"0,0";"0,0";"3,30";"32,8";"";""
"01/02/2021";"1200";"23,3";"77,0";"979,8";"0,6";"180,0";"10,0";"";"";"20,1";"0,4"
"01/02/2021";"1800";"31,3";"61,0";"979,4";"0,3";"270,0";"7,0";"";"";"";""
"02/02/2021";"0000";"27,5";"78,0";"975,7";"0,0";"0,0";"5,0";"6,30";"34,6";"";""
"02/02/2021";"1200";"28,1";"65,0";"979,5";"0,8";"360,0";"3,8";"";"";"22,1";"0,0"
"02/02/2021";"1800";"33,9";"49,0";"975,5";"0,6";"270,0";"7,5";"";"";"";""
"03/02/2021";"0000";"25,4";"87,0";"977,5";"0,0";"0,0";"7,5";"1,30";"31,2";"";""
"03/02/2021";"1200";"26,0";"98,0";"980,4";"0,3";"180,0";"10,0";"";"";"22,7";"5,8"
"03/02/2021";"1800";"25,3";"83,0";"978,1";"0,6";"270,0";"10,0";"";"";"";""
"04/02/2021";"0000";"23,9";"93,0";"978,9";"0,0";"0,0";"10,0";"2,50";"32,3";"";""
"04/02/2021";"1200";"25,3";"83,0";"980,7";"0,6";"320,0";"10,0";"";"";"22,4";"38,0"
"04/02/2021";"1800";"31,6";"61,0";"976,9";"0,6";"180,0";"7,0";"";"";"";""
"05/02/2021";"0000";"27,9";"84,0";"977,9";"0,0";"0,0";"10,0";"5,20";"33,2";"";""
"05/02/2021";"1200";"27,7";"76,0";"977,9";"0,3";"30,0";"5,0";"";"";"23,5";"7,2"
"05/02/2021";"1800";"29,5";"71,0";"975,2";"0,3";"180,0";"10,0";"";"";"";""
"06/02/2021";"0000";"25,9";"81,0";"977,2";"0,3";"270,0";"10,0";"0,80";"29,6";"";""
"06/02/2021";"1200";"24,7";"85,0";"979,4";"0,3";"320,0";"10,0";"";"";"22,5";"73,5"
"06/02/2021";"1800";"28,9";"71,0";"977,4";"0,3";"180,0";"10,0";"";"";"";""
"07/02/2021";"0000";"25,5";"87,0";"979,5";"0,0";"0,0";"10,0";"0,40";"28,3";"";""
"07/02/2021";"1200";"22,5";"97,0";"981,9";"0,6";"270,0";"10,0";"";"";"21,9";"40,0"
"07/02/2021";"1800";"27,9";"67,0";"977,7";"0,3";"230,0";"10,0";"";"";"";""
"08/02/2021";"0000";"24,9";"86,0";"978,3";"0,0";"0,0";"10,0";"3,60";"31,3";"";""
"08/02/2021";"1200";"26,3";"80,0";"978,4";"0,3";"230,0";"10,0";"";"";"21,4";"10,9"
"08/02/2021";"1800";"31,1";"57,0";"975,9";"0,3";"270,0";"7,5";"";"";"";""
"09/02/2021";"0000";"26,7";"84,0";"977,1";"0,0";"0,0";"7,5";"3,70";"32,0";"";""
"09/02/2021";"1200";"24,7";"90,0";"979,8";"1,2";"320,0";"7,5";"";"";"22,6";"0,7"
"09/02/2021";"1800";"31,1";"57,0";"975,5";"2,4";"320,0";"6,3";"";"";"";""
"10/02/2021";"0000";"23,3";"96,0";"979,2";"0,0";"0,0";"10,0";"1,90";"30,4";"";""
"10/02/2021";"1200";"23,7";"95,0";"980,2";"0,8";"180,0";"10,0";"";"";"22,1";"67,1"
"10/02/2021";"1800";"30,0";"67,0";"976,4";"1,2";"270,0";"6,3";"";"";"";""
"11/02/2021";"0000";"24,5";"90,0";"978,4";"1,2";"320,0";"10,0";"5,40";"33,8";"";""
"11/02/2021";"1200";"25,9";"78,0";"978,9";"2,0";"90,0";"5,0";"";"";"21,6";"8,1"
"11/02/2021";"1800";"33,1";"54,0";"974,4";"0,8";"90,0";"7,0";"";"";"";""
"12/02/2021";"0000";"27,3";"66,0";"977,5";"3,8";"50,0";"7,0";"0,00";"28,5";"";""
"12/02/2021";"1200";"27,2";"82,0";"978,8";"0,4";"140,0";"7,5";"";"";"24,0";"2,7"
"12/02/2021";"1800";"27,9";"86,0";"976,2";"0,8";"140,0";"7,5";"";"";"";""
"13/02/2021";"0000";"24,8";"93,0";"978,9";"0,0";"0,0";"10,0";"1,20";"31,0";"";""
"13/02/2021";"1200";"25,7";"87,0";"979,6";"0,8";"230,0";"10,0";"";"";"23,1";"6,1"
"13/02/2021";"1800";"29,9";"72,0";"976,1";"0,8";"90,0";"7,5";"";"";"";""
"14/02/2021";"0000";"23,6";"94,0";"977,0";"0,0";"0,0";"10,0";"0,00";"28,2";"";""
"14/02/2021";"1200";"25,1";"95,0";"979,0";"0,4";"140,0";"7,5";"";"";"23,3";"12,8"
"14/02/2021";"1800";"26,3";"84,0";"975,1";"1,2";"230,0";"10,0";"";"";"";""
"15/02/2021";"0000";"24,9";"94,0";"977,0";"0,0";"0,0";"10,0";"0,40";"27,9";"";""
"15/02/2021";"1200";"23,6";"96,0";"979,9";"0,0";"0,0";"10,0";"";"";"21,6";"6,6"
"15/02/2021";"1800";"27,8";"72,0";"976,8";"2,4";"230,0";"8,0";"";"";"";""
"16/02/2021";"0000";"25,2";"88,0";"978,5";"1,8";"360,0";"6,3";"1,10";"29,5";"";""
"16/02/2021";"1200";"25,2";"81,0";"979,7";"1,8";"320,0";"7,0";"";"";"22,5";"0,0"
"16/02/2021";"1800";"29,2";"70,0";"975,7";"2,0";"320,0";"7,0";"";"";"";""
"17/02/2021";"0000";"24,4";"92,0";"977,8";"2,0";"360,0";"9,0";"0,40";"28,3";"";""
"17/02/2021";"1200";"25,0";"88,0";"978,3";"2,4";"320,0";"8,8";"";"";"23,4";"1,4"
