"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2021";"0000";"25,2";"85,0";"988,6";"0,0";"0,0";"0,0";"9,50";"33,8";"";""
"01/08/2021";"1200";"26,6";"63,0";"992,6";"0,8";"50,0";"0,0";"";"";"18,0";"0,0"
"01/08/2021";"1800";"33,0";"37,0";"988,4";"0,8";"140,0";"0,0";"";"";"";""
"02/08/2021";"0000";"25,0";"71,0";"989,8";"0,0";"0,0";"0,0";"10,00";"33,6";"";""
"02/08/2021";"1200";"26,7";"46,0";"991,2";"1,4";"90,0";"0,0";"";"";"17,1";"0,0"
"02/08/2021";"1800";"33,1";"31,0";"987,5";"1,2";"180,0";"2,0";"";"";"";""
"03/08/2021";"0000";"21,9";"70,0";"989,0";"1,0";"140,0";"0,0";"10,00";"35,4";"";""
"03/08/2021";"1200";"26,9";"46,0";"990,2";"0,8";"180,0";"0,0";"";"";"14,9";"0,0"
"03/08/2021";"1800";"35,1";"30,0";"986,3";"0,8";"140,0";"0,0";"";"";"";""
"04/08/2021";"0000";"22,1";"71,0";"987,8";"0,0";"0,0";"0,0";"9,90";"35,5";"";""
"04/08/2021";"1200";"27,2";"57,0";"989,9";"0,8";"90,0";"2,0";"";"";"15,4";"0,0"
"04/08/2021";"1800";"34,3";"26,0";"986,7";"1,2";"90,0";"2,0";"";"";"";""
"05/08/2021";"0000";"22,9";"66,0";"988,4";"0,8";"320,0";"0,0";"10,00";"34,9";"";""
"05/08/2021";"1200";"28,1";"37,0";"990,8";"1,3";"140,0";"0,0";"";"";"14,7";"0,0"
"05/08/2021";"1800";"33,6";"24,0";"987,4";"1,0";"140,0";"3,8";"";"";"";""
"06/08/2021";"0000";"22,2";"67,0";"989,2";"0,0";"0,0";"0,0";"10,00";"35,0";"";""
"06/08/2021";"1200";"27,7";"41,0";"990,0";"1,4";"140,0";"0,0";"";"";"15,7";"0,0"
"06/08/2021";"1800";"33,5";"25,0";"986,6";"1,2";"140,0";"2,0";"";"";"";""
"07/08/2021";"0000";"22,2";"67,0";"987,9";"0,0";"0,0";"0,0";"10,00";"35,0";"";""
"07/08/2021";"1200";"27,6";"48,0";"988,8";"1,4";"90,0";"0,0";"";"";"15,7";"0,0"
"07/08/2021";"1800";"34,3";"31,0";"985,0";"1,3";"140,0";"2,0";"";"";"";""
"08/08/2021";"0000";"23,9";"70,0";"986,7";"0,8";"270,0";"0,0";"10,20";"35,2";"";""
"08/08/2021";"1200";"27,2";"44,0";"988,4";"1,4";"90,0";"0,0";"";"";"18,9";"0,0"
"08/08/2021";"1800";"34,2";"27,0";"985,4";"1,3";"90,0";"2,0";"";"";"";""
"09/08/2021";"0000";"23,2";"61,0";"987,0";"0,8";"270,0";"0,0";"10,20";"36,6";"";""
"09/08/2021";"1200";"28,5";"40,0";"989,6";"1,2";"140,0";"0,0";"";"";"16,3";"0,0"
"09/08/2021";"1800";"35,1";"22,0";"986,4";"1,0";"50,0";"2,0";"";"";"";""
"10/08/2021";"0000";"23,1";"60,0";"987,8";"0,8";"320,0";"0,0";"10,30";"36,9";"";""
"10/08/2021";"1200";"26,7";"46,0";"989,4";"0,8";"140,0";"0,0";"";"";"15,1";"0,0"
"10/08/2021";"1800";"35,4";"20,0";"985,5";"0,8";"140,0";"0,0";"";"";"";""
"11/08/2021";"0000";"24,1";"62,0";"986,6";"0,8";"270,0";"0,0";"10,30";"37,2";"";""
"11/08/2021";"1200";"27,7";"47,0";"986,6";"0,8";"140,0";"0,0";"";"";"16,5";"0,0"
"11/08/2021";"1800";"35,7";"27,0";"984,3";"1,0";"50,0";"2,0";"";"";"";""
"12/08/2021";"0000";"25,4";"68,0";"984,6";"0,8";"320,0";"0,0";"9,50";"37,0";"";""
"12/08/2021";"1200";"27,3";"61,0";"987,5";"0,8";"140,0";"6,3";"";"";"18,2";"0,0"
"12/08/2021";"1800";"34,9";"31,0";"983,5";"0,8";"50,0";"6,3";"";"";"";""
"13/08/2021";"0000";"25,9";"64,0";"984,6";"0,8";"230,0";"3,8";"9,80";"34,7";"";""
"13/08/2021";"1200";"27,1";"70,0";"988,0";"1,0";"50,0";"6,3";"";"";"18,9";"0,0"
"13/08/2021";"1800";"33,3";"44,0";"985,4";"1,0";"50,0";"3,8";"";"";"";""
"14/08/2021";"0000";"24,6";"73,0";"986,2";"0,8";"320,0";"0,0";"10,30";"35,7";"";""
"14/08/2021";"1200";"27,3";"60,0";"988,7";"0,8";"50,0";"5,0";"";"";"17,6";"0,0"
"14/08/2021";"1800";"35,2";"28,0";"985,9";"1,0";"50,0";"2,5";"";"";"";""
"15/08/2021";"0000";"24,1";"65,0";"986,2";"0,0";"0,0";"0,0";"10,30";"36,7";"";""
"15/08/2021";"1200";"25,2";"62,0";"987,4";"0,8";"140,0";"6,3";"";"";"14,9";"0,0"
"15/08/2021";"1800";"35,2";"20,0";"983,2";"1,0";"140,0";"2,5";"";"";"";""
"16/08/2021";"0000";"22,2";"67,0";"984,4";"0,8";"270,0";"0,0";"10,00";"35,9";"";""
"16/08/2021";"1200";"27,2";"51,0";"987,9";"0,8";"50,0";"0,0";"";"";"13,7";"0,0"
"16/08/2021";"1800";"35,2";"27,0";"984,3";"0,8";"50,0";"3,8";"";"";"";""
"17/08/2021";"0000";"23,5";"59,0";"985,1";"0,0";"0,0";"2,5";"10,40";"36,1";"";""
"17/08/2021";"1200";"24,6";"61,0";"988,4";"0,8";"50,0";"0,0";"";"";"15,8";"0,0"
"17/08/2021";"1800";"34,8";"25,0";"985,2";"0,8";"140,0";"2,0";"";"";"";""
"18/08/2021";"0000";"23,9";"59,0";"986,2";"0,0";"0,0";"0,0";"10,40";"35,9";"";""
"18/08/2021";"1200";"25,4";"58,0";"988,8";"0,8";"140,0";"0,0";"";"";"15,2";"0,0"
"18/08/2021";"1800";"34,8";"21,0";"985,0";"0,8";"50,0";"0,0";"";"";"";""
"19/08/2021";"0000";"24,1";"59,0";"985,6";"0,0";"0,0";"0,0";"10,50";"35,5";"";""
"19/08/2021";"1200";"26,2";"42,0";"986,8";"1,8";"50,0";"0,0";"";"";"15,9";"0,0"
"19/08/2021";"1800";"34,1";"29,0";"983,4";"1,0";"140,0";"0,0";"";"";"";""
"20/08/2021";"0000";"23,8";"65,0";"984,6";"0,0";"0,0";"0,0";"9,90";"36,7";"";""
"20/08/2021";"1200";"24,8";"58,0";"985,6";"0,8";"140,0";"0,0";"";"";"15,8";"0,0"
"20/08/2021";"1800";"35,0";"26,0";"982,6";"1,0";"140,0";"0,0";"";"";"";""
"21/08/2021";"0000";"25,2";"58,0";"984,0";"0,0";"0,0";"0,0";"10,00";"36,6";"";""
"21/08/2021";"1200";"26,5";"61,0";"985,9";"0,8";"140,0";"0,0";"";"";"17,8";"0,0"
"21/08/2021";"1800";"35,3";"27,0";"982,8";"0,8";"140,0";"2,0";"";"";"";""
"22/08/2021";"0000";"24,4";"65,0";"983,6";"0,0";"0,0";"0,0";"9,90";"36,9";"";""
"22/08/2021";"1200";"27,5";"55,0";"984,6";"0,8";"140,0";"3,8";"";"";"17,1";"0,0"
"22/08/2021";"1800";"36,0";"25,0";"981,9";"0,8";"50,0";"2,0";"";"";"";""
"23/08/2021";"0000";"24,8";"62,0";"983,1";"0,0";"0,0";"6,3";"10,50";"36,6";"";""
"23/08/2021";"1200";"30,3";"39,0";"984,8";"0,8";"50,0";"0,0";"";"";"17,9";"0,0"
"23/08/2021";"1800";"35,9";"27,0";"980,6";"1,0";"180,0";"2,0";"";"";"";""
"24/08/2021";"0000";"25,3";"58,0";"981,5";"0,8";"270,0";"3,8";"10,00";"37,2";"";""
"24/08/2021";"1200";"29,2";"52,0";"984,0";"1,0";"90,0";"0,0";"";"";"18,1";"0,0"
"24/08/2021";"1800";"36,9";"26,0";"980,3";"1,3";"90,0";"5,0";"";"";"";""
"25/08/2021";"0000";"25,7";"72,0";"981,0";"0,8";"140,0";"3,8";"10,10";"36,7";"";""
"25/08/2021";"1200";"28,2";"67,0";"983,9";"1,0";"360,0";"2,0";"";"";"19,7";"0,0"
"25/08/2021";"1800";"35,4";"34,0";"980,3";"1,0";"50,0";"6,3";"";"";"";""
"26/08/2021";"0000";"26,1";"71,0";"981,9";"0,0";"0,0";"0,0";"8,40";"35,7";"";""
"26/08/2021";"1200";"29,1";"65,0";"984,7";"1,3";"360,0";"2,0";"";"";"21,5";"0,0"
"26/08/2021";"1800";"34,3";"44,0";"981,4";"1,0";"90,0";"6,3";"";"";"";""
"27/08/2021";"0000";"26,4";"84,0";"982,4";"0,8";"180,0";"0,0";"5,50";"34,5";"";""
"27/08/2021";"1200";"28,6";"68,0";"985,2";"1,4";"360,0";"5,0";"";"";"20,9";"0,4"
