"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2020";"0000";"25,5";"46,0";"981,7";"0,0";"0,0";"0,0";"8,60";"35,2";"";""
"01/08/2020";"1200";"27,3";"48,0";"983,5";"14,2";"90,0";"0,0";"";"";"19,8";"0,0"
"01/08/2020";"1800";"34,5";"28,0";"980,7";"6,2";"90,0";"2,5";"";"";"";""
"02/08/2020";"0000";"25,5";"53,0";"982,7";"1,0";"140,0";"2,5";"8,50";"35,1";"";""
"02/08/2020";"1200";"27,9";"41,0";"983,6";"13,4";"90,0";"0,0";"";"";"19,6";"0,0"
"02/08/2020";"1800";"34,4";"30,0";"981,5";"3,6";"140,0";"3,8";"";"";"";""
"03/08/2020";"0000";"26,4";"52,0";"983,6";"0,0";"0,0";"2,0";"8,30";"35,6";"";""
"03/08/2020";"1200";"27,1";"42,0";"985,0";"14,8";"90,0";"2,5";"";"";"22,8";"0,0"
"03/08/2020";"1800";"35,4";"29,0";"982,6";"4,2";"140,0";"3,8";"";"";"";""
"04/08/2020";"0000";"27,1";"51,0";"984,3";"3,2";"140,0";"7,5";"8,30";"35,1";"";""
"04/08/2020";"1200";"27,3";"38,0";"985,4";"14,8";"90,0";"3,8";"";"";"24,5";"0,0"
"04/08/2020";"1800";"34,7";"28,0";"982,2";"1,8";"90,0";"3,8";"";"";"";""
"05/08/2020";"0000";"26,6";"46,0";"983,8";"1,8";"140,0";"0,0";"8,30";"34,3";"";""
"05/08/2020";"1200";"27,8";"45,0";"985,4";"4,8";"90,0";"2,0";"";"";"22,9";"0,0"
"05/08/2020";"1800";"34,0";"31,0";"981,9";"4,2";"90,0";"5,0";"";"";"";""
"06/08/2020";"0000";"26,1";"51,0";"982,9";"0,8";"90,0";"6,3";"8,40";"33,1";"";""
"06/08/2020";"1200";"26,8";"45,0";"984,8";"8,6";"90,0";"0,0";"";"";"23,0";"0,0"
"06/08/2020";"1800";"32,8";"33,0";"981,9";"1,8";"90,0";"2,5";"";"";"";""
"07/08/2020";"0000";"24,9";"56,0";"983,5";"1,2";"140,0";"0,0";"8,30";"34,3";"";""
"07/08/2020";"1200";"25,8";"48,0";"984,2";"16,2";"90,0";"0,0";"";"";"20,1";"0,0"
"07/08/2020";"1800";"33,9";"29,0";"981,6";"4,6";"140,0";"2,0";"";"";"";""
"08/08/2020";"0000";"25,2";"48,0";"983,7";"1,0";"90,0";"0,0";"8,30";"35,3";"";""
"08/08/2020";"1200";"26,6";"45,0";"985,4";"14,2";"90,0";"2,0";"";"";"22,8";"0,0"
"08/08/2020";"1800";"34,8";"28,0";"982,1";"2,0";"140,0";"1,3";"";"";"";""
"09/08/2020";"0000";"24,9";"54,0";"983,3";"0,0";"0,0";"0,0";"8,30";"37,2";"";""
"09/08/2020";"1200";"28,0";"45,0";"984,4";"13,8";"90,0";"2,0";"";"";"18,4";"0,0"
"09/08/2020";"1800";"35,5";"30,0";"980,5";"2,6";"50,0";"3,0";"";"";"";""
"10/08/2020";"0000";"26,3";"56,0";"981,4";"0,0";"0,0";"0,0";"8,30";"37,2";"";""
"10/08/2020";"1200";"28,5";"45,0";"982,0";"15,6";"90,0";"2,0";"";"";"17,9";"0,0"
"10/08/2020";"1800";"36,2";"32,0";"977,7";"0,8";"180,0";"2,0";"";"";"";""
"11/08/2020";"0000";"27,4";"52,0";"979,2";"0,0";"0,0";"0,0";"8,00";"37,6";"";""
"11/08/2020";"1200";"30,2";"39,0";"980,4";"9,6";"90,0";"5,0";"";"";"20,9";"0,0"
"11/08/2020";"1800";"35,5";"30,0";"976,9";"2,4";"180,0";"5,0";"";"";"";""
"12/08/2020";"0000";"27,3";"57,0";"978,6";"0,0";"0,0";"0,0";"7,70";"38,1";"";""
"12/08/2020";"1200";"30,5";"37,0";"980,2";"13,8";"90,0";"5,0";"";"";"21,7";"0,0"
"12/08/2020";"1800";"36,6";"27,0";"976,7";"4,2";"140,0";"5,0";"";"";"";""
"13/08/2020";"0000";"27,9";"50,0";"978,0";"0,0";"0,0";"0,0";"8,20";"37,9";"";""
"13/08/2020";"1200";"30,2";"33,0";"980,1";"9,2";"90,0";"2,5";"";"";"20,5";"0,0"
"13/08/2020";"1800";"37,0";"24,0";"976,9";"6,3";"140,0";"2,0";"";"";"";""
"14/08/2020";"0000";"28,0";"44,0";"978,3";"0,8";"50,0";"6,3";"7,90";"38,2";"";""
"14/08/2020";"1200";"30,0";"41,0";"979,6";"8,4";"90,0";"0,0";"";"";"24,6";"0,0"
"14/08/2020";"1800";"37,5";"25,0";"975,6";"1,4";"90,0";"0,0";"";"";"";""
"15/08/2020";"0000";"27,9";"49,0";"977,3";"0,0";"0,0";"0,0";"7,90";"38,1";"";""
"15/08/2020";"1200";"29,9";"40,0";"978,3";"15,8";"50,0";"2,0";"";"";"22,4";"0,0"
"15/08/2020";"1800";"37,1";"27,0";"975,2";"4,6";"50,0";"3,8";"";"";"";""
"16/08/2020";"0000";"28,8";"52,0";"977,3";"0,5";"90,0";"2,0";"7,90";"39,6";"";""
"16/08/2020";"1200";"30,3";"53,0";"979,4";"0,8";"320,0";"3,8";"";"";"21,0";"0,0"
"16/08/2020";"1800";"38,4";"26,0";"975,1";"1,2";"320,0";"6,3";"";"";"";""
"17/08/2020";"0000";"29,4";"44,0";"977,1";"0,8";"50,0";"0,0";"7,80";"39,7";"";""
"17/08/2020";"1200";"30,8";"49,0";"978,5";"3,2";"90,0";"0,0";"";"";"20,6";"0,0"
"17/08/2020";"1800";"38,9";"24,0";"975,0";"2,4";"50,0";"5,0";"";"";"";""
"18/08/2020";"0000";"29,3";"47,0";"976,3";"0,0";"0,0";"3,8";"7,80";"39,9";"";""
"18/08/2020";"1200";"31,6";"37,0";"978,5";"14,4";"90,0";"2,5";"";"";"23,0";"0,0"
