"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2020";"0000";"26,4";"86,0";"985,8";"0,8";"180,0";"0,0";"5,30";"32,5";"";""
"01/02/2020";"1200";"25,6";"87,0";"988,3";"1,0";"50,0";"10,0";"";"";"23,7";"0,0"
"01/02/2020";"1800";"31,3";"64,0";"985,1";"0,8";"50,0";"7,0";"";"";"";""
"02/02/2020";"0000";"25,9";"89,0";"984,7";"0,0";"0,0";"0,0";"8,40";"33,5";"";""
"02/02/2020";"1200";"27,2";"80,0";"987,0";"1,2";"50,0";"5,0";"";"";"21,5";"0,0"
"02/02/2020";"1800";"31,9";"61,0";"983,8";"0,8";"360,0";"7,0";"";"";"";""
"03/02/2020";"0000";"27,2";"81,0";"985,1";"0,8";"230,0";"7,0";"4,90";"31,7";"";""
"03/02/2020";"1200";"23,1";"94,0";"987,5";"0,8";"320,0";"10,0";"";"";"22,7";"5,1"
"03/02/2020";"1800";"29,4";"61,0";"984,4";"1,0";"320,0";"7,0";"";"";"";""
"04/02/2020";"0000";"23,8";"88,0";"986,2";"0,8";"230,0";"6,3";"5,00";"32,5";"";""
"04/02/2020";"1200";"26,4";"84,0";"988,4";"1,0";"50,0";"7,5";"";"";"22,7";"0,1"
"04/02/2020";"1800";"31,0";"61,0";"983,9";"1,0";"320,0";"7,0";"";"";"";""
"05/02/2020";"0000";"26,4";"90,0";"985,9";"0,8";"50,0";"10,0";"2,70";"30,5";"";""
"05/02/2020";"1200";"23,8";"95,0";"988,3";"0,8";"320,0";"10,0";"";"";"22,5";"15,4"
"05/02/2020";"1800";"29,2";"72,0";"984,2";"0,8";"320,0";"7,0";"";"";"";""
"06/02/2020";"0000";"24,6";"91,0";"986,3";"0,8";"320,0";"8,8";"4,20";"31,7";"";""
"06/02/2020";"1200";"24,1";"92,0";"988,0";"0,8";"230,0";"8,8";"";"";"22,7";"2,5"
"06/02/2020";"1800";"30,6";"61,0";"984,2";"0,8";"360,0";"6,3";"";"";"";""
"07/02/2020";"0000";"25,7";"89,0";"985,1";"1,0";"140,0";"6,3";"4,70";"32,8";"";""
"07/02/2020";"1200";"25,2";"92,0";"986,0";"0,8";"140,0";"8,8";"";"";"23,3";"0,0"
"07/02/2020";"1800";"31,6";"60,0";"981,0";"1,0";"320,0";"7,0";"";"";"";""
"08/02/2020";"0000";"23,6";"96,0";"984,6";"0,8";"230,0";"10,0";"1,50";"28,2";"";""
"08/02/2020";"1200";"22,0";"95,0";"987,2";"0,8";"320,0";"10,0";"";"";"22,0";"65,0"
"08/02/2020";"1800";"26,0";"86,0";"984,4";"0,8";"360,0";"10,0";"";"";"";""
"09/02/2020";"0000";"24,6";"94,0";"986,0";"0,8";"50,0";"10,0";"0,30";"30,5";"";""
"09/02/2020";"1200";"23,6";"95,0";"989,2";"0,8";"140,0";"10,0";"";"";"22,0";"6,4"
"09/02/2020";"1800";"29,4";"71,0";"986,4";"0,8";"320,0";"10,0";"";"";"";""
"10/02/2020";"0000";"24,6";"94,0";"987,5";"0,0";"0,0";"6,3";"8,60";"33,5";"";""
"10/02/2020";"1200";"26,0";"86,0";"988,0";"0,8";"140,0";"2,5";"";"";"22,1";"0,1"
"10/02/2020";"1800";"30,6";"66,0";"985,8";"0,8";"50,0";"7,0";"";"";"";""
"11/02/2020";"0000";"25,5";"84,0";"986,3";"0,0";"0,0";"10,0";"5,10";"32,9";"";""
"11/02/2020";"1200";"25,9";"88,0";"986,3";"0,8";"320,0";"5,0";"";"";"22,6";"0,0"
"11/02/2020";"1800";"31,2";"67,0";"983,8";"0,8";"50,0";"3,8";"";"";"";""
"12/02/2020";"0000";"26,8";"90,0";"983,2";"0,0";"0,0";"3,8";"1,90";"31,1";"";""
"12/02/2020";"1200";"23,8";"94,0";"985,9";"0,8";"50,0";"10,0";"";"";"23,6";"2,9"
"12/02/2020";"1800";"30,4";"71,0";"983,8";"0,8";"320,0";"8,8";"";"";"";""
"13/02/2020";"0000";"24,8";"92,0";"983,2";"0,0";"0,0";"5,0";"8,50";"34,0";"";""
"13/02/2020";"1200";"23,8";"91,0";"986,2";"0,8";"140,0";"7,0";"";"";"21,2";"7,0"
"13/02/2020";"1800";"32,4";"55,0";"983,4";"0,8";"230,0";"7,0";"";"";"";""
"14/02/2020";"0000";"26,0";"87,0";"982,8";"0,0";"0,0";"0,0";"9,80";"35,1";"";""
"14/02/2020";"1200";"27,8";"77,0";"985,8";"0,8";"50,0";"0,0";"";"";"22,2";"0,0"
"14/02/2020";"1800";"34,3";"47,0";"982,4";"0,8";"140,0";"5,0";"";"";"";""
"15/02/2020";"0000";"28,1";"88,0";"982,7";"0,0";"0,0";"0,0";"3,30";"29,3";"";""
"15/02/2020";"1200";"22,8";"96,0";"988,6";"0,8";"50,0";"10,0";"";"";"22,4";"20,4"
"15/02/2020";"1800";"27,4";"79,0";"985,8";"0,8";"140,0";"10,0";"";"";"";""
"16/02/2020";"0000";"23,9";"90,0";"983,2";"0,0";"0,0";"0,0";"5,70";"31,7";"";""
"16/02/2020";"1200";"24,6";"89,0";"986,2";"0,8";"140,0";"2,5";"";"";"21,6";"9,1"
"16/02/2020";"1800";"27,0";"84,0";"984,2";"0,8";"140,0";"7,5";"";"";"";""
"17/02/2020";"0000";"25,2";"88,0";"983,9";"0,0";"0,0";"10,0";"9,70";"32,6";"";""
"17/02/2020";"1200";"27,1";"82,0";"985,4";"0,8";"320,0";"3,8";"";"";"23,0";"1,6"
"17/02/2020";"1800";"31,3";"59,0";"982,8";"1,0";"360,0";"5,0";"";"";"";""
"18/02/2020";"0000";"26,2";"89,0";"983,1";"0,8";"360,0";"0,0";"6,90";"33,6";"";""
"18/02/2020";"1200";"25,7";"88,0";"985,9";"1,2";"360,0";"8,8";"";"";"23,5";"0,0"
"18/02/2020";"1800";"31,4";"63,0";"982,6";"1,2";"50,0";"7,0";"";"";"";""
"19/02/2020";"0000";"26,4";"91,0";"981,9";"0,0";"0,0";"4,0";"0,00";"26,7";"";""
"19/02/2020";"1200";"24,2";"96,0";"984,6";"0,8";"230,0";"10,0";"";"";"22,7";"35,2"
"19/02/2020";"1800";"24,5";"93,0";"981,5";"0,8";"320,0";"8,8";"";"";"";""
"20/02/2020";"0000";"23,2";"96,0";"981,9";"0,0";"0,0";"5,0";"0,00";"26,4";"";""
"20/02/2020";"1200";"25,3";"92,0";"985,1";"0,8";"230,0";"7,0";"";"";"22,2";"64,0"
"20/02/2020";"1800";"24,5";"85,0";"983,1";"0,8";"90,0";"8,8";"";"";"";""
"21/02/2020";"0000";"23,5";"94,0";"983,4";"0,0";"0,0";"6,3";"5,20";"31,5";"";""
"21/02/2020";"1200";"26,8";"84,0";"985,9";"0,8";"320,0";"7,0";"";"";"22,5";"3,1"
"21/02/2020";"1800";"28,2";"78,0";"983,0";"0,8";"230,0";"7,0";"";"";"";""
"22/02/2020";"0000";"22,5";"97,0";"985,5";"0,8";"360,0";"10,0";"4,20";"32,4";"";""
"22/02/2020";"1200";"24,2";"91,0";"988,2";"0,8";"50,0";"7,0";"";"";"22,1";"22,0"
"22/02/2020";"1800";"31,6";"62,0";"984,4";"0,8";"50,0";"6,3";"";"";"";""
"23/02/2020";"0000";"25,3";"95,0";"985,5";"0,0";"0,0";"0,0";"5,80";"33,1";"";""
"23/02/2020";"1200";"23,8";"87,0";"988,8";"0,8";"50,0";"8,8";"";"";"22,8";"7,7"
"23/02/2020";"1800";"31,8";"64,0";"983,8";"0,8";"180,0";"6,3";"";"";"";""
"24/02/2020";"0000";"25,3";"94,0";"984,7";"0,8";"320,0";"0,0";"4,80";"32,1";"";""
"24/02/2020";"1200";"27,3";"84,0";"986,0";"0,8";"230,0";"7,0";"";"";"23,4";"3,8"
"24/02/2020";"1800";"29,8";"74,0";"982,6";"0,8";"320,0";"8,0";"";"";"";""
"25/02/2020";"0000";"25,5";"94,0";"984,6";"0,8";"50,0";"7,5";"2,10";"29,7";"";""
"25/02/2020";"1200";"22,2";"95,0";"987,5";"0,8";"320,0";"10,0";"";"";"22,1";"25,3"
"25/02/2020";"1800";"27,4";"83,0";"983,1";"0,8";"320,0";"7,0";"";"";"";""
"26/02/2020";"0000";"23,1";"96,0";"984,3";"0,8";"140,0";"10,0";"2,80";"32,8";"";""
"26/02/2020";"1200";"25,3";"94,0";"986,8";"0,8";"320,0";"8,8";"";"";"22,0";"24,9"
"26/02/2020";"1800";"31,2";"67,0";"982,7";"0,8";"320,0";"7,5";"";"";"";""
"27/02/2020";"0000";"25,5";"94,0";"983,8";"0,8";"50,0";"0,0";"2,50";"32,3";"";""
"27/02/2020";"1200";"25,6";"93,0";"986,6";"0,8";"320,0";"8,8";"";"";"23,4";"0,0"
"27/02/2020";"1800";"30,6";"73,0";"983,1";"0,8";"320,0";"7,0";"";"";"";""
"28/02/2020";"0000";"25,6";"92,0";"984,6";"0,8";"140,0";"2,5";"5,90";"32,3";"";""
"28/02/2020";"1200";"26,1";"88,0";"988,0";"0,8";"320,0";"10,0";"";"";"23,9";"0,0"
"28/02/2020";"1800";"26,4";"81,0";"984,8";"0,8";"320,0";"7,5";"";"";"";""
