"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2022";"0000";"27,9";"50,0";"978,4";"0,0";"0,0";"0,0";"";"37,3";"";""
"01/08/2022";"1200";"26,8";"60,0";"981,5";"1,5";"270,0";"6,3";"";"";"20,4";"0,0"
"01/08/2022";"1800";"35,9";"36,0";"977,7";"1,0";"140,0";"5,0";"";"";"";""
"02/08/2022";"0000";"28,6";"58,0";"978,2";"0,0";"0,0";"0,0";"";"38,3";"";""
"02/08/2022";"1200";"30,3";"36,0";"980,6";"9,3";"50,0";"0,0";"";"";"21,8";"0,0"
"02/08/2022";"1800";"37,2";"24,0";"977,0";"2,1";"90,0";"3,8";"";"";"";""
"03/08/2022";"0000";"27,1";"50,0";"979,0";"0,0";"0,0";"0,0";"";"37,3";"";""
"03/08/2022";"1200";"29,7";"34,0";"980,2";"6,2";"50,0";"0,0";"";"";"23,7";"0,0"
"03/08/2022";"1800";"36,9";"25,0";"976,9";"4,6";"90,0";"2,5";"";"";"";""
"04/08/2022";"0000";"27,9";"47,0";"976,9";"0,0";"0,0";"0,0";"";"37,8";"";""
"04/08/2022";"1200";"27,9";"60,0";"980,4";"1,0";"230,0";"5,0";"";"";"20,6";"0,0"
"04/08/2022";"1800";"36,9";"35,0";"976,5";"1,0";"270,0";"5,0";"";"";"";""
"05/08/2022";"0000";"28,5";"56,0";"978,1";"0,0";"0,0";"0,0";"";"36,7";"";""
"05/08/2022";"1200";"30,9";"44,0";"980,6";"2,1";"90,0";"2,5";"";"";"22,2";"0,0"
"05/08/2022";"1800";"35,2";"35,0";"976,7";"0,0";"0,0";"5,0";"";"";"";""
"06/08/2022";"0000";"29,7";"52,0";"977,8";"0,0";"0,0";"7,5";"";"38,2";"";""
"06/08/2022";"1200";"31,7";"44,0";"979,7";"2,1";"90,0";"7,5";"";"";"25,0";"0,0"
"06/08/2022";"1800";"37,4";"34,0";"975,8";"2,6";"360,0";"6,3";"";"";"";""
"07/08/2022";"0000";"29,8";"58,0";"978,3";"0,0";"0,0";"0,0";"";"37,6";"";""
"07/08/2022";"1200";"31,7";"34,0";"980,8";"1,5";"360,0";"3,8";"";"";"22,4";"0,0"
"07/08/2022";"1800";"36,9";"23,0";"976,9";"2,6";"320,0";"0,0";"";"";"";""
"08/08/2022";"0000";"28,7";"43,0";"979,3";"0,0";"0,0";"0,0";"";"38,5";"";""
"08/08/2022";"1200";"32,1";"31,0";"981,0";"4,6";"50,0";"2,5";"";"";"20,2";"0,0"
"08/08/2022";"1800";"37,9";"21,0";"976,3";"2,6";"50,0";"2,5";"";"";"";""
"09/08/2022";"0000";"29,2";"50,0";"978,9";"0,0";"0,0";"5,0";"";"38,0";"";""
"09/08/2022";"1200";"31,5";"32,0";"981,0";"4,6";"90,0";"2,5";"";"";"23,1";"0,0"
"09/08/2022";"1800";"37,7";"24,0";"977,6";"4,6";"90,0";"3,8";"";"";"";""
"10/08/2022";"0000";"29,2";"53,0";"979,9";"0,0";"0,0";"2,5";"";"38,0";"";""
"10/08/2022";"1200";"29,1";"53,0";"982,2";"1,0";"320,0";"6,3";"";"";"21,1";"0,0"
"10/08/2022";"1800";"37,2";"22,0";"978,5";"1,0";"230,0";"3,8";"";"";"";""
"11/08/2022";"0000";"28,9";"44,0";"979,3";"0,0";"0,0";"0,0";"";"37,5";"";""
"11/08/2022";"1200";"26,2";"60,0";"980,6";"1,0";"140,0";"2,5";"";"";"21,7";"0,0"
