"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2023";"0000";"29,7";"43,0";"1000,6";"";"";"3,8";"8,60";"38,7";"";""
"01/08/2023";"1200";"24,4";"64,0";"999,2";"";"";"1,3";"";"";"19,6";"0,0"
"01/08/2023";"1800";"28,2";"64,0";"997,4";"";"";"2,5";"";"";"";""
"02/08/2023";"0000";"29,1";"48,0";"999,0";"";"";"2,5";"8,80";"38,2";"";""
"02/08/2023";"1200";"25,7";"55,0";"999,5";"";"";"0,0";"";"";"19,0";"0,0"
"02/08/2023";"1800";"37,0";"25,0";"996,4";"";"";"2,5";"";"";"";""
"03/08/2023";"0000";"30,4";"44,0";"997,9";"";"";"3,8";"8,60";"38,8";"";""
"03/08/2023";"1200";"25,5";"57,0";"998,4";"";"";"0,0";"";"";"19,8";"0,0"
"03/08/2023";"1800";"37,4";"24,0";"996,3";"";"";"2,5";"";"";"";""
"04/08/2023";"0000";"29,2";"43,0";"995,6";"";"";"0,0";"8,80";"38,7";"";""
"04/08/2023";"1200";"22,3";"65,0";"998,0";"";"";"0,0";"";"";"18,3";"0,0"
"04/08/2023";"1800";"37,0";"32,0";"996,8";"";"";"";"";"";"";""
"05/08/2023";"0000";"28,8";"49,0";"997,5";"";"";"0,0";"8,90";"39,0";"";""
"05/08/2023";"1200";"22,5";"67,0";"998,4";"";"";"0,0";"";"";"19,0";"0,0"
"05/08/2023";"1800";"37,6";"26,0";"997,1";"";"";"2,5";"";"";"";""
"06/08/2023";"0000";"24,5";"80,0";"997,4";"";"";"2,5";"9,10";"39,2";"";""
"06/08/2023";"1200";"25,0";"56,0";"996,7";"";"";"0,0";"";"";"19,6";"0,0"
"06/08/2023";"1800";"38,4";"21,0";"995,2";"";"";"1,3";"";"";"";""
"07/08/2023";"0000";"29,4";"49,0";"995,6";"";"";"1,3";"8,20";"39,6";"";""
"07/08/2023";"1200";"26,3";"58,0";"998,4";"";"";"0,0";"";"";"21,0";"0,0"
"07/08/2023";"1800";"38,6";"28,0";"996,3";"";"";"3,8";"";"";"";""
"08/08/2023";"0000";"29,4";"64,0";"997,9";"";"";"0,0";"9,10";"38,6";"";""
"08/08/2023";"1200";"27,1";"57,0";"999,2";"";"";"0,0";"";"";"21,0";"0,0"
"08/08/2023";"1800";"37,6";"28,0";"996,0";"";"";"0,0";"";"";"";""
"09/08/2023";"0000";"32,3";"45,0";"997,1";"";"";"0,0";"8,70";"40,1";"";""
"09/08/2023";"1200";"23,5";"78,0";"997,5";"";"";"2,5";"";"";"21,4";"0,0"
"09/08/2023";"1800";"38,6";"28,0";"994,3";"";"";"3,8";"";"";"";""
"10/08/2023";"0000";"29,8";"50,0";"995,5";"";"";"0,0";"9,10";"40,4";"";""
"10/08/2023";"1200";"26,3";"54,0";"995,1";"";"";"0,0";"";"";"20,0";"0,0"
"10/08/2023";"1800";"39,2";"22,0";"992,3";"";"";"";"";"";"";""
"11/08/2023";"0000";"30,4";"42,0";"994,4";"";"";"0,0";"8,70";"39,8";"";""
"11/08/2023";"1200";"28,2";"52,0";"996,2";"";"";"6,3";"";"";"21,8";"0,0"
"11/08/2023";"1800";"38,6";"28,0";"993,8";"";"";"6,3";"";"";"";""
"12/08/2023";"0000";"30,2";"53,0";"995,6";"";"";"0,0";"1,70";"39,4";"";""
"12/08/2023";"1200";"28,0";"57,0";"997,0";"";"";"7,5";"";"";"24,8";"0,0"
"12/08/2023";"1800";"37,0";"29,0";"993,6";"";"";"10,0";"";"";"";""
"13/08/2023";"0000";"30,5";"48,0";"995,9";"";"";"6,3";"0,60";"31,1";"";""
"13/08/2023";"1200";"24,9";"71,0";"999,0";"";"";"10,0";"";"";"24,2";"0,0"
"13/08/2023";"1800";"28,8";"55,0";"998,3";"";"";"7,5";"";"";"";""
