"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2023";"0000";"26,4";"88,0";"";"";"";"";"";"33,6";"";""
"01/02/2023";"1200";"26,2";"85,0";"";"";"";"7,5";"";"";"23,5";"0,0"
"01/02/2023";"1800";"31,4";"73,0";"";"";"";"7,5";"";"";"";""
"02/02/2023";"0000";"26,4";"84,0";"";"";"";"7,5";"";"35,4";"";""
"02/02/2023";"1200";"26,4";"89,0";"";"";"";"7,5";"";"";"22,7";"0,0"
"02/02/2023";"1800";"34,0";"62,0";"";"";"";"6,3";"";"";"";""
"03/02/2023";"0000";"25,0";"92,0";"";"";"";"3,8";"";"34,9";"";""
"03/02/2023";"1200";"25,2";"95,0";"";"";"";"7,5";"";"";"22,5";"5,4"
"03/02/2023";"1800";"34,2";"67,0";"";"";"";"7,5";"";"";"";""
"04/02/2023";"0000";"26,6";"83,0";"";"";"";"";"";"29,0";"";""
"04/02/2023";"1200";"24,6";"91,0";"";"";"";"10,0";"";"";"20,7";"0,0"
"04/02/2023";"1800";"24,8";"91,0";"";"";"";"10,0";"";"";"";""
"05/02/2023";"0000";"24,2";"92,0";"";"";"";"";"";"35,4";"";""
"05/02/2023";"1200";"24,8";"89,0";"";"";"";"10,0";"";"";"20,7";"43,7"
"05/02/2023";"1800";"31,6";"79,0";"";"";"";"7,5";"";"";"";""
"06/02/2023";"0000";"25,6";"92,0";"";"";"";"";"";"33,4";"";""
"06/02/2023";"1200";"24,0";"95,0";"";"";"";"10,0";"";"";"22,9";"0,0"
"06/02/2023";"1800";"31,2";"72,0";"";"";"";"7,5";"";"";"";""
"07/02/2023";"0000";"23,0";"95,0";"";"";"";"";"";"34,8";"";""
"07/02/2023";"1200";"";"93,0";"";"";"";"7,5";"";"";"22,1";"1,1"
"07/02/2023";"1800";"32,2";"68,0";"";"";"";"6,3";"";"";"";""
"08/02/2023";"0000";"26,6";"83,0";"";"";"";"";"";"33,5";"";""
"08/02/2023";"1200";"24,2";"95,0";"";"";"";"10,0";"";"";"23,3";"2,6"
"08/02/2023";"1800";"32,2";"70,0";"";"";"";"7,5";"";"";"";""
"09/02/2023";"0000";"27,4";"83,0";"";"";"";"";"";"35,0";"";""
"09/02/2023";"1200";"24,7";"92,0";"";"";"";"10,0";"";"";"22,9";"1,3"
"09/02/2023";"1800";"34,2";"66,0";"";"";"";"7,5";"";"";"";""
"10/02/2023";"0000";"26,2";"85,0";"";"";"";"";"";"32,3";"";""
"10/02/2023";"1200";"25,4";"92,0";"";"";"";"10,0";"";"";"23,8";"0,0"
"10/02/2023";"1800";"31,6";"77,0";"";"";"";"7,5";"";"";"";""
"11/02/2023";"0000";"27,6";"84,0";"";"";"";"";"";"34,8";"";""
"11/02/2023";"1200";"29,0";"83,0";"";"";"";"6,3";"";"";"23,7";"0,0"
"11/02/2023";"1800";"24,6";"89,0";"";"";"";"10,0";"";"";"";""
"12/02/2023";"0000";"26,0";"94,0";"";"";"";"";"";"32,7";"";""
"12/02/2023";"1200";"26,6";"89,0";"";"";"";"10,0";"";"";"23,7";"25,6"
"12/02/2023";"1800";"24,2";"95,0";"";"";"";"10,0";"";"";"";""
"13/02/2023";"0000";"25,6";"92,0";"";"";"";"";"";"34,7";"";""
"13/02/2023";"1200";"24,9";"94,0";"";"";"";"6,3";"";"";"21,3";"40,9"
"13/02/2023";"1800";"32,9";"73,0";"";"";"";"5,0";"";"";"";""
"14/02/2023";"0000";"25,6";"85,0";"";"";"";"7,5";"";"36,6";"";""
"14/02/2023";"1200";"25,6";"92,0";"";"";"";"5,0";"";"";"22,7";"0,0"
"14/02/2023";"1800";"35,2";"63,0";"";"";"";"6,3";"";"";"";""
"15/02/2023";"0000";"27,9";"88,0";"";"";"";"";"";"30,0";"";""
"15/02/2023";"1200";"25,0";"92,0";"";"";"";"10,0";"";"";"22,5";"0,0"
"15/02/2023";"1800";"27,2";"92,0";"";"";"";"10,0";"";"";"";""
"16/02/2023";"0000";"24,0";"93,0";"";"";"";"";"";"34,9";"";""
"16/02/2023";"1200";"25,4";"91,0";"";"";"";"10,0";"";"";"22,3";"19,8"
"16/02/2023";"1800";"33,6";"71,0";"";"";"";"5,0";"";"";"";""
"17/02/2023";"0000";"25,7";"90,0";"";"";"";"10,0";"";"32,4";"";""
"17/02/2023";"1200";"25,8";"92,0";"";"";"";"10,0";"";"";"22,0";"4,4"
"17/02/2023";"1800";"23,1";"97,0";"";"";"";"10,0";"";"";"";""
"18/02/2023";"0000";"23,1";"96,0";"";"";"";"";"";"26,9";"";""
"18/02/2023";"1200";"23,1";"91,0";"";"";"";"10,0";"";"";"22,0";"48,8"
"18/02/2023";"1800";"25,1";"71,0";"";"";"";"10,0";"";"";"";""
"19/02/2023";"0000";"24,6";"90,0";"";"";"";"6,3";"";"29,6";"";""
"19/02/2023";"1200";"21,7";"83,0";"";"";"";"10,0";"";"";"21,3";"1,3"
"19/02/2023";"1800";"27,8";"77,0";"";"";"";"10,0";"";"";"";""
"20/02/2023";"0000";"25,8";"91,0";"";"";"";"6,3";"";"28,1";"";""
"20/02/2023";"1200";"23,4";"96,0";"";"";"";"10,0";"";"";"21,6";"18,1"
