"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2020";"0000";"";"";"";"0,0";"0,0";"5,0";"";"34,2";"";""
"01/02/2020";"1200";"";"94,0";"";"0,0";"0,0";"7,0";"";"";"23,4";"0,0"
"01/02/2020";"1800";"33,5";"69,0";"";"0,0";"0,0";"7,0";"";"";"";""
"02/02/2020";"0000";"28,2";"87,0";"";"0,0";"0,0";"0,0";"";"37,7";"";""
"02/02/2020";"1200";"";"88,0";"";"0,0";"0,0";"5,0";"";"";"23,3";"0,0"
"02/02/2020";"1800";"35,8";"59,0";"";"0,0";"0,0";"5,0";"";"";"";""
"03/02/2020";"0000";"28,9";"79,0";"";"0,0";"0,0";"10,0";"";"34,6";"";""
"03/02/2020";"1200";"27,6";"83,0";"";"0,0";"0,0";"8,0";"";"";"23,8";"0,0"
"03/02/2020";"1800";"30,8";"75,0";"";"0,0";"0,0";"10,0";"";"";"";""
"04/02/2020";"0000";"25,4";"92,0";"";"0,0";"0,0";"";"";"30,2";"";""
"04/02/2020";"1200";"";"94,0";"";"0,0";"0,0";"10,0";"";"";"23,3";"12,0"
"04/02/2020";"1800";"25,2";"96,0";"";"0,0";"0,0";"10,0";"";"";"";""
"05/02/2020";"0000";"26,8";"91,0";"";"0,0";"0,0";"10,0";"";"32,7";"";""
"05/02/2020";"1200";"26,7";"86,0";"";"0,0";"0,0";"10,0";"";"";"23,7";"8,8"
"05/02/2020";"1800";"26,8";"88,0";"";"0,0";"0,0";"10,0";"";"";"";""
"06/02/2020";"0000";"24,4";"95,0";"";"0,0";"0,0";"";"";"28,8";"";""
"06/02/2020";"1200";"24,6";"93,0";"";"0,0";"0,0";"10,0";"";"";"23,7";"9,0"
"06/02/2020";"1800";"27,6";"83,0";"";"0,0";"0,0";"10,0";"";"";"";""
"07/02/2020";"0000";"26,2";"90,0";"";"0,0";"0,0";"5,0";"";"32,9";"";""
"07/02/2020";"1200";"";"93,0";"";"0,0";"0,0";"10,0";"";"";"23,5";"9,7"
"07/02/2020";"1800";"32,2";"76,0";"";"0,0";"0,0";"7,0";"";"";"";""
"08/02/2020";"0000";"26,0";"92,0";"";"0,0";"0,0";"7,0";"";"31,8";"";""
"08/02/2020";"1200";"25,3";"92,0";"";"0,0";"0,0";"10,0";"";"";"22,9";"0,0"
"08/02/2020";"1800";"29,6";"77,0";"";"0,0";"0,0";"10,0";"";"";"";""
"09/02/2020";"0000";"26,4";"84,0";"";"0,0";"0,0";"";"";"30,8";"";""
"09/02/2020";"1200";"25,5";"91,0";"";"0,0";"0,0";"10,0";"";"";"23,2";"1,8"
"09/02/2020";"1800";"30,0";"76,0";"";"0,0";"0,0";"8,0";"";"";"";""
"10/02/2020";"0000";"24,8";"97,0";"";"0,0";"0,0";"10,0";"";"30,6";"";""
"10/02/2020";"1200";"";"93,0";"";"0,0";"0,0";"10,0";"";"";"23,2";"7,9"
"10/02/2020";"1800";"27,6";"83,0";"";"0,0";"0,0";"10,0";"";"";"";""
"11/02/2020";"0000";"26,0";"89,0";"";"0,0";"0,0";"";"";"32,5";"";""
"11/02/2020";"1200";"24,4";"95,0";"";"0,0";"0,0";"10,0";"";"";"23,4";"0,0"
"11/02/2020";"1800";"30,6";"83,0";"";"0,0";"0,0";"10,0";"";"";"";""
"12/02/2020";"0000";"25,0";"97,0";"";"0,0";"0,0";"10,0";"";"31,2";"";""
"12/02/2020";"1200";"";"96,0";"";"0,0";"0,0";"10,0";"";"";"22,9";"42,5"
"12/02/2020";"1800";"29,6";"76,0";"";"0,0";"0,0";"8,0";"";"";"";""
"13/02/2020";"0000";"26,2";"89,0";"";"0,0";"0,0";"";"";"33,6";"";""
"13/02/2020";"1200";"26,0";"87,0";"";"0,0";"0,0";"7,0";"";"";"22,6";"3,5"
"13/02/2020";"1800";"32,2";"72,0";"";"0,0";"0,0";"8,0";"";"";"";""
"14/02/2020";"0000";"25,0";"94,0";"";"0,0";"0,0";"5,0";"";"34,6";"";""
"14/02/2020";"1200";"";"92,0";"";"0,0";"0,0";"5,0";"";"";"22,3";"0,0"
"14/02/2020";"1800";"31,9";"73,0";"";"0,0";"0,0";"5,0";"";"";"";""
"15/02/2020";"0000";"27,4";"82,0";"";"0,0";"0,0";"";"";"33,4";"";""
"15/02/2020";"1200";"26,4";"89,0";"";"0,0";"0,0";"5,0";"";"";"22,8";"0,0"
"15/02/2020";"1800";"29,1";"80,0";"";"0,0";"0,0";"6,0";"";"";"";""
"16/02/2020";"0000";"";"92,0";"";"0,0";"0,0";"5,0";"";"35,4";"";""
"16/02/2020";"1200";"28,4";"80,0";"";"0,0";"0,0";"5,0";"";"";"23,3";"7,2"
"16/02/2020";"1800";"32,4";"67,0";"";"0,0";"0,0";"5,0";"";"";"";""
"17/02/2020";"0000";"";"95,0";"";"0,0";"0,0";"";"";"35,4";"";""
"17/02/2020";"1200";"";"88,0";"";"0,0";"0,0";"5,0";"";"";"23,5";"1,9"
"17/02/2020";"1800";"33,6";"62,0";"";"0,0";"0,0";"5,0";"";"";"";""
"18/02/2020";"0000";"28,4";"81,0";"";"0,0";"0,0";"5,0";"";"31,6";"";""
"18/02/2020";"1200";"26,9";"90,0";"";"0,0";"0,0";"5,0";"";"";"23,5";"1,2"
"18/02/2020";"1800";"30,8";"77,0";"";"0,0";"0,0";"5,0";"";"";"";""
"19/02/2020";"0000";"27,4";"83,0";"";"0,0";"0,0";"5,0";"";"32,4";"";""
"19/02/2020";"1200";"";"90,0";"";"0,0";"0,0";"5,0";"";"";"23,5";"9,0"
"19/02/2020";"1800";"31,6";"71,0";"";"0,0";"0,0";"5,0";"";"";"";""
"20/02/2020";"0000";"26,4";"96,0";"";"0,0";"0,0";"";"";"31,6";"";""
"20/02/2020";"1200";"";"92,0";"";"0,0";"0,0";"6,0";"";"";"23,9";"1,2"
"20/02/2020";"1800";"29,9";"74,0";"";"0,0";"0,0";"5,0";"";"";"";""
"21/02/2020";"0000";"26,2";"93,0";"";"0,0";"0,0";"5,0";"";"32,4";"";""
"21/02/2020";"1200";"";"96,0";"";"0,0";"0,0";"6,0";"";"";"23,7";"35,5"
"21/02/2020";"1800";"31,8";"69,0";"";"0,0";"0,0";"5,0";"";"";"";""
"22/02/2020";"0000";"";"87,0";"";"0,0";"0,0";"5,0";"";"31,4";"";""
"22/02/2020";"1200";"25,1";"90,0";"";"0,0";"0,0";"6,0";"";"";"23,7";"4,2"
"22/02/2020";"1800";"30,6";"70,0";"";"0,0";"0,0";"5,0";"";"";"";""
"23/02/2020";"0000";"23,8";"97,0";"";"0,0";"0,0";"";"";"31,4";"";""
"23/02/2020";"1200";"";"98,0";"";"0,0";"0,0";"6,0";"";"";"22,3";"29,1"
"23/02/2020";"1800";"29,3";"81,0";"";"0,0";"0,0";"6,0";"";"";"";""
"24/02/2020";"0000";"23,8";"97,0";"";"0,0";"0,0";"6,0";"";"31,4";"";""
"24/02/2020";"1200";"";"95,0";"";"0,0";"0,0";"6,0";"";"";"22,7";"32,9"
"24/02/2020";"1800";"29,6";"76,0";"";"0,0";"0,0";"6,0";"";"";"";""
"25/02/2020";"0000";"24,4";"96,0";"";"0,0";"0,0";"";"";"34,2";"";""
"25/02/2020";"1200";"23,6";"95,0";"";"0,0";"0,0";"0,0";"";"";"23,3";"22,9"
"25/02/2020";"1800";"31,8";"69,0";"";"0,0";"0,0";"5,0";"";"";"";""
"26/02/2020";"0000";"28,2";"83,0";"";"0,0";"0,0";"";"";"34,6";"";""
"26/02/2020";"1200";"";"92,0";"";"0,0";"0,0";"6,0";"";"";"23,9";"1,2"
"26/02/2020";"1800";"33,4";"64,0";"";"0,0";"0,0";"5,0";"";"";"";""
"27/02/2020";"0000";"27,4";"84,0";"";"0,0";"0,0";"";"";"33,4";"";""
"27/02/2020";"1200";"25,9";"92,0";"";"0,0";"0,0";"6,0";"";"";"23,9";"7,9"
"27/02/2020";"1800";"32,4";"69,0";"";"0,0";"0,0";"5,0";"";"";"";""
"28/02/2020";"0000";"";"99,0";"";"0,0";"0,0";"6,0";"";"31,6";"";""
"28/02/2020";"1200";"";"98,0";"";"0,0";"0,0";"6,0";"";"";"23,3";"0,0"
"28/02/2020";"1800";"31,4";"63,0";"";"0,0";"0,0";"5,0";"";"";"";""
"29/02/2020";"0000";"24,6";"98,0";"";"0,0";"0,0";"5,0";"";"31,7";"";""
"29/02/2020";"1200";"24,9";"95,0";"";"0,0";"0,0";"6,0";"";"";"23,7";"3,9"
"29/02/2020";"1800";"25,9";"88,0";"";"0,0";"0,0";"6,0";"";"";"";""
"01/03/2020";"0000";"24,2";"98,0";"";"0,0";"0,0";"";"";"33,0";"";""
"01/03/2020";"1200";"";"97,0";"";"0,0";"0,0";"10,0";"";"";"23,7";"29,2"
"01/03/2020";"1800";"32,0";"72,0";"";"0,0";"0,0";"8,0";"";"";"";""
"02/03/2020";"0000";"26,4";"91,0";"";"0,0";"0,0";"";"";"34,4";"";""
"02/03/2020";"1200";"25,0";"90,0";"";"0,0";"0,0";"8,0";"";"";"22,3";"0,0"
"02/03/2020";"1800";"33,8";"51,0";"";"0,0";"0,0";"3,0";"";"";"";""
"03/03/2020";"0000";"24,8";"87,0";"";"0,0";"0,0";"0,0";"";"34,8";"";""
"03/03/2020";"1200";"25,2";"84,0";"";"0,0";"0,0";"0,0";"";"";"22,1";"0,0"
"03/03/2020";"1800";"33,5";"53,0";"";"0,0";"0,0";"3,0";"";"";"";""
"04/03/2020";"0000";"24,8";"85,0";"";"0,0";"0,0";"0,0";"";"34,2";"";""
"04/03/2020";"1200";"";"88,0";"";"0,0";"0,0";"7,0";"";"";"20,1";"0,0"
"04/03/2020";"1800";"33,2";"54,0";"";"0,0";"0,0";"8,0";"";"";"";""
"05/03/2020";"0000";"";"84,0";"";"0,0";"0,0";"0,0";"";"35,8";"";""
"05/03/2020";"1200";"26,4";"85,0";"";"0,0";"0,0";"0,0";"";"";"21,2";"0,0"
"05/03/2020";"1800";"34,8";"48,0";"";"0,0";"0,0";"4,0";"";"";"";""
"06/03/2020";"0000";"25,8";"84,0";"";"0,0";"0,0";"0,0";"";"36,4";"";""
"06/03/2020";"1200";"26,6";"85,0";"";"0,0";"0,0";"4,0";"";"";"21,7";"0,0"
"06/03/2020";"1800";"35,0";"53,0";"";"0,0";"0,0";"7,0";"";"";"";""
"07/03/2020";"0000";"25,6";"86,0";"";"0,0";"0,0";"0,0";"";"35,3";"";""
"07/03/2020";"1200";"26,8";"85,0";"";"0,0";"0,0";"6,0";"";"";"21,7";"0,0"
"07/03/2020";"1800";"34,6";"58,0";"";"0,0";"0,0";"8,0";"";"";"";""
"08/03/2020";"0000";"26,6";"89,0";"";"0,0";"0,0";"7,0";"";"37,0";"";""
"08/03/2020";"1200";"";"86,0";"";"0,0";"0,0";"7,0";"";"";"21,4";"0,0"
"08/03/2020";"1800";"35,6";"51,0";"";"0,0";"0,0";"6,0";"";"";"";""
"09/03/2020";"0000";"";"84,0";"";"0,0";"0,0";"0,0";"";"36,5";"";""
"09/03/2020";"1200";"26,5";"86,0";"";"0,0";"0,0";"10,0";"";"";"23,4";"0,0"
"09/03/2020";"1800";"34,4";"54,0";"";"0,0";"0,0";"8,0";"";"";"";""
"10/03/2020";"0000";"26,2";"89,0";"";"0,0";"0,0";"7,0";"";"36,2";"";""
"10/03/2020";"1200";"27,4";"83,0";"";"0,0";"0,0";"4,0";"";"";"23,9";"0,0"
"10/03/2020";"1800";"34,2";"57,0";"";"0,0";"0,0";"5,0";"";"";"";""
"11/03/2020";"0000";"27,6";"85,0";"";"0,0";"0,0";"0,0";"";"35,5";"";""
"11/03/2020";"1200";"27,6";"86,0";"";"0,0";"0,0";"7,0";"";"";"23,8";"0,0"
"11/03/2020";"1800";"34,2";"57,0";"";"0,0";"0,0";"8,0";"";"";"";""
"12/03/2020";"0000";"";"88,0";"";"0,0";"0,0";"";"";"33,2";"";""
