"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2020";"0000";"";"";"";"";"";"3,0";"";"33,1";"";""
"01/02/2020";"1200";"";"";"";"";"";"10,0";"";"";"23,3";"0,0"
"01/02/2020";"1800";"";"";"";"";"";"10,0";"";"";"";""
"02/02/2020";"0000";"";"";"";"";"";"8,0";"6,60";"36,4";"";""
"02/02/2020";"1200";"";"";"";"";"";"7,0";"";"";"23,5";"12,8"
"02/02/2020";"1800";"";"";"";"";"";"6,0";"";"";"";""
"03/02/2020";"0000";"";"";"";"";"";"3,0";"4,00";"36,0";"";""
"03/02/2020";"1200";"";"";"";"";"";"5,0";"";"";"24,7";"0,0"
"03/02/2020";"1800";"";"";"";"";"";"7,0";"";"";"";""
"04/02/2020";"0000";"";"";"";"";"";"10,0";"8,20";"34,2";"";""
"04/02/2020";"1200";"";"";"";"";"";"6,0";"";"";"24,3";"24,8"
"04/02/2020";"1800";"";"";"";"";"";"5,0";"";"";"";""
"05/02/2020";"0000";"";"";"";"";"";"2,0";"7,10";"36,3";"";""
"05/02/2020";"1200";"";"";"";"";"";"8,0";"";"";"26,1";"0,0"
"05/02/2020";"1800";"";"";"";"";"";"8,0";"";"";"";""
"06/02/2020";"0000";"";"";"";"";"";"8,0";"0,80";"29,3";"";""
"06/02/2020";"1200";"";"";"";"";"";"7,0";"";"";"23,8";"0,0"
"06/02/2020";"1800";"";"";"";"";"";"10,0";"";"";"";""
"07/02/2020";"0000";"";"";"";"";"";"8,0";"7,00";"34,3";"";""
"07/02/2020";"1200";"";"";"";"";"";"9,0";"";"";"24,8";"8,1"
"07/02/2020";"1800";"";"";"";"";"";"7,0";"";"";"";""
"08/02/2020";"0000";"";"";"";"";"";"10,0";"4,70";"32,1";"";""
