"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2021";"0000";"24,2";"48,0";"";"";"";"0,0";"9,40";"36,7";"";""
"01/08/2021";"1200";"21,1";"52,0";"";"";"";"0,0";"";"";"14,5";"0,0"
"01/08/2021";"1800";"36,2";"21,0";"";"";"";"0,0";"";"";"";""
"02/08/2021";"0000";"28,4";"30,0";"";"";"";"0,0";"9,20";"33,1";"";""
"02/08/2021";"1200";"20,3";"54,0";"";"";"";"0,0";"";"";"17,0";"0,0"
"02/08/2021";"1800";"31,0";"28,0";"";"";"";"0,0";"";"";"";""
"03/08/2021";"0000";"26,1";"43,0";"";"";"";"0,0";"8,40";"34,9";"";""
"03/08/2021";"1200";"23,4";"49,0";"";"";"";"0,0";"";"";"16,8";"0,0"
"03/08/2021";"1800";"32,4";"32,0";"";"";"";"0,0";"";"";"";""
"04/08/2021";"0000";"26,4";"47,0";"";"";"";"0,0";"7,30";"34,9";"";""
"04/08/2021";"1200";"24,3";"45,0";"";"";"";"2,5";"";"";"18,3";"0,0"
"04/08/2021";"1800";"34,1";"23,0";"";"";"";"0,0";"";"";"";""
"05/08/2021";"0000";"26,1";"42,0";"";"";"";"0,0";"8,60";"35,2";"";""
"05/08/2021";"1200";"22,3";"43,0";"";"";"";"3,8";"";"";"16,1";"0,0"
"05/08/2021";"1800";"33,4";"24,0";"";"";"";"2,5";"";"";"";""
"06/08/2021";"0000";"25,5";"45,0";"";"";"";"0,0";"8,80";"37,1";"";""
"06/08/2021";"1200";"22,5";"49,0";"";"";"";"1,3";"";"";"15,8";"0,0"
"06/08/2021";"1800";"35,4";"20,0";"";"";"";"5,0";"";"";"";""
"07/08/2021";"0000";"28,0";"41,0";"";"";"";"0,0";"9,30";"37,2";"";""
"07/08/2021";"1200";"23,4";"63,0";"";"";"";"0,0";"";"";"18,1";"0,0"
"07/08/2021";"1800";"36,2";"22,0";"";"";"";"0,0";"";"";"";""
"08/08/2021";"0000";"27,1";"43,0";"";"";"";"0,0";"8,00";"37,1";"";""
"08/08/2021";"1200";"32,1";"29,0";"";"";"";"0,0";"";"";"19,1";"0,0"
"08/08/2021";"1800";"36,1";"22,0";"";"";"";"3,8";"";"";"";""
"09/08/2021";"0000";"27,1";"48,0";"";"";"";"0,0";"7,20";"37,5";"";""
"09/08/2021";"1200";"26,5";"49,0";"";"";"";"7,5";"";"";"18,2";"0,0"
"09/08/2021";"1800";"36,1";"27,0";"";"";"";"6,3";"";"";"";""
"10/08/2021";"0000";"27,0";"54,0";"";"";"";"0,0";"5,90";"38,7";"";""
"10/08/2021";"1200";"25,5";"49,0";"";"";"";"0,0";"";"";"19,2";"0,0"
"10/08/2021";"1800";"35,6";"25,0";"";"";"";"7,5";"";"";"";""
"11/08/2021";"0000";"29,4";"38,0";"";"";"";"0,0";"9,30";"30,9";"";""
"11/08/2021";"1200";"21,2";"48,0";"";"";"";"0,0";"";"";"18,2";"0,0"
"11/08/2021";"1800";"29,3";"33,0";"";"";"";"0,0";"";"";"";""
"12/08/2021";"0000";"25,3";"44,0";"";"";"";"0,0";"8,70";"29,1";"";""
"12/08/2021";"1200";"16,6";"72,0";"";"";"";"8,8";"";"";"14,7";"0,0"
"12/08/2021";"1800";"27,4";"39,0";"";"";"";"0,0";"";"";"";""
"13/08/2021";"0000";"23,3";"59,0";"";"";"";"0,0";"9,50";"33,1";"";""
"13/08/2021";"1200";"19,9";"61,0";"";"";"";"0,0";"";"";"16,5";"0,0"
"13/08/2021";"1800";"31,0";"33,0";"";"";"";"0,0";"";"";"";""
"14/08/2021";"0000";"24,7";"57,0";"";"";"";"0,0";"9,50";"34,3";"";""
"14/08/2021";"1200";"21,3";"51,0";"";"";"";"0,0";"";"";"18,3";"0,0"
"14/08/2021";"1800";"32,8";"29,0";"";"";"";"0,0";"";"";"";""
"15/08/2021";"0000";"26,5";"47,0";"";"";"";"0,0";"9,00";"37,9";"";""
"15/08/2021";"1200";"22,2";"63,0";"";"";"";"0,0";"";"";"17,5";"0,0"
"15/08/2021";"1800";"36,1";"26,0";"";"";"";"0,0";"";"";"";""
"16/08/2021";"0000";"28,2";"46,0";"";"";"";"0,0";"9,30";"39,3";"";""
"16/08/2021";"1200";"28,2";"43,0";"";"";"";"0,0";"";"";"19,1";"0,0"
"16/08/2021";"1800";"38,2";"20,0";"";"";"";"2,5";"";"";"";""
"17/08/2021";"0000";"28,4";"43,0";"";"";"";"0,0";"9,50";"40,1";"";""
"17/08/2021";"1200";"29,0";"39,0";"";"";"";"0,0";"";"";"20,2";"0,0"
"17/08/2021";"1800";"39,2";"18,0";"";"";"";"3,8";"";"";"";""
"18/08/2021";"0000";"30,2";"42,0";"";"";"";"6,3";"9,60";"40,1";"";""
