"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2021";"0000";"26,5";"82,0";"";"";"";"5,0";"9,60";"37,0";"";""
"01/02/2021";"1200";"29,2";"66,0";"";"";"";"2,5";"";"";"23,2";"0,0"
"01/02/2021";"1800";"35,0";"48,0";"";"";"";"5,0";"";"";"";""
"02/02/2021";"0000";"23,5";"93,0";"";"";"";"";"8,20";"36,3";"";""
"02/02/2021";"1200";"28,0";"77,0";"";"";"";"1,3";"";"";"23,1";"33,0"
"02/02/2021";"1800";"35,1";"52,0";"";"";"";"5,0";"";"";"";""
"03/02/2021";"0000";"27,2";"70,0";"";"";"";"";"6,30";"34,3";"";""
"03/02/2021";"1200";"28,0";"76,0";"";"";"";"3,8";"";"";"24,0";"0,0"
"03/02/2021";"1800";"29,3";"69,0";"";"";"";"6,3";"";"";"";""
"04/02/2021";"0000";"28,1";"75,0";"";"";"";"10,0";"7,20";"34,0";"";""
"04/02/2021";"1200";"30,0";"66,0";"";"";"";"1,3";"";"";"24,1";"0,0"
"04/02/2021";"1800";"33,1";"59,0";"";"";"";"5,0";"";"";"";""
"05/02/2021";"0000";"25,1";"92,0";"";"";"";"";"7,70";"31,1";"";""
"05/02/2021";"1200";"25,3";"83,0";"";"";"";"";"";"";"24,1";"25,0"
"05/02/2021";"1800";"30,2";"71,0";"";"";"";"5,0";"";"";"";""
"06/02/2021";"0000";"27,1";"77,0";"";"";"";"6,3";"8,60";"33,3";"";""
"06/02/2021";"1200";"30,1";"65,0";"";"";"";"2,5";"";"";"25,0";"0,0"
"06/02/2021";"1800";"33,0";"56,0";"";"";"";"5,0";"";"";"";""
"07/02/2021";"0000";"";"62,0";"";"";"";"";"10,90";"33,3";"";""
"07/02/2021";"1200";"28,3";"63,0";"";"";"";"0,0";"";"";"21,8";"0,0"
"07/02/2021";"1800";"32,0";"54,0";"";"";"";"3,8";"";"";"";""
"08/02/2021";"0000";"";"67,0";"";"";"";"";"10,90";"35,7";"";""
"08/02/2021";"1200";"25,5";"86,0";"";"";"";"1,3";"";"";"21,2";"0,0"
"08/02/2021";"1800";"34,0";"38,0";"";"";"";"3,8";"";"";"";""
"09/02/2021";"0000";"27,8";"61,0";"";"";"";"0,0";"7,30";"36,1";"";""
"09/02/2021";"1200";"27,1";"70,0";"";"";"";"1,3";"";"";"21,4";"0,0"
"09/02/2021";"1800";"35,6";"42,0";"";"";"";"6,3";"";"";"";""
"10/02/2021";"0000";"29,2";"63,0";"";"";"";"0,0";"7,10";"37,1";"";""
"10/02/2021";"1200";"27,5";"69,0";"";"";"";"1,3";"";"";"23,2";"0,0"
"10/02/2021";"1800";"35,3";"46,0";"";"";"";"5,0";"";"";"";""
"11/02/2021";"0000";"28,6";"69,0";"";"";"";"5,0";"0,60";"33,5";"";""
"11/02/2021";"1200";"26,2";"81,0";"";"";"";"10,0";"";"";"24,6";"1,2"
"11/02/2021";"1800";"31,8";"60,0";"";"";"";"8,8";"";"";"";""
"12/02/2021";"0000";"27,4";"67,0";"";"";"";"5,0";"1,30";"30,7";"";""
"12/02/2021";"1200";"23,9";"90,0";"";"";"";"10,0";"";"";"22,8";"13,0"
"12/02/2021";"1800";"28,8";"67,0";"";"";"";"6,3";"";"";"";""
"13/02/2021";"0000";"27,2";"74,0";"";"";"";"3,8";"8,10";"34,4";"";""
"13/02/2021";"1200";"27,6";"73,0";"";"";"";"5,0";"";"";"24,0";"0,0"
"13/02/2021";"1800";"32,1";"58,0";"";"";"";"6,3";"";"";"";""
"14/02/2021";"0000";"29,4";"74,0";"";"";"";"6,3";"1,40";"30,9";"";""
"14/02/2021";"1200";"26,3";"84,0";"";"";"";"8,8";"";"";"24,6";"0,0"
"14/02/2021";"1800";"29,6";"57,0";"";"";"";"7,5";"";"";"";""
"15/02/2021";"0000";"26,5";"73,0";"";"";"";"3,8";"0,40";"31,2";"";""
"15/02/2021";"1200";"26,3";"76,0";"";"";"";"7,5";"";"";"23,0";"0,0"
"15/02/2021";"1800";"26,4";"87,0";"";"";"";"10,0";"";"";"";""
"16/02/2021";"0000";"25,1";"91,0";"";"";"";"";"2,90";"31,2";"";""
"16/02/2021";"1200";"27,1";"78,0";"";"";"";"8,8";"";"";"23,0";"19,0"
"16/02/2021";"1800";"31,0";"66,0";"";"";"";"7,5";"";"";"";""
"17/02/2021";"0000";"23,5";"94,0";"";"";"";"";"2,40";"30,9";"";""
"17/02/2021";"1200";"27,2";"77,0";"";"";"";"3,8";"";"";"23,0";"7,2"
"17/02/2021";"1800";"26,2";"86,0";"";"";"";"10,0";"";"";"";""
"18/02/2021";"0000";"25,1";"89,0";"";"";"";"10,0";"7,80";"33,3";"";""
"18/02/2021";"1200";"26,5";"82,0";"";"";"";"10,0";"";"";"22,9";"3,1"
"18/02/2021";"1800";"32,2";"60,0";"";"";"";"7,5";"";"";"";""
"19/02/2021";"0000";"28,2";"77,0";"";"";"";"8,8";"10,70";"34,2";"";""
"19/02/2021";"1200";"";"";"";"";"";"";"";"";"27,0";""
