"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/08/2019";"0500";"26,0";"26,0";"25,9";"88,0";"88,0";"88,0";"23,9";"23,9";"23,7";"1010,0";"1010,7";"1010,0";"1,0";"172,0";"2,6";"";"0,0"
"02/08/2019";"0600";"27,0";"27,2";"25,9";"83,0";"88,0";"81,0";"23,9";"24,0";"23,3";"1009,6";"1010,1";"1009,6";"1,7";"200,0";"5,3";"";"0,0"
"02/08/2019";"0700";"25,7";"27,3";"25,7";"89,0";"89,0";"79,0";"23,7";"23,8";"23,1";"1009,6";"1009,6";"1009,5";"1,1";"140,0";"5,6";"";"0,0"
"02/08/2019";"0800";"25,0";"25,7";"25,0";"92,0";"92,0";"89,0";"23,5";"23,7";"23,5";"1009,7";"1009,7";"1009,6";"0,7";"76,0";"2,6";"";"0,0"
"02/08/2019";"0900";"24,9";"25,3";"24,9";"93,0";"93,0";"92,0";"23,6";"24,0";"23,5";"1010,2";"1010,2";"1009,7";"1,4";"101,0";"3,1";"";"0,0"
"02/08/2019";"1000";"24,9";"24,9";"24,7";"93,0";"93,0";"93,0";"23,7";"23,7";"23,5";"1010,5";"1010,5";"1010,1";"1,1";"109,0";"3,1";"42,90";"0,0"
"02/08/2019";"1100";"26,7";"26,7";"24,9";"90,0";"93,0";"90,0";"25,0";"25,0";"23,7";"1011,1";"1011,1";"1010,4";"0,7";"46,0";"2,1";"454,10";"0,0"
"02/08/2019";"1200";"28,6";"28,7";"26,7";"77,0";"90,0";"76,0";"24,1";"25,2";"23,9";"1011,5";"1011,5";"1011,0";"2,7";"264,0";"5,3";"1348,90";"0,0"
"02/08/2019";"1300";"28,9";"29,1";"28,1";"74,0";"78,0";"74,0";"23,8";"24,6";"23,3";"1011,8";"1011,8";"1011,5";"1,7";"282,0";"5,3";"1790,30";"0,0"
"02/08/2019";"1400";"30,2";"30,2";"28,9";"68,0";"75,0";"67,0";"23,8";"24,5";"23,1";"1011,7";"1011,9";"1011,7";"2,0";"257,0";"5,1";"2688,70";"0,0"
"02/08/2019";"1500";"30,9";"31,5";"29,3";"63,0";"71,0";"63,0";"23,2";"24,7";"22,9";"1011,2";"1011,7";"1011,1";"2,6";"243,0";"5,3";"2487,30";"0,0"
"02/08/2019";"1600";"31,7";"31,8";"30,3";"60,0";"67,0";"60,0";"23,1";"24,1";"22,8";"1010,4";"1011,2";"1010,4";"1,9";"170,0";"5,2";"3011,70";"0,0"
"02/08/2019";"1700";"32,0";"32,7";"31,3";"57,0";"63,0";"54,0";"22,4";"23,8";"21,7";"1009,6";"1010,4";"1009,6";"2,7";"237,0";"5,1";"3244,50";"0,0"
"02/08/2019";"1800";"32,6";"33,1";"32,0";"55,0";"58,0";"53,0";"22,4";"23,6";"21,6";"1008,7";"1009,6";"1008,7";"1,8";"169,0";"5,2";"2907,60";"0,0"
"02/08/2019";"1900";"31,9";"33,2";"31,7";"55,0";"57,0";"51,0";"21,8";"22,8";"20,9";"1008,1";"1008,7";"1008,1";"1,9";"260,0";"4,2";"1803,30";"0,0"
"02/08/2019";"2000";"32,6";"32,9";"31,7";"53,0";"56,0";"50,0";"21,9";"22,5";"20,9";"1008,2";"1008,2";"1007,6";"2,5";"218,0";"5,0";"1541,10";"0,0"
"02/08/2019";"2100";"25,4";"32,8";"24,9";"87,0";"87,0";"52,0";"23,1";"23,1";"20,5";"1008,9";"1009,4";"1008,2";"0,6";"3,0";"12,4";"454,40";"3,8"
"02/08/2019";"2200";"25,6";"25,6";"24,7";"91,0";"92,0";"87,0";"24,1";"24,1";"22,5";"1009,0";"1009,0";"1008,7";"0,9";"172,0";"2,4";"32,40";"0,0"
"02/08/2019";"2300";"27,0";"27,0";"25,6";"83,0";"92,0";"82,0";"23,8";"24,3";"23,6";"1010,2";"1010,2";"1009,0";"1,3";"189,0";"3,7";"";"0,0"
"03/08/2019";"0000";"27,6";"27,6";"27,0";"79,0";"83,0";"79,0";"23,6";"24,0";"23,6";"1011,0";"1011,0";"1010,2";"1,9";"215,0";"4,4";"";"0,0"
"03/08/2019";"0100";"26,8";"28,2";"26,8";"74,0";"80,0";"74,0";"21,9";"24,2";"21,9";"1012,2";"1012,2";"1011,0";"3,0";"260,0";"7,0";"";"0,0"
"03/08/2019";"0200";"24,2";"26,8";"24,2";"87,0";"87,0";"75,0";"21,9";"22,2";"21,9";"1012,7";"1012,7";"1012,1";"1,4";"42,0";"7,0";"";"0,0"
"03/08/2019";"0300";"23,7";"24,2";"23,7";"91,0";"91,0";"87,0";"22,1";"22,2";"21,9";"1012,9";"1013,0";"1012,6";"0,6";"43,0";"2,7";"";"0,0"
"03/08/2019";"0400";"23,9";"23,9";"23,7";"91,0";"91,0";"91,0";"22,4";"22,4";"22,1";"1012,1";"1012,9";"1012,1";"0,4";"140,0";"1,7";"";"0,0"
"03/08/2019";"0500";"23,7";"24,0";"23,6";"93,0";"93,0";"91,0";"22,5";"22,5";"22,2";"1011,5";"1012,1";"1011,5";"0,4";"67,0";"1,2";"";"0,0"
"03/08/2019";"0600";"24,0";"24,0";"23,7";"93,0";"93,0";"93,0";"22,8";"22,8";"22,4";"1011,1";"1011,5";"1011,1";"0,6";"103,0";"1,5";"";"0,0"
"03/08/2019";"0700";"24,1";"24,3";"24,0";"93,0";"93,0";"93,0";"23,0";"23,1";"22,8";"1010,9";"1011,1";"1010,9";"0,7";"87,0";"1,8";"";"0,0"
"03/08/2019";"0800";"24,4";"24,4";"24,1";"93,0";"93,0";"93,0";"23,2";"23,3";"22,9";"1011,1";"1011,1";"1010,9";"0,8";"108,0";"1,9";"";"0,0"
"03/08/2019";"0900";"24,3";"24,5";"24,2";"93,0";"93,0";"93,0";"23,1";"23,3";"23,1";"1011,1";"1011,2";"1011,0";"0,7";"92,0";"1,8";"";"0,0"
"03/08/2019";"1000";"24,5";"24,5";"24,2";"94,0";"94,0";"93,0";"23,4";"23,4";"23,1";"1011,2";"1011,2";"1011,1";"1,0";"97,0";"1,7";"34,60";"0,0"
"03/08/2019";"1100";"26,0";"26,0";"24,4";"93,0";"94,0";"93,0";"24,7";"24,7";"23,4";"1011,9";"1011,9";"1011,2";"0,6";"75,0";"1,8";"382,80";"0,0"
"03/08/2019";"1200";"29,7";"29,7";"26,0";"73,0";"93,0";"73,0";"24,4";"25,6";"23,7";"1012,1";"1012,1";"1011,9";"2,4";"228,0";"6,5";"1303,90";"0,0"
"03/08/2019";"1300";"29,8";"30,0";"28,9";"72,0";"76,0";"71,0";"24,1";"24,7";"23,6";"1012,0";"1012,2";"1012,0";"3,4";"208,0";"6,5";"2037,20";"0,0"
"03/08/2019";"1400";"29,9";"30,5";"29,3";"72,0";"74,0";"68,0";"24,2";"24,8";"23,5";"1012,1";"1012,2";"1012,0";"3,5";"204,0";"6,9";"2546,90";"0,0"
"03/08/2019";"1500";"31,2";"31,2";"29,9";"67,0";"72,0";"65,0";"24,2";"24,7";"23,4";"1012,0";"1012,1";"1011,9";"3,3";"189,0";"7,1";"3195,10";"0,0"
"03/08/2019";"1600";"31,4";"31,7";"30,6";"65,0";"68,0";"62,0";"24,0";"24,3";"23,3";"1011,2";"1012,0";"1011,2";"3,1";"202,0";"6,5";"3362,60";"0,0"
"03/08/2019";"1700";"32,1";"32,4";"31,2";"61,0";"68,0";"61,0";"23,6";"25,1";"23,5";"1010,5";"1011,2";"1010,5";"2,2";"230,0";"6,5";"3244,10";"0,0"
"03/08/2019";"1800";"32,6";"32,8";"31,8";"60,0";"64,0";"58,0";"23,8";"24,5";"22,7";"1009,8";"1010,6";"1009,8";"2,4";"220,0";"6,1";"2846,10";"0,0"
"03/08/2019";"1900";"31,7";"33,0";"31,6";"58,0";"62,0";"56,0";"22,4";"23,8";"22,4";"1009,3";"1009,8";"1009,3";"2,5";"198,0";"5,3";"1670,40";"0,0"
"03/08/2019";"2000";"31,7";"32,7";"31,6";"57,0";"59,0";"55,0";"22,3";"23,4";"21,8";"1008,9";"1009,3";"1008,9";"2,8";"204,0";"5,3";"1076,10";"0,0"
"03/08/2019";"2100";"30,7";"31,9";"30,7";"69,0";"69,0";"58,0";"24,5";"24,5";"22,4";"1008,7";"1008,9";"1008,7";"3,0";"213,0";"6,4";"659,80";"0,0"
"03/08/2019";"2200";"30,0";"30,7";"30,0";"73,0";"73,0";"69,0";"24,5";"24,5";"23,8";"1009,5";"1009,5";"1008,7";"3,0";"208,0";"6,4";"48,70";"0,0"
"03/08/2019";"2300";"29,5";"30,0";"29,4";"75,0";"76,0";"72,0";"24,7";"24,7";"24,4";"1010,0";"1010,0";"1009,5";"3,0";"192,0";"6,0";"";"0,0"
"04/08/2019";"0000";"26,8";"29,5";"26,8";"75,0";"77,0";"71,0";"21,9";"24,7";"21,6";"1011,4";"1011,4";"1010,0";"1,2";"159,0";"8,8";"";"0,0"
"04/08/2019";"0100";"28,4";"28,6";"26,6";"79,0";"81,0";"75,0";"24,3";"24,5";"22,0";"1011,9";"1011,9";"1011,2";"2,7";"205,0";"6,7";"";"0,0"
"04/08/2019";"0200";"27,6";"28,4";"27,5";"84,0";"84,0";"79,0";"24,7";"24,7";"24,2";"1012,3";"1012,4";"1011,9";"1,7";"189,0";"6,7";"";"0,0"
"04/08/2019";"0300";"27,4";"27,6";"27,4";"84,0";"85,0";"84,0";"24,5";"24,7";"24,5";"1012,7";"1012,8";"1012,2";"2,1";"172,0";"4,8";"";"0,0"
"04/08/2019";"0400";"27,2";"27,5";"27,2";"85,0";"85,0";"84,0";"24,4";"24,5";"24,4";"1012,5";"1012,7";"1012,4";"1,4";"167,0";"5,6";"";"0,0"
"04/08/2019";"0500";"26,6";"27,2";"26,6";"88,0";"88,0";"85,0";"24,5";"24,7";"24,4";"1011,6";"1012,5";"1011,6";"1,0";"162,0";"4,0";"";"0,0"
"04/08/2019";"0600";"26,2";"26,6";"26,1";"90,0";"90,0";"88,0";"24,4";"24,5";"24,3";"1011,7";"1011,8";"1011,4";"1,6";"191,0";"3,3";"";"0,0"
"04/08/2019";"0700";"25,6";"26,2";"25,6";"91,0";"91,0";"90,0";"24,1";"24,4";"24,1";"1011,4";"1011,7";"1011,3";"1,1";"164,0";"3,4";"";"0,0"
"04/08/2019";"0800";"25,6";"25,6";"25,6";"92,0";"92,0";"91,0";"24,1";"24,2";"24,1";"1011,1";"1011,4";"1011,1";"1,0";"148,0";"3,3";"";"0,0"
"04/08/2019";"0900";"25,6";"25,6";"25,5";"92,0";"92,0";"92,0";"24,2";"24,2";"24,1";"1011,4";"1011,4";"1011,0";"1,0";"157,0";"3,0";"";"0,0"
"04/08/2019";"1000";"25,4";"25,6";"25,3";"92,0";"93,0";"92,0";"24,1";"24,2";"23,9";"1011,9";"1011,9";"1011,4";"0,3";"122,0";"2,3";"47,20";"0,0"
"04/08/2019";"1100";"27,7";"27,7";"25,4";"80,0";"92,0";"79,0";"23,9";"24,9";"23,5";"1012,6";"1012,6";"1011,9";"1,5";"176,0";"3,1";"675,50";"0,0"
"04/08/2019";"1200";"29,2";"29,2";"27,6";"67,0";"80,0";"67,0";"22,4";"23,8";"22,2";"1013,0";"1013,0";"1012,6";"1,6";"189,0";"4,2";"1530,40";"0,0"
"04/08/2019";"1300";"30,2";"30,5";"28,9";"61,0";"67,0";"60,0";"21,7";"22,7";"21,4";"1013,2";"1013,3";"1013,0";"3,0";"196,0";"6,3";"2312,20";"0,0"
"04/08/2019";"1400";"30,4";"31,0";"29,8";"64,0";"65,0";"60,0";"22,9";"23,4";"21,7";"1013,0";"1013,2";"1013,0";"3,0";"213,0";"6,6";"2888,80";"0,0"
"04/08/2019";"1500";"31,1";"31,5";"30,2";"63,0";"66,0";"60,0";"23,1";"24,2";"22,2";"1012,8";"1013,0";"1012,8";"3,4";"197,0";"7,8";"3232,90";"0,0"
"04/08/2019";"1600";"31,3";"31,6";"30,6";"62,0";"66,0";"61,0";"23,2";"24,0";"22,9";"1012,2";"1012,8";"1012,2";"3,1";"228,0";"6,8";"3360,90";"0,0"
"04/08/2019";"1700";"31,8";"32,2";"31,1";"58,0";"63,0";"57,0";"22,6";"23,6";"22,3";"1011,0";"1012,2";"1011,0";"3,4";"197,0";"6,5";"3243,50";"0,0"
"04/08/2019";"1800";"31,9";"32,5";"31,6";"57,0";"61,0";"55,0";"22,3";"23,7";"22,1";"1009,9";"1011,0";"1009,9";"3,8";"203,0";"6,9";"2929,30";"0,0"
"04/08/2019";"1900";"30,5";"32,8";"30,2";"55,0";"67,0";"55,0";"20,3";"24,3";"20,3";"1009,5";"1009,9";"1009,2";"3,8";"204,0";"9,2";"2423,20";"0,0"
"04/08/2019";"2000";"28,9";"30,8";"27,7";"63,0";"69,0";"53,0";"21,0";"21,9";"19,0";"1010,3";"1010,7";"1009,5";"3,5";"291,0";"9,1";"1217,20";"0,0"
"04/08/2019";"2100";"28,2";"29,3";"27,7";"70,0";"70,0";"60,0";"22,2";"22,2";"20,7";"1010,6";"1010,7";"1010,2";"2,9";"261,0";"8,9";"942,80";"0,0"
"04/08/2019";"2200";"26,9";"28,2";"26,9";"73,0";"73,0";"69,0";"21,7";"22,4";"21,4";"1011,7";"1011,7";"1010,6";"3,5";"249,0";"7,6";"93,70";"0,0"
"04/08/2019";"2300";"25,5";"26,9";"25,5";"83,0";"83,0";"73,0";"22,4";"22,4";"21,2";"1012,7";"1012,8";"1011,7";"3,2";"255,0";"7,6";"";"0,0"
"05/08/2019";"0000";"24,3";"26,0";"24,3";"86,0";"86,0";"79,0";"21,8";"22,6";"21,6";"1013,7";"1014,0";"1012,7";"1,8";"239,0";"8,3";"";"1,6"
"05/08/2019";"0100";"24,0";"24,3";"24,0";"91,0";"91,0";"86,0";"22,5";"22,6";"21,8";"1014,1";"1014,1";"1013,6";"0,9";"169,0";"4,8";"";"0,4"
"05/08/2019";"0200";"24,5";"24,5";"24,0";"88,0";"92,0";"88,0";"22,4";"22,8";"22,4";"1014,7";"1014,9";"1014,0";"1,4";"183,0";"4,0";"";"0,2"
"05/08/2019";"0300";"23,6";"25,0";"23,4";"92,0";"92,0";"88,0";"22,2";"23,0";"21,8";"1015,5";"1015,8";"1014,7";"1,9";"256,0";"8,6";"";"9,2"
"05/08/2019";"0400";"24,6";"24,6";"23,6";"92,0";"93,0";"92,0";"23,3";"23,3";"22,2";"1014,6";"1015,5";"1014,6";"2,0";"217,0";"4,4";"";"0,4"
"05/08/2019";"0500";"24,1";"24,6";"24,1";"93,0";"93,0";"92,0";"22,9";"23,3";"22,8";"1013,6";"1014,6";"1013,6";"0,7";"113,0";"4,4";"";"0,2"
"05/08/2019";"0600";"23,8";"24,1";"23,8";"94,0";"94,0";"93,0";"22,7";"22,9";"22,7";"1013,2";"1013,6";"1013,2";"0,9";"138,0";"2,8";"";"0,0"
"05/08/2019";"0700";"23,7";"23,8";"23,7";"94,0";"94,0";"94,0";"22,7";"22,7";"22,7";"1012,6";"1013,2";"1012,6";"1,4";"107,0";"3,6";"";"0,0"
"05/08/2019";"0800";"23,4";"23,7";"23,4";"94,0";"94,0";"94,0";"22,4";"22,7";"22,4";"1012,2";"1012,6";"1012,2";"1,2";"115,0";"3,4";"";"0,0"
"05/08/2019";"0900";"23,3";"23,5";"23,3";"94,0";"94,0";"94,0";"22,2";"22,4";"22,2";"1011,9";"1012,2";"1011,9";"1,2";"110,0";"2,9";"";"0,0"
"05/08/2019";"1000";"23,3";"23,3";"23,2";"94,0";"94,0";"94,0";"22,3";"22,3";"22,2";"1012,1";"1012,1";"1011,8";"0,7";"125,0";"2,5";"35,20";"0,0"
"05/08/2019";"1100";"25,3";"25,3";"23,3";"92,0";"94,0";"92,0";"23,9";"23,9";"22,3";"1013,1";"1013,1";"1012,1";"0,6";"153,0";"2,3";"558,50";"0,0"
"05/08/2019";"1200";"27,7";"27,9";"25,3";"80,0";"92,0";"79,0";"24,0";"24,6";"23,5";"1013,9";"1013,9";"1013,1";"1,3";"146,0";"2,5";"1241,90";"0,0"
"05/08/2019";"1300";"29,2";"29,3";"27,4";"74,0";"81,0";"73,0";"24,1";"24,8";"23,4";"1014,1";"1014,1";"1013,9";"2,4";"211,0";"4,6";"1946,10";"0,0"
"05/08/2019";"1400";"29,8";"30,2";"28,8";"70,0";"75,0";"69,0";"23,6";"24,5";"23,4";"1014,1";"1014,2";"1014,0";"3,3";"204,0";"7,3";"2478,60";"0,0"
"05/08/2019";"1500";"31,1";"31,3";"29,7";"62,0";"72,0";"62,0";"22,8";"24,3";"22,1";"1013,9";"1014,1";"1013,8";"3,5";"205,0";"8,2";"3369,20";"0,0"
"05/08/2019";"1600";"31,4";"31,8";"30,7";"60,0";"65,0";"59,0";"22,8";"24,0";"22,2";"1013,1";"1013,9";"1013,1";"3,7";"196,0";"8,0";"3532,20";"0,0"
"05/08/2019";"1700";"31,5";"32,0";"31,0";"59,0";"62,0";"57,0";"22,5";"23,2";"21,9";"1012,0";"1013,1";"1012,0";"3,7";"221,0";"8,4";"3330,70";"0,0"
"05/08/2019";"1800";"31,3";"31,7";"31,1";"60,0";"62,0";"58,0";"22,7";"23,4";"22,1";"1010,7";"1012,0";"1010,7";"3,5";"225,0";"7,3";"2923,70";"0,0"
"05/08/2019";"1900";"31,3";"31,7";"31,0";"56,0";"63,0";"56,0";"21,5";"23,4";"21,5";"1010,2";"1010,7";"1010,1";"3,8";"219,0";"8,0";"2344,70";"0,0"
"05/08/2019";"2000";"30,1";"31,6";"30,1";"64,0";"65,0";"54,0";"22,6";"22,9";"21,0";"1010,4";"1010,5";"1010,2";"3,8";"217,0";"8,5";"1004,20";"0,0"
"05/08/2019";"2100";"29,9";"30,2";"29,9";"67,0";"67,0";"64,0";"23,1";"23,1";"22,5";"1011,3";"1011,3";"1010,4";"2,9";"216,0";"8,0";"360,60";"0,0"
"05/08/2019";"2200";"29,2";"29,9";"29,2";"71,0";"72,0";"67,0";"23,5";"23,7";"23,0";"1011,8";"1011,8";"1011,3";"3,2";"205,0";"7,0";"35,10";"0,0"
"05/08/2019";"2300";"29,0";"29,3";"29,0";"69,0";"72,0";"67,0";"22,8";"23,6";"22,3";"1013,4";"1013,4";"1011,8";"3,7";"209,0";"7,5";"";"0,0"
"06/08/2019";"0000";"28,6";"29,0";"28,5";"74,0";"74,0";"68,0";"23,5";"23,5";"22,6";"1014,2";"1014,3";"1013,4";"2,5";"237,0";"7,5";"";"0,0"
"06/08/2019";"0100";"26,4";"28,7";"26,4";"80,0";"82,0";"73,0";"22,7";"24,1";"22,7";"1014,9";"1015,0";"1014,2";"4,4";"276,0";"9,5";"";"0,0"
"06/08/2019";"0200";"26,3";"26,7";"26,2";"81,0";"81,0";"77,0";"22,7";"22,7";"22,0";"1015,2";"1015,3";"1014,8";"1,4";"272,0";"9,5";"";"0,0"
"06/08/2019";"0300";"26,8";"26,8";"26,2";"83,0";"83,0";"81,0";"23,7";"23,7";"22,8";"1015,2";"1015,3";"1015,1";"1,3";"252,0";"3,0";"";"0,0"
"06/08/2019";"0400";"26,7";"27,0";"26,2";"84,0";"87,0";"83,0";"23,8";"24,1";"23,6";"1014,8";"1015,3";"1014,8";"1,4";"273,0";"3,0";"";"0,0"
"06/08/2019";"0500";"25,1";"26,7";"25,1";"87,0";"87,0";"82,0";"22,7";"23,7";"22,4";"1014,1";"1014,8";"1014,1";"3,5";"268,0";"8,9";"";"2,2"
"06/08/2019";"0600";"24,8";"25,2";"24,8";"87,0";"90,0";"86,0";"22,5";"23,3";"22,4";"1014,2";"1014,3";"1013,7";"4,3";"241,0";"11,4";"0,10";"0,4"
"06/08/2019";"0700";"24,3";"24,9";"23,7";"91,0";"91,0";"83,0";"22,7";"22,9";"21,0";"1013,7";"1014,2";"1013,6";"2,3";"212,0";"11,4";"";"4,0"
"06/08/2019";"0800";"23,8";"24,3";"23,8";"93,0";"93,0";"91,0";"22,6";"22,7";"22,5";"1013,4";"1013,7";"1013,4";"1,1";"113,0";"4,7";"";"0,2"
"06/08/2019";"0900";"23,4";"23,8";"23,4";"94,0";"94,0";"93,0";"22,3";"22,6";"22,3";"1013,5";"1013,6";"1013,3";"1,2";"123,0";"2,6";"";"0,0"
"06/08/2019";"1000";"23,3";"23,4";"23,2";"94,0";"94,0";"94,0";"22,3";"22,3";"22,2";"1013,8";"1013,8";"1013,5";"0,4";"110,0";"2,5";"24,90";"0,0"
"06/08/2019";"1100";"25,8";"25,8";"23,3";"92,0";"94,0";"92,0";"24,4";"24,4";"22,3";"1014,1";"1014,1";"1013,8";"0,7";"160,0";"1,8";"703,80";"0,0"
"06/08/2019";"1200";"28,0";"28,0";"25,6";"78,0";"92,0";"78,0";"23,7";"24,1";"22,8";"1014,7";"1014,7";"1014,1";"1,4";"201,0";"2,5";"1438,60";"0,0"
"06/08/2019";"1300";"29,1";"29,3";"27,8";"73,0";"78,0";"70,0";"23,7";"24,1";"22,9";"1014,7";"1014,7";"1014,6";"2,3";"234,0";"5,4";"2279,80";"0,0"
"06/08/2019";"1400";"29,4";"29,8";"28,4";"72,0";"74,0";"68,0";"23,8";"23,9";"22,9";"1014,6";"1014,8";"1014,6";"3,2";"229,0";"6,8";"2660,50";"0,0"
