"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/03/2021";"0000";"25,2";"93,0";"";"0,0";"0,0";"6,0";"";"27,8";"";""
"01/03/2021";"1200";"23,4";"96,0";"";"0,0";"0,0";"10,0";"";"";"23,2";"35,2"
"01/03/2021";"1800";"25,6";"85,0";"";"1,0";"360,0";"10,0";"";"";"";""
"02/03/2021";"0000";"26,4";"83,0";"";"1,0";"360,0";"10,0";"";"26,6";"";""
"02/03/2021";"1200";"23,4";"96,0";"";"0,0";"0,0";"10,0";"";"";"22,2";"1,0"
"02/03/2021";"1800";"23,0";"91,0";"";"1,0";"360,0";"10,0";"";"";"";""
"03/03/2021";"0000";"23,4";"89,0";"";"0,0";"0,0";"10,0";"";"28,4";"";""
"03/03/2021";"1200";"22,4";"95,0";"";"0,0";"0,0";"10,0";"";"";"22,0";"3,6"
"03/03/2021";"1800";"27,2";"78,0";"";"2,0";"360,0";"10,0";"";"";"";""
"04/03/2021";"0000";"26,2";"80,0";"";"0,0";"0,0";"0,0";"";"31,4";"";""
"04/03/2021";"1200";"23,4";"94,0";"";"0,0";"0,0";"10,0";"";"";"22,2";"0,0"
"04/03/2021";"1800";"30,4";"65,0";"";"1,0";"360,0";"9,0";"";"";"";""
"05/03/2021";"0000";"24,0";"95,0";"";"1,0";"360,0";"10,0";"";"30,8";"";""
"05/03/2021";"1200";"23,0";"96,0";"";"1,0";"360,0";"10,0";"";"";"22,6";"3,6"
"05/03/2021";"1800";"30,4";"63,0";"";"1,0";"320,0";"8,0";"";"";"";""
"06/03/2021";"0000";"26,4";"89,0";"";"0,0";"0,0";"10,0";"";"31,8";"";""
"06/03/2021";"1200";"24,0";"97,0";"";"0,0";"0,0";"10,0";"";"";"22,8";"13,0"
"06/03/2021";"1800";"30,0";"72,0";"";"1,0";"180,0";"8,0";"";"";"";""
"07/03/2021";"0000";"27,6";"83,0";"";"0,0";"0,0";"10,0";"";"31,0";"";""
"07/03/2021";"1200";"24,0";"97,0";"";"0,0";"0,0";"10,0";"";"";"23,6";"6,6"
"07/03/2021";"1800";"30,4";"72,0";"";"1,0";"50,0";"8,0";"";"";"";""
"08/03/2021";"0000";"24,8";"90,0";"";"0,0";"0,0";"10,0";"";"33,6";"";""
"08/03/2021";"1200";"23,4";"96,0";"";"0,0";"0,0";"5,0";"";"";"23,0";"4,4"
"08/03/2021";"1800";"31,4";"70,0";"";"1,0";"270,0";"8,0";"";"";"";""
"09/03/2021";"0000";"30,0";"77,0";"";"0,0";"0,0";"6,0";"";"30,0";"";""
"09/03/2021";"1200";"24,6";"91,0";"";"0,0";"0,0";"10,0";"";"";"21,4";"1,0"
"09/03/2021";"1800";"24,2";"93,0";"";"1,0";"360,0";"10,0";"";"";"";""
"10/03/2021";"0000";"21,4";"94,0";"";"1,0";"180,0";"10,0";"";"27,4";"";""
"10/03/2021";"1200";"21,6";"97,0";"";"0,0";"0,0";"10,0";"";"";"21,4";"118,4"
"10/03/2021";"1800";"26,2";"80,0";"";"1,0";"320,0";"10,0";"";"";"";""
"11/03/2021";"0000";"25,8";"89,0";"";"0,0";"0,0";"6,0";"";"31,4";"";""
"11/03/2021";"1200";"23,0";"96,0";"";"0,0";"0,0";"10,0";"";"";"21,8";"0,0"
"11/03/2021";"1800";"28,6";"70,0";"";"2,0";"320,0";"10,0";"";"";"";""
"12/03/2021";"0000";"25,8";"81,0";"";"1,0";"320,0";"10,0";"";"30,2";"";""
"12/03/2021";"1200";"23,2";"93,0";"";"0,0";"0,0";"10,0";"";"";"22,8";"1,8"
"12/03/2021";"1800";"26,8";"79,0";"";"1,0";"360,0";"8,0";"";"";"";""
"13/03/2021";"0000";"25,0";"92,0";"";"0,0";"0,0";"10,0";"";"29,4";"";""
"13/03/2021";"1200";"23,4";"96,0";"";"0,0";"0,0";"10,0";"";"";"23,2";"1,0"
"13/03/2021";"1800";"28,0";"78,0";"";"1,0";"50,0";"10,0";"";"";"";""
"14/03/2021";"0000";"27,4";"76,0";"";"0,0";"0,0";"10,0";"";"27,4";"";""
"14/03/2021";"1200";"24,0";"97,0";"";"0,0";"0,0";"10,0";"";"";"23,4";"4,2"
"14/03/2021";"1800";"26,0";"84,0";"";"1,0";"320,0";"10,0";"";"";"";""
"15/03/2021";"0000";"24,8";"87,0";"";"0,0";"0,0";"4,0";"";"31,4";"";""
"15/03/2021";"1200";"22,2";"94,0";"";"0,0";"0,0";"10,0";"";"";"22,2";"0,0"
"15/03/2021";"1800";"31,0";"65,0";"";"1,0";"360,0";"9,0";"";"";"";""
"16/03/2021";"0000";"29,2";"76,0";"";"0,0";"0,0";"3,0";"";"30,8";"";""
"16/03/2021";"1200";"24,0";"97,0";"";"0,0";"0,0";"10,0";"";"";"22,4";"0,0"
"16/03/2021";"1800";"28,2";"73,0";"";"2,0";"320,0";"10,0";"";"";"";""
"17/03/2021";"0000";"27,8";"78,0";"";"0,0";"0,0";"8,0";"";"33,6";"";""
"17/03/2021";"1200";"23,0";"96,0";"";"0,0";"0,0";"9,0";"";"";"22,6";"0,0"
"17/03/2021";"1800";"31,8";"53,0";"";"2,0";"320,0";"8,0";"";"";"";""
"18/03/2021";"0000";"29,6";"65,0";"";"0,0";"0,0";"8,0";"";"33,6";"";""
"18/03/2021";"1200";"23,4";"94,0";"";"0,0";"0,0";"4,0";"";"";"23,0";"0,0"
"18/03/2021";"1800";"33,0";"57,0";"";"2,0";"320,0";"8,0";"";"";"";""
"19/03/2021";"0000";"26,0";"88,0";"";"0,0";"0,0";"10,0";"";"27,0";"";""
"19/03/2021";"1200";"22,4";"95,0";"";"0,0";"0,0";"10,0";"";"";"22,4";"20,2"
"19/03/2021";"1800";"25,4";"89,0";"";"1,0";"360,0";"10,0";"";"";"";""
"20/03/2021";"0000";"25,8";"89,0";"";"0,0";"0,0";"10,0";"";"29,2";"";""
"20/03/2021";"1200";"23,6";"94,0";"";"0,0";"0,0";"10,0";"";"";"23,4";"12,2"
"20/03/2021";"1800";"28,0";"85,0";"";"0,0";"0,0";"10,0";"";"";"";""
"21/03/2021";"0000";"24,8";"94,0";"";"0,0";"0,0";"10,0";"";"30,0";"";""
"21/03/2021";"1200";"22,0";"96,0";"";"0,0";"0,0";"10,0";"";"";"22,0";"61,6"
"21/03/2021";"1800";"28,4";"77,0";"";"1,0";"320,0";"9,0";"";"";"";""
"22/03/2021";"0000";"26,2";"83,0";"";"1,0";"360,0";"10,0";"";"31,6";"";""
"22/03/2021";"1200";"23,2";"95,0";"";"0,0";"0,0";"10,0";"";"";"22,4";"1,2"
"22/03/2021";"1800";"29,2";"72,0";"";"1,0";"360,0";"8,0";"";"";"";""
"23/03/2021";"0000";"27,4";"76,0";"";"0,0";"0,0";"10,0";"";"31,2";"";""
"23/03/2021";"1200";"23,4";"94,0";"";"0,0";"0,0";"10,0";"";"";"23,4";"0,0"
"23/03/2021";"1800";"29,4";"73,0";"";"1,0";"320,0";"8,0";"";"";"";""
"24/03/2021";"0000";"27,0";"83,0";"";"0,0";"0,0";"4,0";"";"32,8";"";""
"24/03/2021";"1200";"23,0";"96,0";"";"0,0";"0,0";"10,0";"";"";"23,0";"0,0"
"24/03/2021";"1800";"30,2";"71,0";"";"1,0";"360,0";"6,0";"";"";"";""
"25/03/2021";"0000";"28,6";"75,0";"";"0,0";"0,0";"10,0";"";"28,6";"";""
"25/03/2021";"1200";"24,2";"93,0";"";"0,0";"0,0";"10,0";"";"";"23,2";"10,8"
"25/03/2021";"1800";"25,6";"83,0";"";"1,0";"360,0";"6,0";"";"";"";""
"26/03/2021";"0000";"26,2";"88,0";"";"0,0";"0,0";"10,0";"";"31,4";"";""
"26/03/2021";"1200";"23,2";"95,0";"";"0,0";"0,0";"10,0";"";"";"22,8";"19,8"
"26/03/2021";"1800";"29,6";"78,0";"";"1,0";"360,0";"6,0";"";"";"";""
"27/03/2021";"0000";"27,0";"87,0";"";"0,0";"0,0";"3,0";"";"31,2";"";""
"27/03/2021";"1200";"24,0";"95,0";"";"0,0";"0,0";"9,0";"";"";"23,0";"1,0"
"27/03/2021";"1800";"30,6";"75,0";"";"1,0";"360,0";"10,0";"";"";"";""
"28/03/2021";"0000";"26,0";"91,0";"";"1,0";"360,0";"10,0";"";"29,4";"";""
"28/03/2021";"1200";"23,6";"94,0";"";"1,0";"50,0";"10,0";"";"";"23,4";"39,0"
"28/03/2021";"1800";"28,8";"80,0";"";"1,0";"360,0";"10,0";"";"";"";""
"29/03/2021";"0000";"26,2";"88,0";"";"0,0";"0,0";"10,0";"";"29,2";"";""
"29/03/2021";"1200";"23,4";"94,0";"";"0,0";"0,0";"10,0";"";"";"23,0";"4,4"
"29/03/2021";"1800";"25,0";"92,0";"";"1,0";"360,0";"10,0";"";"";"";""
"30/03/2021";"0000";"26,4";"89,0";"";"0,0";"0,0";"0,0";"";"29,6";"";""
"30/03/2021";"1200";"23,2";"95,0";"";"0,0";"0,0";"10,0";"";"";"23,0";"12,2"
"30/03/2021";"1800";"29,0";"75,0";"";"1,0";"360,0";"10,0";"";"";"";""
