"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/02/2020";"1000";"23,6";"23,6";"23,5";"95,0";"95,0";"95,0";"22,8";"22,8";"22,6";"1011,8";"1011,8";"1011,3";"0,9";"8,0";"2,9";"21,00";"0,0"
"01/02/2020";"1100";"24,8";"24,8";"23,6";"94,0";"95,0";"94,0";"23,8";"23,8";"22,8";"1012,8";"1012,8";"1011,8";"1,1";"26,0";"3,8";"344,10";"0,0"
"01/02/2020";"1200";"26,1";"26,2";"24,8";"83,0";"94,0";"83,0";"23,0";"24,1";"22,9";"1013,2";"1013,3";"1012,8";"2,9";"49,0";"5,5";"890,10";"0,0"
"01/02/2020";"1300";"28,6";"28,7";"26,1";"74,0";"84,0";"71,0";"23,5";"23,8";"22,6";"1013,4";"1013,5";"1013,2";"3,6";"53,0";"9,0";"1929,70";"0,0"
"01/02/2020";"1400";"28,8";"29,6";"28,1";"69,0";"74,0";"67,0";"22,6";"23,8";"22,4";"1013,2";"1013,4";"1013,2";"3,5";"59,0";"9,0";"2187,20";"0,0"
"01/02/2020";"1500";"30,0";"30,5";"28,7";"68,0";"70,0";"63,0";"23,4";"23,7";"22,2";"1012,6";"1013,2";"1012,6";"3,2";"90,0";"7,3";"3337,30";"0,0"
"01/02/2020";"1600";"30,2";"31,1";"29,7";"64,0";"68,0";"62,0";"22,5";"24,4";"22,2";"1011,8";"1012,6";"1011,8";"3,9";"67,0";"7,5";"3328,80";"0,0"
"01/02/2020";"1700";"30,4";"31,2";"29,5";"63,0";"67,0";"59,0";"22,5";"23,2";"21,6";"1010,9";"1011,8";"1010,9";"3,8";"89,0";"9,9";"3021,20";"0,0"
"01/02/2020";"1800";"30,9";"31,2";"30,4";"59,0";"64,0";"57,0";"21,9";"23,1";"21,4";"1010,2";"1010,9";"1010,2";"3,7";"85,0";"8,8";"2980,40";"0,0"
"01/02/2020";"1900";"30,4";"31,4";"30,4";"61,0";"61,0";"57,0";"22,0";"22,7";"21,3";"1009,4";"1010,2";"1009,4";"4,0";"94,0";"8,6";"2353,10";"0,0"
"01/02/2020";"2000";"30,1";"31,0";"30,1";"59,0";"63,0";"57,0";"21,2";"22,4";"21,0";"1009,3";"1009,4";"1009,2";"3,9";"75,0";"8,6";"1540,30";"0,0"
"01/02/2020";"2100";"29,4";"30,2";"29,4";"62,0";"63,0";"57,0";"21,3";"22,0";"20,8";"1009,4";"1009,4";"1009,2";"3,1";"78,0";"8,5";"647,90";"0,0"
"01/02/2020";"2200";"28,5";"29,4";"28,5";"69,0";"69,0";"62,0";"22,3";"22,3";"21,3";"1009,6";"1009,6";"1009,4";"2,3";"71,0";"7,1";"67,20";"0,0"
"01/02/2020";"2300";"27,7";"28,5";"27,7";"73,0";"73,0";"69,0";"22,3";"22,6";"22,3";"1010,0";"1010,0";"1009,6";"2,3";"58,0";"5,5";"";"0,0"
"02/02/2020";"0000";"27,1";"27,7";"27,1";"76,0";"76,0";"72,0";"22,6";"22,6";"22,1";"1010,8";"1010,8";"1010,0";"1,7";"51,0";"5,1";"";"0,0"
"02/02/2020";"0100";"26,0";"27,1";"26,0";"82,0";"82,0";"76,0";"22,7";"22,8";"22,6";"1010,9";"1010,9";"1010,7";"1,1";"27,0";"4,3";"";"0,0"
"02/02/2020";"0200";"25,6";"26,0";"25,6";"85,0";"85,0";"82,0";"22,8";"22,8";"22,7";"1010,9";"1011,0";"1010,8";"1,1";"24,0";"4,2";"";"0,0"
"02/02/2020";"0300";"25,3";"25,6";"25,3";"83,0";"85,0";"83,0";"22,1";"22,9";"22,1";"1010,9";"1011,2";"1010,9";"1,4";"14,0";"3,6";"";"0,0"
"02/02/2020";"0400";"24,9";"25,3";"24,9";"84,0";"84,0";"82,0";"21,9";"22,1";"21,9";"1010,5";"1010,9";"1010,5";"1,2";"25,0";"3,6";"";"0,0"
"02/02/2020";"0500";"24,5";"24,9";"24,5";"85,0";"85,0";"84,0";"21,8";"21,9";"21,8";"1010,2";"1010,5";"1010,1";"0,8";"17,0";"3,1";"";"0,0"
"02/02/2020";"0600";"24,4";"24,5";"24,3";"86,0";"86,0";"85,0";"21,8";"21,9";"21,7";"1009,9";"1010,2";"1009,8";"1,2";"356,0";"3,1";"";"0,0"
"02/02/2020";"0700";"24,0";"24,4";"24,0";"88,0";"88,0";"86,0";"21,9";"21,9";"21,8";"1009,9";"1009,9";"1009,8";"0,9";"356,0";"3,6";"";"0,0"
"02/02/2020";"0800";"23,7";"24,0";"23,7";"90,0";"90,0";"88,0";"21,9";"22,0";"21,9";"1009,9";"1010,0";"1009,9";"1,7";"349,0";"3,4";"";"0,0"
"02/02/2020";"0900";"23,4";"23,7";"23,4";"91,0";"91,0";"90,0";"21,7";"21,9";"21,7";"1010,3";"1010,4";"1009,9";"1,3";"354,0";"3,7";"";"0,0"
"02/02/2020";"1000";"23,4";"23,4";"23,2";"91,0";"91,0";"91,0";"21,9";"21,9";"21,6";"1011,0";"1011,0";"1010,3";"1,2";"340,0";"3,1";"22,70";"0,0"
"02/02/2020";"1100";"24,9";"25,0";"23,4";"85,0";"91,0";"85,0";"22,2";"22,5";"21,9";"1011,9";"1011,9";"1011,0";"1,5";"340,0";"3,5";"442,80";"0,0"
"02/02/2020";"1200";"26,9";"26,9";"24,8";"76,0";"85,0";"76,0";"22,3";"22,7";"21,9";"1012,4";"1012,4";"1011,9";"1,9";"351,0";"4,0";"1064,20";"0,0"
"02/02/2020";"1300";"28,4";"28,4";"26,4";"72,0";"77,0";"71,0";"23,0";"23,0";"21,7";"1012,7";"1012,7";"1012,4";"2,3";"1,0";"5,5";"1644,70";"0,0"
"02/02/2020";"1400";"30,1";"30,1";"28,2";"65,0";"72,0";"63,0";"22,7";"23,1";"21,7";"1012,4";"1012,7";"1012,4";"1,9";"11,0";"5,8";"2523,10";"0,0"
"02/02/2020";"1500";"29,4";"30,6";"29,1";"65,0";"67,0";"62,0";"22,0";"23,3";"21,6";"1012,0";"1012,4";"1012,0";"2,1";"16,0";"7,3";"1952,10";"0,0"
"02/02/2020";"1600";"30,0";"30,2";"29,4";"64,0";"65,0";"62,0";"22,3";"22,7";"21,6";"1011,1";"1012,0";"1011,1";"1,9";"18,0";"7,3";"1648,60";"0,0"
"02/02/2020";"1700";"28,7";"30,2";"26,6";"77,0";"86,0";"63,0";"24,3";"25,3";"21,9";"1010,3";"1011,1";"1010,3";"1,2";"1,0";"8,2";"1570,10";"0,8"
"02/02/2020";"1800";"25,5";"30,7";"24,3";"89,0";"90,0";"64,0";"23,6";"24,6";"21,3";"1009,9";"1010,5";"1009,9";"0,7";"21,0";"8,7";"1648,50";"4,8"
"02/02/2020";"1900";"28,0";"28,2";"25,3";"82,0";"89,0";"76,0";"24,6";"24,7";"23,3";"1009,3";"1009,9";"1009,3";"1,4";"11,0";"5,5";"1422,50";"0,0"
"02/02/2020";"2000";"28,4";"28,6";"27,6";"78,0";"82,0";"78,0";"24,2";"24,9";"23,6";"1009,2";"1009,3";"1009,0";"0,6";"352,0";"3,6";"1009,30";"0,0"
"02/02/2020";"2100";"28,2";"29,1";"28,2";"76,0";"78,0";"71,0";"23,4";"24,4";"22,9";"1009,7";"1009,7";"1009,2";"1,3";"78,0";"3,6";"623,90";"0,0"
"02/02/2020";"2200";"25,6";"28,2";"25,3";"90,0";"90,0";"75,0";"23,8";"23,8";"23,1";"1010,1";"1010,1";"1009,7";"1,6";"45,0";"5,5";"41,10";"3,8"
"02/02/2020";"2300";"24,8";"25,9";"24,8";"91,0";"91,0";"90,0";"23,2";"24,4";"23,2";"1010,3";"1010,3";"1009,9";"0,9";"3,0";"3,5";"";"0,4"
"03/02/2020";"0000";"25,1";"25,1";"24,8";"92,0";"92,0";"91,0";"23,6";"23,6";"23,2";"1011,5";"1011,5";"1010,3";"0,9";"4,0";"2,0";"";"0,0"
"03/02/2020";"0100";"25,0";"25,2";"25,0";"92,0";"92,0";"92,0";"23,6";"23,7";"23,5";"1012,1";"1012,1";"1011,4";"0,8";"18,0";"3,6";"";"0,0"
"03/02/2020";"0200";"24,6";"25,1";"24,6";"92,0";"92,0";"92,0";"23,3";"23,6";"23,3";"1012,2";"1012,3";"1012,1";"0,6";"5,0";"2,1";"";"0,0"
"03/02/2020";"0300";"24,4";"24,6";"24,3";"91,0";"92,0";"91,0";"22,9";"23,3";"22,8";"1012,1";"1012,3";"1012,1";"0,6";"16,0";"2,0";"";"0,0"
"03/02/2020";"0400";"24,1";"24,4";"24,1";"91,0";"91,0";"91,0";"22,6";"22,9";"22,6";"1011,6";"1012,1";"1011,6";"0,7";"360,0";"2,1";"";"0,0"
"03/02/2020";"0500";"23,8";"24,1";"23,7";"92,0";"92,0";"91,0";"22,4";"22,6";"22,3";"1011,1";"1011,6";"1011,1";"0,8";"1,0";"3,0";"";"0,0"
"03/02/2020";"0600";"23,4";"23,8";"23,4";"93,0";"93,0";"92,0";"22,2";"22,4";"22,2";"1010,6";"1011,1";"1010,6";"1,0";"341,0";"2,9";"";"0,0"
"03/02/2020";"0700";"23,3";"23,4";"23,3";"93,0";"93,0";"93,0";"22,1";"22,2";"22,1";"1010,8";"1010,9";"1010,4";"0,6";"356,0";"2,8";"";"0,0"
"03/02/2020";"0800";"23,4";"23,5";"23,3";"93,0";"93,0";"93,0";"22,3";"22,3";"22,1";"1011,0";"1011,0";"1010,8";"0,7";"351,0";"2,3";"";"0,0"
"03/02/2020";"0900";"23,5";"23,6";"23,4";"93,0";"93,0";"93,0";"22,3";"22,4";"22,3";"1011,2";"1011,3";"1011,0";"0,7";"342,0";"2,0";"";"0,0"
"03/02/2020";"1000";"23,6";"23,7";"23,4";"93,0";"93,0";"93,0";"22,3";"22,4";"22,2";"1011,5";"1011,6";"1011,2";"0,8";"345,0";"1,9";"20,50";"0,0"
"03/02/2020";"1100";"24,7";"24,9";"23,6";"89,0";"93,0";"89,0";"22,8";"23,2";"22,4";"1012,5";"1012,5";"1011,5";"1,7";"329,0";"3,3";"456,40";"0,0"
"03/02/2020";"1200";"26,7";"26,9";"24,7";"82,0";"90,0";"82,0";"23,4";"23,7";"22,9";"1013,4";"1013,4";"1012,5";"2,0";"351,0";"4,6";"1320,00";"0,0"
"03/02/2020";"1300";"27,9";"28,2";"26,6";"76,0";"82,0";"76,0";"23,2";"23,8";"23,1";"1013,6";"1013,6";"1013,4";"2,2";"9,0";"5,1";"2020,00";"0,0"
"03/02/2020";"1400";"29,4";"29,6";"27,7";"72,0";"78,0";"70,0";"23,8";"24,6";"23,1";"1013,4";"1013,7";"1013,4";"2,2";"8,0";"5,1";"1951,50";"0,0"
"03/02/2020";"1500";"29,9";"30,0";"29,0";"69,0";"72,0";"67,0";"23,6";"23,7";"22,8";"1012,7";"1013,4";"1012,7";"2,0";"31,0";"6,3";"1822,20";"0,0"
"03/02/2020";"1600";"30,2";"31,0";"28,6";"63,0";"73,0";"62,0";"22,5";"24,3";"22,3";"1011,6";"1012,7";"1011,6";"2,5";"42,0";"6,4";"2550,20";"0,0"
"03/02/2020";"1700";"30,4";"31,3";"28,3";"71,0";"74,0";"62,0";"24,5";"24,6";"22,4";"1010,7";"1011,6";"1010,7";"2,3";"5,0";"6,7";"2663,20";"0,0"
"03/02/2020";"1800";"25,7";"31,5";"25,4";"90,0";"90,0";"64,0";"23,9";"25,1";"21,7";"1010,4";"1010,7";"1010,4";"2,1";"351,0";"9,1";"1223,10";"0,6"
"03/02/2020";"1900";"27,1";"27,3";"25,7";"82,0";"90,0";"82,0";"23,9";"24,6";"23,8";"1009,2";"1010,4";"1009,2";"1,1";"10,0";"5,4";"1070,50";"0,0"
"03/02/2020";"2000";"28,3";"28,3";"27,2";"81,0";"82,0";"79,0";"24,7";"24,7";"23,6";"1009,2";"1009,3";"1009,1";"1,1";"32,0";"3,4";"788,60";"0,0"
"03/02/2020";"2100";"27,5";"28,6";"27,1";"78,0";"84,0";"75,0";"23,4";"24,9";"23,4";"1009,6";"1009,7";"1009,2";"1,9";"33,0";"6,0";"375,40";"0,6"
"03/02/2020";"2200";"27,1";"27,6";"27,1";"79,0";"79,0";"77,0";"23,2";"23,4";"23,1";"1010,0";"1010,0";"1009,6";"1,0";"20,0";"6,2";"52,60";"0,0"
"03/02/2020";"2300";"26,6";"27,1";"26,6";"81,0";"82,0";"79,0";"23,1";"23,4";"23,1";"1010,8";"1010,8";"1010,0";"1,3";"17,0";"4,7";"";"0,0"
"04/02/2020";"0000";"26,2";"26,6";"26,2";"84,0";"84,0";"81,0";"23,3";"23,3";"23,1";"1011,7";"1011,7";"1010,8";"1,3";"18,0";"4,1";"";"0,0"
"04/02/2020";"0100";"26,3";"26,3";"26,2";"85,0";"85,0";"84,0";"23,5";"23,5";"23,4";"1012,7";"1012,7";"1011,7";"2,6";"47,0";"6,2";"";"0,0"
"04/02/2020";"0200";"25,1";"26,3";"25,1";"92,0";"92,0";"85,0";"23,7";"23,7";"23,4";"1012,5";"1012,7";"1012,4";"0,8";"22,0";"6,2";"";"1,4"
"04/02/2020";"0300";"24,8";"25,1";"24,8";"93,0";"93,0";"92,0";"23,5";"23,7";"23,5";"1012,2";"1012,5";"1012,2";"0,8";"348,0";"2,8";"";"0,0"
"04/02/2020";"0400";"24,8";"24,9";"24,8";"92,0";"93,0";"92,0";"23,4";"23,5";"23,4";"1012,1";"1012,3";"1012,1";"0,9";"357,0";"3,2";"";"0,0"
"04/02/2020";"0500";"24,5";"24,8";"24,5";"92,0";"92,0";"92,0";"23,1";"23,4";"23,1";"1011,1";"1012,1";"1011,1";"1,2";"346,0";"3,0";"";"0,0"
"04/02/2020";"0600";"24,3";"24,6";"24,3";"92,0";"92,0";"92,0";"23,0";"23,2";"23,0";"1010,6";"1011,1";"1010,6";"1,2";"359,0";"3,1";"";"0,0"
"04/02/2020";"0700";"24,1";"24,4";"24,1";"93,0";"93,0";"92,0";"22,9";"23,0";"22,9";"1010,5";"1010,8";"1010,5";"1,2";"332,0";"3,0";"";"0,0"
"04/02/2020";"0800";"23,9";"24,1";"23,9";"93,0";"93,0";"93,0";"22,7";"22,9";"22,7";"1010,2";"1010,5";"1010,2";"1,2";"347,0";"4,2";"";"0,0"
"04/02/2020";"0900";"23,7";"23,9";"23,7";"93,0";"93,0";"93,0";"22,6";"22,7";"22,5";"1010,5";"1010,5";"1010,1";"1,3";"346,0";"3,6";"";"0,0"
"04/02/2020";"1000";"23,8";"23,8";"23,7";"93,0";"93,0";"93,0";"22,6";"22,6";"22,5";"1011,3";"1011,3";"1010,5";"1,5";"329,0";"3,5";"17,20";"0,0"
"04/02/2020";"1100";"24,4";"24,5";"23,8";"92,0";"93,0";"92,0";"23,0";"23,1";"22,6";"1012,0";"1012,0";"1011,3";"1,4";"339,0";"4,3";"287,40";"0,0"
"04/02/2020";"1200";"26,0";"26,0";"24,4";"85,0";"92,0";"84,0";"23,2";"23,8";"23,0";"1012,6";"1012,6";"1012,0";"2,6";"345,0";"6,4";"999,20";"0,0"
"04/02/2020";"1300";"27,4";"28,0";"26,0";"76,0";"85,0";"76,0";"22,8";"23,9";"22,8";"1012,9";"1012,9";"1012,5";"2,2";"4,0";"6,2";"2111,90";"0,0"
"04/02/2020";"1400";"28,0";"28,1";"27,3";"76,0";"78,0";"75,0";"23,3";"23,6";"22,6";"1012,9";"1013,0";"1012,8";"1,7";"12,0";"5,6";"1238,30";"0,0"
"04/02/2020";"1500";"28,3";"29,1";"27,7";"72,0";"76,0";"71,0";"22,9";"23,9";"22,8";"1012,7";"1013,0";"1012,7";"1,9";"12,0";"5,5";"1397,70";"0,0"
"04/02/2020";"1600";"27,2";"28,9";"27,2";"78,0";"78,0";"72,0";"23,0";"24,0";"22,7";"1012,2";"1012,8";"1012,2";"2,7";"23,0";"8,8";"1343,90";"0,0"
"04/02/2020";"1700";"25,4";"27,4";"25,3";"88,0";"89,0";"72,0";"23,3";"23,6";"21,6";"1011,7";"1012,3";"1011,7";"3,0";"49,0";"10,9";"1037,80";"0,2"
"04/02/2020";"1800";"25,4";"26,0";"25,4";"88,0";"90,0";"88,0";"23,3";"24,1";"23,3";"1011,2";"1011,7";"1011,2";"3,2";"77,0";"6,5";"1063,00";"0,4"
"04/02/2020";"1900";"26,7";"26,9";"25,2";"84,0";"90,0";"83,0";"23,7";"24,5";"23,2";"1009,8";"1011,2";"1009,8";"2,1";"8,0";"6,1";"1194,20";"0,4"
"04/02/2020";"2000";"26,0";"26,9";"24,9";"82,0";"86,0";"80,0";"22,7";"23,7";"22,2";"1009,0";"1009,8";"1009,0";"1,7";"29,0";"8,0";"831,10";"0,0"
"04/02/2020";"2100";"26,4";"26,7";"25,9";"83,0";"83,0";"80,0";"23,2";"23,3";"22,4";"1009,5";"1009,5";"1009,0";"1,6";"26,0";"5,4";"567,30";"0,0"
"04/02/2020";"2200";"26,0";"26,4";"26,0";"83,0";"83,0";"82,0";"22,9";"23,4";"22,8";"1010,3";"1010,3";"1009,5";"0,8";"38,0";"5,4";"61,90";"0,0"
"04/02/2020";"2300";"25,7";"26,0";"25,7";"87,0";"87,0";"83,0";"23,3";"23,3";"22,9";"1010,8";"1010,8";"1010,3";"1,2";"46,0";"3,1";"";"0,0"
"05/02/2020";"0000";"25,4";"25,7";"25,4";"89,0";"89,0";"87,0";"23,5";"23,6";"23,3";"1011,5";"1011,5";"1010,8";"0,5";"34,0";"2,1";"";"0,0"
"05/02/2020";"0100";"25,1";"25,4";"25,0";"91,0";"91,0";"89,0";"23,6";"23,6";"23,5";"1011,9";"1012,0";"1011,5";"0,5";"12,0";"1,5";"";"0,0"
"05/02/2020";"0200";"24,9";"25,1";"24,9";"92,0";"92,0";"91,0";"23,6";"23,7";"23,5";"1012,1";"1012,1";"1011,9";"0,3";"49,0";"1,5";"";"0,0"
"05/02/2020";"0300";"24,8";"25,0";"24,7";"93,0";"93,0";"92,0";"23,6";"23,6";"23,5";"1012,1";"1012,3";"1012,0";"0,3";"227,0";"1,2";"";"0,0"
"05/02/2020";"0400";"24,8";"24,9";"24,8";"93,0";"93,0";"93,0";"23,7";"23,7";"23,6";"1011,9";"1012,1";"1011,9";"0,2";"233,0";"0,8";"";"0,0"
"05/02/2020";"0500";"24,8";"24,9";"24,8";"94,0";"94,0";"93,0";"23,8";"23,8";"23,7";"1011,2";"1011,9";"1011,2";"0,7";"11,0";"1,8";"";"0,0"
"05/02/2020";"0600";"24,6";"25,1";"24,0";"87,0";"94,0";"87,0";"22,3";"23,9";"22,2";"1011,0";"1011,2";"1010,7";"3,7";"59,0";"10,3";"";"0,0"
"05/02/2020";"0700";"24,0";"24,8";"24,0";"78,0";"87,0";"76,0";"20,0";"21,8";"19,9";"1010,4";"1011,0";"1010,4";"2,5";"52,0";"10,3";"";"0,0"
"05/02/2020";"0800";"23,3";"24,0";"23,2";"87,0";"87,0";"78,0";"20,9";"20,9";"20,0";"1009,9";"1010,4";"1009,9";"0,4";"266,0";"6,5";"";"0,0"
"05/02/2020";"0900";"23,2";"23,4";"23,2";"88,0";"88,0";"87,0";"21,0";"21,1";"20,8";"1010,1";"1010,1";"1009,8";"0,6";"24,0";"3,3";"";"0,0"
"05/02/2020";"1000";"23,3";"23,3";"23,1";"88,0";"88,0";"87,0";"21,2";"21,2";"20,9";"1010,7";"1010,7";"1010,1";"0,6";"359,0";"2,1";"11,80";"0,0"
"05/02/2020";"1100";"23,8";"23,8";"23,1";"89,0";"90,0";"88,0";"21,9";"21,9";"21,2";"1012,4";"1012,4";"1010,7";"0,6";"288,0";"1,6";"188,30";"0,0"
"05/02/2020";"1200";"24,5";"24,8";"23,8";"83,0";"89,0";"83,0";"21,5";"22,2";"21,4";"1012,9";"1012,9";"1012,4";"0,6";"336,0";"2,3";"560,80";"0,0"
"05/02/2020";"1300";"26,7";"26,7";"24,5";"77,0";"84,0";"76,0";"22,3";"22,5";"21,5";"1013,1";"1013,1";"1012,8";"0,7";"356,0";"2,3";"929,60";"0,0"
"05/02/2020";"1400";"27,9";"28,3";"26,7";"73,0";"77,0";"69,0";"22,6";"22,8";"21,3";"1012,9";"1013,3";"1012,9";"1,9";"39,0";"4,2";"2037,40";"0,0"
"05/02/2020";"1500";"29,3";"30,2";"27,9";"68,0";"75,0";"67,0";"22,8";"24,3";"22,4";"1012,3";"1012,9";"1012,3";"1,9";"17,0";"5,4";"3059,00";"0,0"
"05/02/2020";"1600";"31,1";"31,1";"29,2";"66,0";"70,0";"63,0";"23,9";"24,5";"22,2";"1011,3";"1012,3";"1011,3";"1,8";"36,0";"5,3";"3331,00";"0,0"
"05/02/2020";"1700";"30,3";"31,4";"29,5";"64,0";"70,0";"62,0";"22,9";"24,2";"22,5";"1010,1";"1011,3";"1010,1";"2,9";"62,0";"5,6";"2759,30";"0,0"
"05/02/2020";"1800";"30,4";"31,8";"30,4";"65,0";"66,0";"59,0";"23,1";"24,1";"22,3";"1009,2";"1010,1";"1009,1";"3,4";"60,0";"8,0";"2934,40";"0,0"
"05/02/2020";"1900";"30,1";"31,2";"29,3";"65,0";"75,0";"63,0";"22,8";"24,6";"22,3";"1008,4";"1009,2";"1008,4";"2,5";"41,0";"8,0";"2092,50";"0,2"
"05/02/2020";"2000";"29,0";"30,2";"28,3";"68,0";"70,0";"65,0";"22,4";"23,5";"21,7";"1008,3";"1008,5";"1008,2";"1,8";"28,0";"7,3";"991,20";"0,0"
"05/02/2020";"2100";"27,4";"29,2";"27,4";"74,0";"74,0";"66,0";"22,3";"22,6";"21,8";"1009,0";"1009,1";"1008,3";"1,9";"15,0";"6,5";"968,80";"0,0"
"05/02/2020";"2200";"26,9";"27,4";"26,9";"79,0";"79,0";"73,0";"23,0";"23,1";"22,2";"1009,6";"1009,6";"1009,0";"1,9";"25,0";"6,0";"84,80";"0,0"
"05/02/2020";"2300";"27,1";"27,1";"26,9";"73,0";"79,0";"72,0";"21,7";"23,1";"21,7";"1010,4";"1010,4";"1009,6";"3,0";"46,0";"7,8";"";"0,0"
"06/02/2020";"0000";"26,7";"27,1";"26,7";"73,0";"73,0";"71,0";"21,4";"21,7";"21,3";"1011,4";"1011,4";"1010,4";"2,3";"39,0";"7,7";"";"0,0"
"06/02/2020";"0100";"26,3";"26,7";"26,2";"77,0";"77,0";"73,0";"21,9";"21,9";"21,4";"1011,6";"1011,6";"1011,4";"2,5";"33,0";"6,4";"";"0,0"
"06/02/2020";"0200";"25,9";"26,3";"25,9";"79,0";"79,0";"77,0";"22,0";"22,0";"21,8";"1012,0";"1012,0";"1011,6";"1,8";"30,0";"6,4";"";"0,0"
"06/02/2020";"0300";"25,6";"25,9";"25,6";"81,0";"81,0";"79,0";"22,1";"22,1";"22,0";"1011,7";"1012,1";"1011,7";"1,2";"28,0";"5,7";"";"0,0"
"06/02/2020";"0400";"25,1";"25,6";"25,1";"84,0";"84,0";"81,0";"22,1";"22,2";"22,1";"1010,8";"1011,7";"1010,8";"1,5";"17,0";"4,3";"";"0,0"
"06/02/2020";"0500";"24,7";"25,1";"24,7";"85,0";"85,0";"84,0";"22,1";"22,2";"22,1";"1010,0";"1010,8";"1010,0";"1,3";"359,0";"4,3";"";"0,0"
"06/02/2020";"0600";"24,3";"24,7";"24,3";"88,0";"88,0";"86,0";"22,1";"22,1";"22,1";"1009,9";"1010,0";"1009,9";"1,1";"354,0";"3,6";"";"0,0"
"06/02/2020";"0700";"24,0";"24,3";"24,0";"89,0";"89,0";"88,0";"22,1";"22,1";"22,1";"1009,5";"1009,9";"1009,4";"1,1";"357,0";"2,8";"";"0,0"
"06/02/2020";"0800";"23,5";"24,0";"23,5";"90,0";"90,0";"89,0";"21,9";"22,1";"21,9";"1009,8";"1009,8";"1009,5";"1,0";"353,0";"2,8";"";"0,0"
"06/02/2020";"0900";"23,3";"23,5";"23,3";"91,0";"91,0";"90,0";"21,8";"21,9";"21,8";"1010,5";"1010,5";"1009,8";"0,6";"314,0";"2,6";"";"0,0"
"06/02/2020";"1000";"23,6";"23,6";"23,3";"91,0";"92,0";"91,0";"22,1";"22,1";"21,8";"1011,0";"1011,0";"1010,5";"0,9";"330,0";"2,0";"26,10";"0,0"
"06/02/2020";"1100";"24,4";"24,5";"23,6";"88,0";"91,0";"88,0";"22,2";"22,5";"22,1";"1011,8";"1011,9";"1011,0";"1,2";"352,0";"2,8";"371,70";"0,0"
"06/02/2020";"1200";"26,3";"26,3";"24,4";"81,0";"88,0";"81,0";"22,8";"22,8";"22,1";"1012,5";"1012,5";"1011,8";"1,9";"11,0";"4,5";"809,10";"0,0"
"06/02/2020";"1300";"28,0";"28,2";"26,2";"71,0";"81,0";"70,0";"22,2";"23,0";"22,0";"1012,6";"1012,6";"1012,4";"2,8";"33,0";"6,8";"2168,40";"0,0"
"06/02/2020";"1400";"29,1";"29,6";"27,9";"66,0";"72,0";"66,0";"22,1";"23,4";"21,4";"1012,0";"1012,6";"1012,0";"2,8";"35,0";"7,9";"2232,70";"0,0"
