"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/05/2022";"0000";"25,0";"88,0";"";"0,0";"0,0";"6,0";"";"33,0";"";""
"01/05/2022";"1200";"22,8";"96,0";"";"0,0";"0,0";"10,0";"";"";"22,4";"0,0"
"01/05/2022";"1800";"31,0";"71,0";"";"1,0";"180,0";"6,0";"";"";"";""
"02/05/2022";"0000";"28,6";"83,0";"";"0,0";"0,0";"8,0";"";"31,6";"";""
"02/05/2022";"1200";"23,8";"96,0";"";"0,0";"0,0";"8,0";"";"";"22,6";"0,0"
"02/05/2022";"1800";"30,8";"72,0";"";"1,0";"360,0";"8,0";"";"";"";""
"03/05/2022";"0000";"26,4";"91,0";"";"1,0";"320,0";"10,0";"";"31,2";"";""
"03/05/2022";"1200";"24,6";"94,0";"";"0,0";"0,0";"10,0";"";"";"23,2";"7,8"
"03/05/2022";"1800";"29,4";"78,0";"";"1,0";"360,0";"8,0";"";"";"";""
"04/05/2022";"0000";"27,8";"79,0";"";"0,0";"0,0";"4,0";"";"28,0";"";""
"04/05/2022";"1200";"24,8";"96,0";"";"0,0";"0,0";"10,0";"";"";"20,5";"0,0"
"04/05/2022";"1800";"22,6";"84,0";"";"2,0";"180,0";"10,0";"";"";"";""
"05/05/2022";"0000";"20,7";"87,0";"";"2,0";"180,0";"10,0";"";"27,4";"";""
"05/05/2022";"1200";"19,9";"94,0";"";"2,0";"180,0";"10,0";"";"";"19,5";"0,0"
"05/05/2022";"1800";"26,8";"70,0";"";"2,0";"360,0";"10,0";"";"";"";""
"06/05/2022";"0000";"24,6";"96,0";"";"0,0";"0,0";"10,0";"";"30,8";"";""
"06/05/2022";"1200";"21,8";"95,0";"";"1,0";"360,0";"10,0";"";"";"19,9";"0,0"
"06/05/2022";"1800";"30,6";"64,0";"";"1,0";"50,0";"10,0";"";"";"";""
"07/05/2022";"0000";"27,0";"85,0";"";"0,0";"0,0";"0,0";"";"32,8";"";""
