"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2023";"0000";"25,8";"88,0";"1008,6";"2,1";"20,0";"10,0";"1,00";"29,2";"";""
"01/02/2023";"1200";"23,8";"97,0";"1011,0";"0,0";"0,0";"10,0";"";"";"23,3";"21,4"
"01/02/2023";"1800";"24,0";"85,0";"1009,2";"2,6";"110,0";"10,0";"";"";"";""
"02/02/2023";"0000";"23,0";"95,0";"1010,2";"1,5";"340,0";"7,5";"0,10";"28,8";"";""
"02/02/2023";"1200";"25,0";"92,0";"1011,1";"1,5";"340,0";"10,0";"";"";"22,3";"7,4"
"02/02/2023";"1800";"24,0";"97,0";"1009,1";"3,6";"90,0";"10,0";"";"";"";""
"03/02/2023";"0000";"23,6";"95,0";"1009,7";"0,0";"0,0";"7,5";"3,70";"30,5";"";""
"03/02/2023";"1200";"24,0";"98,0";"1010,5";"1,5";"20,0";"10,0";"";"";"22,7";"17,4"
"03/02/2023";"1800";"29,8";"73,0";"1008,3";"4,1";"70,0";"7,5";"";"";"";""
"04/02/2023";"0000";"27,4";"79,0";"1009,5";"3,1";"70,0";"7,5";"0,60";"28,3";"";""
"04/02/2023";"1200";"25,0";"95,0";"1011,7";"1,0";"360,0";"10,0";"";"";"23,7";"1,0"
"04/02/2023";"1800";"26,4";"91,0";"1009,0";"3,1";"50,0";"10,0";"";"";"";""
"05/02/2023";"0000";"24,8";"96,0";"1010,1";"1,5";"90,0";"10,0";"3,20";"29,0";"";""
"05/02/2023";"1200";"25,4";"84,0";"1011,9";"1,5";"360,0";"7,5";"";"";"23,4";"15,5"
"05/02/2023";"1800";"28,6";"78,0";"1008,5";"3,1";"70,0";"7,5";"";"";"";""
"06/02/2023";"0000";"26,6";"87,0";"1009,7";"1,5";"50,0";"7,5";"5,30";"31,8";"";""
"06/02/2023";"1200";"25,8";"92,0";"1009,9";"2,6";"50,0";"8,8";"";"";"23,7";"0,4"
"06/02/2023";"1800";"29,8";"71,0";"1006,5";"3,1";"50,0";"7,5";"";"";"";""
"07/02/2023";"0000";"26,0";"88,0";"1007,7";"0,5";"360,0";"10,0";"1,70";"30,1";"";""
"07/02/2023";"1200";"24,8";"99,0";"1010,0";"1,5";"340,0";"10,0";"";"";"24,1";"54,0"
"07/02/2023";"1800";"25,8";"84,0";"1007,9";"3,1";"70,0";"10,0";"";"";"";""
"08/02/2023";"0000";"24,4";"97,0";"1009,0";"1,5";"360,0";"10,0";"7,00";"31,8";"";""
"08/02/2023";"1200";"25,4";"94,0";"1008,9";"1,5";"20,0";"10,0";"";"";"23,3";"1,6"
"08/02/2023";"1800";"31,8";"66,0";"1005,8";"3,1";"90,0";"7,5";"";"";"";""
"09/02/2023";"0000";"27,0";"83,0";"1007,2";"2,1";"50,0";"10,0";"4,00";"30,8";"";""
"09/02/2023";"1200";"26,8";"91,0";"1010,2";"1,5";"20,0";"10,0";"";"";"24,5";"0,0"
"09/02/2023";"1800";"28,0";"86,0";"1007,5";"2,6";"70,0";"7,5";"";"";"";""
"10/02/2023";"0000";"25,4";"94,0";"1007,7";"1,0";"20,0";"7,5";"10,10";"32,3";"";""
"10/02/2023";"1200";"27,2";"86,0";"1009,1";"3,1";"50,0";"7,5";"";"";"23,9";"10,6"
"10/02/2023";"1800";"31,8";"63,0";"1005,7";"3,1";"90,0";"7,5";"";"";"";""
"11/02/2023";"0000";"27,8";"80,0";"1006,6";"3,1";"50,0";"10,0";"0,00";"28,2";"";""
"11/02/2023";"1200";"25,0";"97,0";"1009,8";"1,0";"340,0";"10,0";"";"";"24,5";"3,8"
"11/02/2023";"1800";"24,4";"92,0";"1007,9";"1,5";"340,0";"10,0";"";"";"";""
"12/02/2023";"0000";"23,6";"97,0";"1007,5";"0,0";"0,0";"10,0";"6,90";"31,8";"";""
"12/02/2023";"1200";"25,2";"93,0";"1007,9";"2,1";"360,0";"10,0";"";"";"23,2";"37,0"
"12/02/2023";"1800";"31,2";"63,0";"1005,0";"3,1";"90,0";"6,3";"";"";"";""
"13/02/2023";"0000";"27,0";"87,0";"1005,7";"3,1";"50,0";"7,5";"9,20";"33,0";"";""
"13/02/2023";"1200";"26,8";"89,0";"1008,2";"1,5";"20,0";"7,5";"";"";"24,1";"0,0"
"13/02/2023";"1800";"32,2";"68,0";"1005,0";"3,1";"70,0";"7,5";"";"";"";""
"14/02/2023";"0000";"26,8";"89,0";"1006,6";"2,6";"50,0";"7,5";"0,60";"28,3";"";""
"14/02/2023";"1200";"24,6";"95,0";"1008,1";"1,5";"360,0";"10,0";"";"";"23,7";"9,1"
"14/02/2023";"1800";"24,8";"96,0";"1006,9";"2,6";"20,0";"10,0";"";"";"";""
"15/02/2023";"0000";"24,4";"94,0";"1007,9";"1,5";"20,0";"10,0";"3,60";"30,0";"";""
"15/02/2023";"1200";"24,4";"97,0";"1009,1";"1,5";"360,0";"10,0";"";"";"23,5";"12,2"
"15/02/2023";"1800";"29,2";"74,0";"1006,5";"3,1";"70,0";"7,5";"";"";"";""
"16/02/2023";"0000";"25,0";"97,0";"1007,3";"2,6";"20,0";"10,0";"3,20";"30,0";"";""
"16/02/2023";"1200";"25,1";"96,0";"1007,6";"1,5";"50,0";"10,0";"";"";"24,1";"49,2"
