"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2023";"0000";"28,8";"80,0";"1012,6";"1,5";"70,0";"7,5";"7,70";"33,9";"";""
"01/08/2023";"1200";"28,6";"85,0";"1012,9";"1,5";"360,0";"7,5";"";"";"25,5";"0,0"
"01/08/2023";"1800";"33,6";"65,0";"1010,0";"2,1";"50,0";"7,5";"";"";"";""
"02/08/2023";"0000";"27,4";"91,0";"1011,8";"0,0";"0,0";"10,0";"9,10";"33,7";"";""
"02/08/2023";"1200";"26,4";"86,0";"1012,5";"3,1";"360,0";"6,3";"";"";"23,3";"8,5"
"02/08/2023";"1800";"33,4";"63,0";"1009,9";"1,5";"360,0";"7,5";"";"";"";""
"03/08/2023";"0000";"27,8";"84,0";"1011,9";"1,5";"90,0";"7,5";"10,20";"34,0";"";""
"03/08/2023";"1200";"28,7";"83,0";"1011,2";"1,5";"50,0";"7,5";"";"";"25,7";"8,8"
"03/08/2023";"1800";"33,7";"58,0";"1010,0";"1,5";"50,0";"3,8";"";"";"";""
"04/08/2023";"0000";"25,0";"90,0";"1010,8";"1,0";"20,0";"7,5";"9,80";"33,9";"";""
"04/08/2023";"1200";"28,0";"87,0";"1011,8";"2,1";"360,0";"5,0";"";"";"25,1";"15,0"
"04/08/2023";"1800";"33,5";"62,0";"1009,9";"1,5";"70,0";"2,5";"";"";"";""
"05/08/2023";"0000";"28,6";"82,0";"1011,1";"1,5";"70,0";"5,0";"8,10";"33,1";"";""
"05/08/2023";"1200";"26,4";"95,0";"1012,4";"0,0";"0,0";"8,8";"";"";"25,5";"105,6"
"05/08/2023";"1800";"32,8";"67,0";"1009,8";"2,6";"50,0";"6,3";"";"";"";""
"06/08/2023";"0000";"28,8";"83,0";"1011,1";"2,1";"90,0";"2,5";"10,50";"33,9";"";""
"06/08/2023";"1200";"29,1";"78,0";"1012,9";"2,1";"70,0";"7,5";"";"";"27,1";"0,0"
"06/08/2023";"1800";"33,3";"59,0";"1011,8";"2,6";"90,0";"6,3";"";"";"";""
"07/08/2023";"0000";"29,0";"79,0";"1011,1";"3,1";"70,0";"7,5";"9,70";"33,5";"";""
"07/08/2023";"1200";"27,8";"86,0";"1012,3";"1,0";"360,0";"8,8";"";"";"26,1";"0,0"
"07/08/2023";"1800";"33,2";"61,0";"1010,6";"2,1";"70,0";"7,5";"";"";"";""
"08/08/2023";"0000";"29,2";"77,0";"1012,1";"2,6";"70,0";"10,0";"7,50";"33,7";"";""
"08/08/2023";"1200";"28,2";"87,0";"1012,2";"1,0";"20,0";"7,5";"";"";"26,9";"0,0"
"08/08/2023";"1800";"33,3";"57,0";"1010,1";"3,1";"90,0";"7,5";"";"";"";""
"09/08/2023";"0000";"27,6";"79,0";"1011,2";"1,0";"50,0";"5,0";"8,30";"32,6";"";""
"09/08/2023";"1200";"26,8";"94,0";"1011,5";"1,5";"340,0";"7,5";"";"";"26,1";"2,8"
"09/08/2023";"1800";"31,9";"63,0";"1009,8";"4,6";"70,0";"5,0";"";"";"";""
"10/08/2023";"0000";"28,4";"77,0";"1011,0";"3,1";"70,0";"10,0";"9,20";"33,1";"";""
"10/08/2023";"1200";"27,6";"86,0";"1011,7";"2,6";"50,0";"7,5";"";"";"25,9";"3,0"
"10/08/2023";"1800";"31,2";"66,0";"1009,7";"4,1";"50,0";"6,3";"";"";"";""
"11/08/2023";"0000";"28,4";"75,0";"1010,2";"3,1";"50,0";"6,3";"10,60";"34,5";"";""
"11/08/2023";"1200";"28,0";"82,0";"1010,9";"1,5";"360,0";"2,5";"";"";"23,7";"0,0"
"11/08/2023";"1800";"33,8";"56,0";"1009,1";"1,5";"110,0";"3,8";"";"";"";""
"12/08/2023";"0000";"28,8";"80,0";"1009,1";"2,6";"70,0";"10,0";"10,70";"33,5";"";""
"12/08/2023";"1200";"28,6";"82,0";"1010,6";"2,1";"360,0";"2,5";"";"";"25,3";"0,0"
"12/08/2023";"1800";"33,0";"59,0";"1008,2";"2,6";"70,0";"3,8";"";"";"";""
"13/08/2023";"0000";"29,2";"79,0";"1008,8";"1,5";"70,0";"6,3";"10,20";"34,0";"";""
"13/08/2023";"1200";"28,6";"79,0";"1010,0";"1,5";"360,0";"3,8";"";"";"25,1";"0,0"
"13/08/2023";"1800";"33,6";"55,0";"1007,2";"2,1";"360,0";"5,0";"";"";"";""
"14/08/2023";"0000";"27,8";"76,0";"1008,6";"3,1";"90,0";"5,0";"9,40";"34,5";"";""
"14/08/2023";"1200";"29,4";"69,0";"1008,3";"2,1";"70,0";"6,3";"";"";"25,2";"0,0"
"14/08/2023";"1800";"34,2";"56,0";"1005,3";"1,5";"180,0";"2,5";"";"";"";""
"15/08/2023";"0000";"29,8";"81,0";"1007,0";"1,5";"70,0";"0,0";"10,20";"34,7";"";""
"15/08/2023";"1200";"30,2";"76,0";"1008,9";"2,1";"70,0";"7,5";"";"";"27,3";"0,0"
"15/08/2023";"1800";"34,6";"60,0";"1006,2";"1,5";"110,0";"2,5";"";"";"";""
"16/08/2023";"0000";"29,8";"81,0";"1007,3";"3,6";"70,0";"2,5";"10,40";"34,2";"";""
"16/08/2023";"1200";"30,0";"73,0";"1009,5";"3,1";"70,0";"6,3";"";"";"27,7";"0,0"
"16/08/2023";"1800";"33,6";"57,0";"1007,0";"3,1";"70,0";"5,0";"";"";"";""
"17/08/2023";"0000";"29,6";"79,0";"1007,9";"1,5";"90,0";"7,5";"9,10";"34,9";"";""
"17/08/2023";"1200";"29,8";"77,0";"1009,2";"2,6";"70,0";"7,5";"";"";"27,5";"0,0"
"17/08/2023";"1800";"34,6";"59,0";"1006,3";"1,5";"180,0";"3,8";"";"";"";""
"18/08/2023";"0000";"28,5";"80,0";"1007,1";"2,1";"70,0";"2,5";"10,20";"34,5";"";""
"18/08/2023";"1200";"29,6";"79,0";"1008,5";"3,1";"90,0";"5,0";"";"";"27,9";"0,0"
"18/08/2023";"1800";"33,8";"57,0";"1005,2";"2,6";"70,0";"3,8";"";"";"";""
"19/08/2023";"0000";"26,2";"88,0";"1007,3";"1,5";"290,0";"10,0";"10,80";"34,0";"";""
"19/08/2023";"1200";"29,8";"75,0";"1007,1";"3,1";"70,0";"6,3";"";"";"25,9";"0,4"
"19/08/2023";"1800";"33,6";"57,0";"1005,6";"3,1";"70,0";"5,0";"";"";"";""
"20/08/2023";"0000";"29,2";"77,0";"1006,6";"3,1";"70,0";"5,0";"10,70";"33,4";"";""
"20/08/2023";"1200";"28,6";"79,0";"1007,8";"2,6";"70,0";"7,5";"";"";"24,9";"0,0"
"20/08/2023";"1800";"33,0";"55,0";"1005,3";"2,6";"70,0";"2,5";"";"";"";""
"21/08/2023";"0000";"28,8";"75,0";"1005,8";"3,1";"20,0";"7,5";"10,20";"33,7";"";""
