"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2021";"0000";"27,2";"91,0";"";"0,0";"0,0";"3,0";"";"27,4";"";""
"01/08/2021";"1200";"24,3";"97,0";"";"1,0";"180,0";"10,0";"";"";"23,1";"4,7"
"01/08/2021";"1800";"23,9";"99,0";"";"1,0";"230,0";"10,0";"";"";"";""
"02/08/2021";"0000";"24,0";"98,0";"";"1,0";"230,0";"9,0";"";"30,7";"";""
"02/08/2021";"1200";"24,3";"96,0";"";"0,0";"0,0";"10,0";"";"";"23,1";"32,8"
"02/08/2021";"1800";"25,3";"92,0";"";"1,0";"360,0";"10,0";"";"";"";""
"03/08/2021";"0000";"25,3";"90,0";"";"1,0";"90,0";"5,0";"";"33,4";"";""
"03/08/2021";"1200";"24,4";"94,0";"";"1,0";"230,0";"8,0";"";"";"23,0";"13,6"
"03/08/2021";"1800";"29,2";"76,0";"";"2,0";"360,0";"10,0";"";"";"";""
"04/08/2021";"0000";"25,8";"85,0";"";"1,0";"90,0";"2,0";"";"33,4";"";""
"04/08/2021";"1200";"24,0";"97,0";"";"1,0";"360,0";"10,0";"";"";"23,8";"1,5"
"04/08/2021";"1800";"31,0";"65,0";"";"0,0";"0,0";"7,0";"";"";"";""
"05/08/2021";"0000";"27,7";"76,0";"";"1,0";"180,0";"7,0";"";"33,7";"";""
"05/08/2021";"1200";"23,8";"93,0";"";"0,0";"0,0";"10,0";"";"";"23,6";"0,0"
"05/08/2021";"1800";"32,1";"67,0";"";"2,0";"140,0";"9,0";"";"";"";""
"06/08/2021";"0000";"27,5";"77,0";"";"1,0";"180,0";"6,0";"";"33,2";"";""
"06/08/2021";"1200";"25,4";"93,0";"";"1,0";"90,0";"10,0";"";"";"24,2";"0,0"
"06/08/2021";"1800";"28,7";"73,0";"";"1,0";"90,0";"10,0";"";"";"";""
"07/08/2021";"0000";"26,9";"86,0";"";"0,0";"0,0";"";"";"33,6";"";""
"07/08/2021";"1200";"25,8";"89,0";"";"0,0";"0,0";"2,0";"";"";"23,9";"0,0"
"07/08/2021";"1800";"29,5";"70,0";"";"1,0";"360,0";"10,0";"";"";"";""
"08/08/2021";"0000";"25,1";"91,0";"";"0,0";"0,0";"7,0";"";"";"";""
"08/08/2021";"1200";"24,4";"97,0";"";"0,0";"0,0";"10,0";"";"";"24,0";"3,0"
