"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2023";"0000";"29,2";"74,0";"";"0,0";"0,0";"6,3";"";"";"";""
"01/02/2023";"1200";"26,4";"71,0";"";"0,0";"0,0";"5,0";"";"";"22,6";"0,0"
"01/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"02/02/2023";"0000";"";"";"";"";"";"";"";"34,0";"";""
"02/02/2023";"1200";"23,2";"83,0";"";"0,0";"0,0";"10,0";"";"";"22,2";"0,0"
"02/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"03/02/2023";"0000";"28,4";"71,0";"";"0,0";"0,0";"7,5";"";"34,6";"";""
"03/02/2023";"1200";"24,4";"82,0";"";"0,0";"0,0";"6,3";"";"";"23,2";"0,0"
"03/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"04/02/2023";"0000";"29,8";"64,0";"";"0,0";"0,0";"6,3";"";"31,8";"";""
"04/02/2023";"1200";"24,0";"86,0";"";"0,0";"0,0";"7,5";"";"";"22,4";"2,0"
"04/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"05/02/2023";"0000";"27,4";"81,0";"";"0,0";"0,0";"7,5";"";"";"";""
"05/02/2023";"1200";"";"";"";"";"";"";"";"";"";""
"05/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"06/02/2023";"0000";"";"";"";"";"";"";"";"31,6";"";""
"06/02/2023";"1200";"23,4";"89,0";"";"0,0";"0,0";"7,5";"";"";"23,2";"0,0"
"06/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"07/02/2023";"0000";"26,6";"83,0";"";"0,0";"0,0";"7,5";"";"32,8";"";""
"07/02/2023";"1200";"24,2";"82,0";"";"0,0";"0,0";"6,3";"";"";"24,0";"0,0"
"07/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"08/02/2023";"0000";"27,6";"82,0";"";"0,0";"0,0";"7,5";"";"";"";""
"08/02/2023";"1200";"27,6";"82,0";"";"0,0";"0,0";"6,3";"";"";"24,6";"37,0"
"08/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"09/02/2023";"0000";"";"";"";"";"";"";"";"33,4";"";""
"09/02/2023";"1200";"26,4";"83,0";"";"0,0";"0,0";"7,5";"";"";"23,8";"0,0"
"09/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"10/02/2023";"0000";"30,0";"72,0";"";"0,0";"0,0";"7,5";"";"32,2";"";""
"10/02/2023";"1200";"24,4";"94,0";"";"2,1";"50,0";"6,3";"";"";"23,8";"0,0"
"10/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"11/02/2023";"0000";"27,8";"86,0";"";"0,0";"0,0";"6,3";"";"33,8";"";""
"11/02/2023";"1200";"25,4";"84,0";"";"2,1";"50,0";"7,5";"";"";"23,0";"0,0"
"11/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"12/02/2023";"0000";"28,4";"83,0";"";"0,0";"0,0";"6,3";"";"";"";""
"12/02/2023";"1200";"";"";"";"";"";"";"";"";"";""
"12/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"13/02/2023";"0000";"";"";"";"";"";"";"";"31,0";"";""
"13/02/2023";"1200";"24,2";"90,0";"";"0,0";"0,0";"7,5";"";"";"24,4";"0,0"
"13/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"14/02/2023";"0000";"27,8";"86,0";"";"0,0";"0,0";"6,3";"";"33,0";"";""
"14/02/2023";"1200";"23,6";"98,0";"";"2,1";"50,0";"7,5";"";"";"24,0";"6,2"
"14/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"15/02/2023";"0000";"25,8";"94,0";"";"2,1";"320,0";"7,5";"";"32,0";"";""
"15/02/2023";"1200";"23,4";"96,0";"";"0,0";"0,0";"7,5";"";"";"22,8";"17,2"
"15/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"16/02/2023";"0000";"25,2";"92,0";"";"0,0";"0,0";"10,0";"";"33,6";"";""
"16/02/2023";"1200";"24,2";"95,0";"";"0,0";"0,0";"10,0";"";"";"23,6";"0,0"
"16/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0000";"28,4";"76,0";"";"0,0";"0,0";"6,3";"";"33,6";"";""
"17/02/2023";"1200";"25,4";"89,0";"";"2,1";"50,0";"6,3";"";"";"23,4";"0,0"
"17/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"18/02/2023";"0000";"29,4";"76,0";"";"3,1";"50,0";"6,3";"";"34,4";"";""
"18/02/2023";"1200";"25,8";"91,0";"";"3,1";"50,0";"7,5";"";"";"23,8";"0,0"
"18/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"19/02/2023";"0000";"28,2";"72,0";"";"0,0";"0,0";"5,0";"";"";"";""
"19/02/2023";"1200";"24,2";"90,0";"";"2,1";"50,0";"6,3";"";"";"23,6";"0,0"
"19/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"20/02/2023";"0000";"";"";"";"";"";"";"";"32,2";"";""
"20/02/2023";"1200";"23,6";"88,0";"";"2,1";"50,0";"8,8";"";"";"23,6";"0,0"
"20/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"21/02/2023";"0000";"26,8";"78,0";"";"0,0";"0,0";"7,5";"";"32,8";"";""
"21/02/2023";"1200";"24,6";"92,0";"";"2,1";"50,0";"7,5";"";"";"24,0";"0,0"
"21/02/2023";"1800";"30,2";"68,0";"";"2,1";"50,0";"6,3";"";"";"";""
"22/02/2023";"0000";"26,8";"81,0";"";"0,0";"0,0";"6,3";"";"32,8";"";""
"22/02/2023";"1200";"23,6";"93,0";"";"0,0";"0,0";"10,0";"";"";"23,4";"0,0"
"22/02/2023";"1800";"30,8";"60,0";"";"2,1";"50,0";"7,5";"";"";"";""
"23/02/2023";"0000";"27,8";"78,0";"";"0,0";"0,0";"6,3";"";"35,2";"";""
"23/02/2023";"1200";"25,2";"90,0";"";"2,1";"50,0";"5,0";"";"";"24,0";"0,0"
"23/02/2023";"1800";"33,6";"49,0";"";"2,1";"50,0";"6,3";"";"";"";""
"24/02/2023";"0000";"29,6";"74,0";"";"0,0";"0,0";"5,0";"";"34,8";"";""
"24/02/2023";"1200";"25,4";"89,0";"";"0,0";"0,0";"7,5";"";"";"25,0";"0,0"
"24/02/2023";"1800";"32,8";"53,0";"";"3,1";"50,0";"6,3";"";"";"";""
