"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2020";"0000";"28,1";"73,0";"";"2,0";"50,0";"10,0";"";"34,1";"";""
"01/02/2020";"1200";"26,7";"80,0";"";"2,0";"360,0";"7,0";"";"";"24,7";"0,0"
"01/02/2020";"1800";"32,6";"48,0";"";"3,0";"50,0";"6,0";"";"";"";""
"02/02/2020";"0000";"29,1";"63,0";"";"3,0";"50,0";"0,0";"";"34,1";"";""
"02/02/2020";"1200";"23,7";"83,0";"";"2,0";"50,0";"0,0";"";"";"23,5";"0,0"
"02/02/2020";"1800";"32,6";"45,0";"";"2,0";"140,0";"3,0";"";"";"";""
"03/02/2020";"0000";"28,9";"63,0";"";"1,0";"90,0";"0,0";"";"36,6";"";""
"03/02/2020";"1200";"25,0";"78,0";"";"1,0";"90,0";"10,0";"";"";"23,0";"0,0"
"03/02/2020";"1800";"34,5";"41,0";"";"1,0";"90,0";"5,0";"";"";"";""
"04/02/2020";"0000";"29,1";"61,0";"";"2,0";"50,0";"0,0";"";"35,3";"";""
"04/02/2020";"1200";"26,4";"71,0";"";"2,0";"50,0";"4,0";"";"";"24,5";"0,0"
"04/02/2020";"1800";"33,4";"46,0";"";"2,0";"90,0";"5,0";"";"";"";""
"05/02/2020";"0000";"28,4";"63,0";"";"1,0";"90,0";"0,0";"";"35,5";"";""
"05/02/2020";"1200";"25,9";"74,0";"";"3,0";"50,0";"10,0";"";"";"24,6";"0,0"
"05/02/2020";"1800";"33,5";"42,0";"";"4,0";"50,0";"7,0";"";"";"";""
"06/02/2020";"0000";"28,6";"64,0";"";"1,0";"50,0";"0,0";"";"34,6";"";""
"06/02/2020";"1200";"25,8";"72,0";"";"5,0";"50,0";"3,0";"";"";"24,8";"0,0"
"06/02/2020";"1800";"33,1";"40,0";"";"4,0";"50,0";"7,0";"";"";"";""
"07/02/2020";"0000";"27,9";"68,0";"";"1,0";"90,0";"0,0";"";"34,6";"";""
"07/02/2020";"1200";"25,6";"69,0";"";"2,0";"50,0";"2,0";"";"";"24,3";"0,0"
"07/02/2020";"1800";"32,4";"42,0";"";"2,0";"50,0";"6,0";"";"";"";""
"08/02/2020";"0000";"27,5";"60,0";"";"1,0";"90,0";"0,0";"";"35,5";"";""
"08/02/2020";"1200";"25,1";"69,0";"";"2,0";"50,0";"7,0";"";"";"24,4";"0,0"
"08/02/2020";"1800";"33,3";"41,0";"";"2,0";"140,0";"9,0";"";"";"";""
"09/02/2020";"0000";"27,3";"61,0";"";"1,0";"140,0";"7,0";"";"35,7";"";""
"09/02/2020";"1200";"24,8";"68,0";"";"1,0";"90,0";"9,0";"";"";"24,6";"0,0"
"09/02/2020";"1800";"34,2";"42,0";"";"3,0";"50,0";"5,0";"";"";"";""
"10/02/2020";"0000";"28,1";"65,0";"";"1,0";"90,0";"0,0";"";"35,6";"";""
"10/02/2020";"1200";"25,5";"73,0";"";"2,0";"360,0";"0,0";"";"";"24,3";"0,0"
"10/02/2020";"1800";"30,0";"53,0";"";"3,0";"50,0";"4,0";"";"";"";""
"11/02/2020";"0000";"30,2";"58,0";"";"2,0";"50,0";"0,0";"";"36,6";"";""
"11/02/2020";"1200";"26,5";"73,0";"";"2,0";"90,0";"10,0";"";"";"23,9";"0,0"
"11/02/2020";"1800";"35,2";"37,0";"";"3,0";"50,0";"4,0";"";"";"";""
"12/02/2020";"0000";"29,9";"67,0";"";"1,0";"90,0";"6,0";"";"31,5";"";""
"12/02/2020";"1200";"25,7";"76,0";"";"2,0";"50,0";"10,0";"";"";"23,7";"0,0"
"12/02/2020";"1800";"28,1";"72,0";"";"2,0";"90,0";"10,0";"";"";"";""
"13/02/2020";"0000";"29,7";"70,0";"";"1,0";"230,0";"10,0";"";"34,6";"";""
"13/02/2020";"1200";"25,5";"79,0";"";"2,0";"50,0";"3,0";"";"";"23,9";"3,4"
"13/02/2020";"1800";"32,6";"47,0";"";"3,0";"50,0";"9,0";"";"";"";""
"14/02/2020";"0000";"30,0";"60,0";"";"2,0";"90,0";"6,0";"";"35,1";"";""
"14/02/2020";"1200";"25,7";"74,0";"";"3,0";"360,0";"4,0";"";"";"24,3";"0,0"
"14/02/2020";"1800";"33,0";"47,0";"";"4,0";"50,0";"9,0";"";"";"";""
"15/02/2020";"0000";"28,7";"67,0";"";"3,0";"50,0";"";"";"34,6";"";""
"15/02/2020";"1200";"26,3";"69,0";"";"3,0";"360,0";"7,0";"";"";"24,7";"0,0"
"15/02/2020";"1800";"32,4";"47,0";"";"4,0";"90,0";"5,0";"";"";"";""
"16/02/2020";"0000";"28,7";"66,0";"";"1,0";"90,0";"0,0";"";"35,6";"";""
"16/02/2020";"1200";"26,9";"66,0";"";"3,0";"50,0";"2,0";"";"";"24,0";"0,0"
"16/02/2020";"1800";"35,4";"40,0";"";"2,0";"90,0";"4,0";"";"";"";""
"17/02/2020";"0000";"29,1";"73,0";"";"1,0";"140,0";"0,0";"";"35,4";"";""
"17/02/2020";"1200";"27,0";"71,0";"";"2,0";"50,0";"10,0";"";"";"26,0";"0,0"
"17/02/2020";"1800";"33,1";"54,0";"";"1,0";"50,0";"10,0";"";"";"";""
"18/02/2020";"0000";"30,1";"61,0";"";"1,0";"90,0";"7,0";"";"35,6";"";""
"18/02/2020";"1200";"27,8";"72,0";"";"3,0";"50,0";"2,0";"";"";"25,7";"0,0"
"18/02/2020";"1800";"33,3";"45,0";"";"4,0";"50,0";"9,0";"";"";"";""
"19/02/2020";"0000";"28,6";"62,0";"";"1,0";"90,0";"0,0";"";"35,6";"";""
"19/02/2020";"1200";"26,6";"73,0";"";"2,0";"50,0";"3,0";"";"";"25,0";"0,0"
"19/02/2020";"1800";"33,9";"41,0";"";"2,0";"50,0";"9,0";"";"";"";""
"20/02/2020";"0000";"29,6";"57,0";"";"1,0";"50,0";"5,0";"";"35,6";"";""
"20/02/2020";"1200";"26,4";"68,0";"";"4,0";"50,0";"10,0";"";"";"24,6";"0,0"
"20/02/2020";"1800";"34,5";"40,0";"";"3,0";"50,0";"10,0";"";"";"";""
"21/02/2020";"0000";"28,8";"57,0";"";"1,0";"90,0";"6,0";"";"36,1";"";""
"21/02/2020";"1200";"26,1";"71,0";"";"3,0";"50,0";"10,0";"";"";"24,0";"0,0"
"21/02/2020";"1800";"34,2";"47,0";"";"1,0";"90,0";"10,0";"";"";"";""
"22/02/2020";"0000";"29,5";"60,0";"";"1,0";"50,0";"0,0";"";"38,2";"";""
"22/02/2020";"1200";"26,9";"66,0";"";"3,0";"50,0";"10,0";"";"";"24,4";"0,0"
"22/02/2020";"1800";"35,8";"40,0";"";"2,0";"50,0";"4,0";"";"";"";""
"23/02/2020";"0000";"31,4";"59,0";"";"2,0";"50,0";"7,0";"";"38,0";"";""
"23/02/2020";"1200";"28,0";"69,0";"";"1,0";"50,0";"9,0";"";"";"25,4";"0,0"
"23/02/2020";"1800";"35,7";"44,0";"";"1,0";"50,0";"9,0";"";"";"";""
"24/02/2020";"0000";"30,6";"64,0";"";"1,0";"90,0";"2,0";"";"34,1";"";""
"24/02/2020";"1200";"27,3";"74,0";"";"4,0";"50,0";"10,0";"";"";"26,7";"0,0"
"24/02/2020";"1800";"32,2";"56,0";"";"3,0";"50,0";"10,0";"";"";"";""
"25/02/2020";"0000";"30,2";"63,0";"";"1,0";"90,0";"2,0";"";"36,5";"";""
"25/02/2020";"1200";"27,9";"66,0";"";"2,0";"90,0";"9,0";"";"";"26,7";"0,0"
"25/02/2020";"1800";"33,4";"47,0";"";"2,0";"50,0";"10,0";"";"";"";""
"26/02/2020";"0000";"30,0";"69,0";"";"2,0";"90,0";"8,0";"";"36,6";"";""
"26/02/2020";"1200";"26,9";"66,0";"";"3,0";"50,0";"2,0";"";"";"25,1";"0,0"
"26/02/2020";"1800";"34,6";"43,0";"";"3,0";"360,0";"7,0";"";"";"";""
"27/02/2020";"0000";"29,1";"64,0";"";"2,0";"50,0";"4,0";"";"35,6";"";""
"27/02/2020";"1200";"26,3";"68,0";"";"3,0";"50,0";"8,0";"";"";"24,7";"0,0"
"27/02/2020";"1800";"34,2";"43,0";"";"2,0";"50,0";"10,0";"";"";"";""
"28/02/2020";"0000";"29,7";"60,0";"";"1,0";"90,0";"0,0";"";"36,6";"";""
"28/02/2020";"1200";"26,7";"62,0";"";"3,0";"50,0";"0,0";"";"";"24,7";"0,0"
"28/02/2020";"1800";"34,6";"41,0";"";"1,0";"90,0";"6,0";"";"";"";""
"29/02/2020";"0000";"30,4";"58,0";"";"1,0";"140,0";"1,0";"";"37,1";"";""
"29/02/2020";"1200";"26,7";"67,0";"";"4,0";"90,0";"2,0";"";"";"25,3";"0,0"
"29/02/2020";"1800";"31,2";"54,0";"";"2,0";"140,0";"5,0";"";"";"";""
"01/03/2020";"0000";"29,9";"60,0";"";"2,0";"50,0";"0,0";"";"37,6";"";""
"01/03/2020";"1200";"27,1";"69,0";"";"3,0";"90,0";"3,0";"";"";"25,3";"0,0"
"01/03/2020";"1800";"34,0";"44,0";"";"1,0";"90,0";"4,0";"";"";"";""
"02/03/2020";"0000";"30,2";"58,0";"";"3,0";"50,0";"0,0";"";"37,7";"";""
"02/03/2020";"1200";"27,2";"60,0";"";"3,0";"50,0";"10,0";"";"";"25,4";"0,0"
"02/03/2020";"1800";"35,9";"41,0";"";"0,0";"0,0";"5,0";"";"";"";""
"03/03/2020";"0000";"30,3";"60,0";"";"1,0";"140,0";"6,0";"";"35,6";"";""
"03/03/2020";"1200";"27,7";"63,0";"";"3,0";"50,0";"3,0";"";"";"25,2";"0,0"
"03/03/2020";"1800";"33,5";"45,0";"";"2,0";"50,0";"8,0";"";"";"";""
"04/03/2020";"0000";"29,8";"63,0";"";"1,0";"90,0";"0,0";"";"37,3";"";""
"04/03/2020";"1200";"26,8";"65,0";"";"2,0";"50,0";"2,0";"";"";"24,8";"0,0"
"04/03/2020";"1800";"34,8";"41,0";"";"2,0";"50,0";"8,0";"";"";"";""
