"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/08/2019";"0000";"24,5";"91,0";"";"0,0";"0,0";"10,0";"9,60";"34,3";"";""
"01/08/2019";"1200";"23,7";"92,0";"";"1,0";"230,0";"2,0";"";"";"22,0";"47,8"
"01/08/2019";"1800";"";"";"";"";"";"";"";"";"";""
"02/08/2019";"0000";"31,0";"75,0";"";"0,0";"0,0";"3,0";"5,10";"33,5";"";""
"02/08/2019";"1200";"26,1";"89,0";"";"2,0";"50,0";"10,0";"";"";"23,7";"0,0"
"02/08/2019";"1800";"";"";"";"";"";"";"";"";"";""
"03/08/2019";"0000";"28,9";"84,0";"";"2,0";"50,0";"10,0";"5,90";"33,5";"";""
"03/08/2019";"1200";"24,5";"94,0";"";"0,0";"0,0";"9,0";"";"";"24,1";"9,2"
"03/08/2019";"1800";"";"";"";"";"";"";"";"";"";""
"04/08/2019";"0000";"26,1";"95,0";"";"1,0";"90,0";"10,0";"5,50";"33,4";"";""
"04/08/2019";"1200";"23,1";"97,0";"";"1,0";"270,0";"10,0";"";"";"22,7";"30,0"
"04/08/2019";"1800";"";"";"";"";"";"";"";"";"";""
"05/08/2019";"0000";"27,5";"81,0";"";"1,0";"180,0";"10,0";"0,00";"29,3";"";""
"05/08/2019";"1200";"24,9";"96,0";"";"0,0";"0,0";"10,0";"";"";"22,8";"23,6"
"05/08/2019";"1800";"24,8";"92,0";"";"1,0";"230,0";"10,0";"";"";"";""
"06/08/2019";"0000";"24,0";"87,0";"";"3,0";"230,0";"10,0";"0,70";"28,5";"";""
"06/08/2019";"1200";"22,3";"93,0";"";"0,0";"0,0";"10,0";"";"";"21,6";"29,0"
"06/08/2019";"1800";"25,6";"81,0";"";"0,0";"0,0";"10,0";"";"";"";""
