"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2021";"0000";"29,3";"68,0";"";"1,0";"90,0";"0,0";"";"32,9";"";""
"01/02/2021";"1200";"25,2";"82,0";"";"2,0";"50,0";"10,0";"";"";"24,9";"0,0"
"01/02/2021";"1800";"30,2";"57,0";"";"3,0";"50,0";"10,0";"";"";"";""
"02/02/2021";"0000";"27,6";"69,0";"";"1,0";"50,0";"4,0";"";"34,1";"";""
"02/02/2021";"1200";"25,3";"76,0";"";"2,0";"90,0";"10,0";"";"";"24,8";"0,0"
"02/02/2021";"1800";"31,4";"56,0";"";"2,0";"90,0";"9,0";"";"";"";""
"03/02/2021";"0000";"29,1";"68,0";"";"1,0";"90,0";"0,0";"";"35,7";"";""
"03/02/2021";"1200";"25,9";"87,0";"";"2,0";"50,0";"9,0";"";"";"24,4";"0,0"
"03/02/2021";"1800";"33,1";"57,0";"";"1,0";"90,0";"6,0";"";"";"";""
"04/02/2021";"0000";"29,2";"73,0";"";"1,0";"90,0";"10,0";"";"34,6";"";""
"04/02/2021";"1200";"24,3";"96,0";"";"1,0";"90,0";"10,0";"";"";"23,9";"16,4"
"04/02/2021";"1800";"32,6";"60,0";"";"2,0";"50,0";"9,0";"";"";"";""
"05/02/2021";"0000";"26,7";"85,0";"";"2,0";"360,0";"8,0";"";"32,5";"";""
"05/02/2021";"1200";"24,4";"91,0";"";"1,0";"90,0";"10,0";"";"";"24,2";"8,2"
"05/02/2021";"1800";"30,1";"60,0";"";"2,0";"50,0";"10,0";"";"";"";""
"06/02/2021";"0000";"26,8";"81,0";"";"1,0";"90,0";"0,0";"";"33,0";"";""
"06/02/2021";"1200";"25,9";"72,0";"";"2,0";"360,0";"10,0";"";"";"24,1";"0,0"
"06/02/2021";"1800";"31,4";"57,0";"";"2,0";"90,0";"10,0";"";"";"";""
"07/02/2021";"0000";"28,7";"72,0";"";"0,0";"0,0";"2,0";"";"33,6";"";""
"07/02/2021";"1200";"25,6";"78,0";"";"1,0";"50,0";"10,0";"";"";"25,0";"0,0"
"07/02/2021";"1800";"31,3";"58,0";"";"2,0";"90,0";"10,0";"";"";"";""
"08/02/2021";"0000";"26,6";"86,0";"";"0,0";"0,0";"2,0";"";"33,5";"";""
"08/02/2021";"1200";"25,7";"83,0";"";"2,0";"50,0";"10,0";"";"";"24,9";"0,0"
"08/02/2021";"1800";"30,8";"65,0";"";"3,0";"50,0";"9,0";"";"";"";""
"09/02/2021";"0000";"27,5";"76,0";"";"1,0";"90,0";"0,0";"";"33,5";"";""
"09/02/2021";"1200";"25,7";"74,0";"";"2,0";"50,0";"7,0";"";"";"24,4";"0,0"
"09/02/2021";"1800";"31,6";"53,0";"";"3,0";"50,0";"10,0";"";"";"";""
"10/02/2021";"0000";"26,5";"72,0";"";"1,0";"90,0";"0,0";"";"34,1";"";""
"10/02/2021";"1200";"26,3";"66,0";"";"4,0";"50,0";"7,0";"";"";"23,3";"0,0"
"10/02/2021";"1800";"32,0";"48,0";"";"4,0";"50,0";"7,0";"";"";"";""
"11/02/2021";"0000";"28,5";"64,0";"";"1,0";"90,0";"0,0";"";"34,7";"";""
"11/02/2021";"1200";"25,5";"76,0";"";"4,0";"50,0";"2,0";"";"";"23,8";"0,0"
"11/02/2021";"1800";"31,4";"54,0";"";"2,0";"50,0";"9,0";"";"";"";""
"12/02/2021";"0000";"27,8";"72,0";"";"1,0";"90,0";"2,0";"";"32,5";"";""
"12/02/2021";"1200";"26,1";"73,0";"";"2,0";"360,0";"4,0";"";"";"24,6";"0,0"
"12/02/2021";"1800";"31,2";"53,0";"";"1,0";"50,0";"10,0";"";"";"";""
"13/02/2021";"0000";"28,7";"68,0";"";"1,0";"360,0";"4,0";"";"33,7";"";""
"13/02/2021";"1200";"25,7";"83,0";"";"1,0";"90,0";"10,0";"";"";"24,7";"0,2"
"13/02/2021";"1800";"31,0";"60,0";"";"2,0";"50,0";"10,0";"";"";"";""
"14/02/2021";"0000";"27,9";"74,0";"";"2,0";"90,0";"0,0";"";"34,6";"";""
"14/02/2021";"1200";"24,9";"83,0";"";"2,0";"90,0";"5,0";"";"";"24,7";"0,0"
"14/02/2021";"1800";"32,6";"47,0";"";"2,0";"360,0";"10,0";"";"";"";""
"15/02/2021";"0000";"30,4";"59,0";"";"2,0";"90,0";"9,0";"";"33,4";"";""
"15/02/2021";"1200";"26,0";"79,0";"";"1,0";"90,0";"8,0";"";"";"24,6";"0,0"
"15/02/2021";"1800";"30,8";"54,0";"";"2,0";"50,0";"10,0";"";"";"";""
"16/02/2021";"0000";"28,0";"64,0";"";"1,0";"90,0";"0,0";"";"34,5";"";""
"16/02/2021";"1200";"25,1";"75,0";"";"3,0";"50,0";"10,0";"";"";"23,6";"0,0"
"16/02/2021";"1800";"32,0";"48,0";"";"2,0";"180,0";"7,0";"";"";"";""
"17/02/2021";"0000";"28,1";"67,0";"";"0,0";"0,0";"0,0";"";"34,6";"";""
"17/02/2021";"1200";"25,8";"73,0";"";"2,0";"50,0";"2,0";"";"";"23,4";"0,0"
"17/02/2021";"1800";"32,9";"45,0";"";"2,0";"50,0";"8,0";"";"";"";""
"18/02/2021";"0000";"27,5";"68,0";"";"0,0";"0,0";"6,0";"";"34,6";"";""
"18/02/2021";"1200";"25,5";"73,0";"";"2,0";"50,0";"10,0";"";"";"23,5";"0,0"
"18/02/2021";"1800";"32,0";"48,0";"";"4,0";"50,0";"9,0";"";"";"";""
"19/02/2021";"0000";"29,1";"64,0";"";"0,0";"0,0";"2,0";"";"35,7";"";""
"19/02/2021";"1200";"25,3";"72,0";"";"3,0";"50,0";"2,0";"";"";"23,6";"0,0"
