"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2022";"0000";"28,8";"79,0";"";"0,0";"0,0";"6,0";"";"33,8";"";""
"01/02/2022";"1200";"25,0";"88,0";"";"0,0";"0,0";"10,0";"";"";"24,4";"0,0"
"01/02/2022";"1800";"30,2";"68,0";"";"2,0";"320,0";"8,0";"";"";"";""
"02/02/2022";"0000";"28,6";"74,0";"";"0,0";"0,0";"7,0";"";"33,8";"";""
"02/02/2022";"1200";"24,4";"92,0";"";"0,0";"0,0";"6,0";"";"";"24,2";"0,0"
"02/02/2022";"1800";"32,6";"59,0";"";"2,0";"50,0";"6,0";"";"";"";""
"03/02/2022";"0000";"29,2";"72,0";"";"0,0";"0,0";"6,0";"";"33,2";"";""
"03/02/2022";"1200";"24,0";"89,0";"";"0,0";"0,0";"7,0";"";"";"23,8";"0,0"
"03/02/2022";"1800";"30,4";"65,0";"";"2,0";"50,0";"7,0";"";"";"";""
"04/02/2022";"0000";"27,0";"84,0";"";"0,0";"0,0";"6,0";"";"32,8";"";""
"04/02/2022";"1200";"24,6";"92,0";"";"0,0";"0,0";"8,0";"";"";"24,4";"0,0"
"04/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"05/02/2022";"0000";"27,6";"81,0";"";"0,0";"0,0";"6,0";"";"32,6";"";""
"05/02/2022";"1200";"24,0";"92,0";"";"2,0";"90,0";"7,0";"";"";"23,8";"0,0"
"05/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"06/02/2022";"0000";"27,2";"85,0";"";"0,0";"0,0";"6,0";"";"";"";""
"06/02/2022";"1200";"";"";"";"";"";"";"";"";"";""
"06/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"07/02/2022";"0000";"";"";"";"";"";"";"";"33,2";"";""
"07/02/2022";"1200";"23,6";"93,0";"";"0,0";"0,0";"9,0";"";"";"23,4";"2,8"
"07/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
"08/02/2022";"0000";"28,2";"75,0";"";"0,0";"0,0";"7,0";"";"33,2";"";""
"08/02/2022";"1200";"25,0";"94,0";"";"0,0";"0,0";"7,0";"";"";"24,6";"0,0"
"08/02/2022";"1800";"";"";"";"";"";"";"";"";"";""
