"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2020";"0000";"28,4";"80,0";"993,3";"";"0,0";"6,0";"";"";"";""
"01/02/2020";"1200";"";"";"";"";"";"";"";"";"";"0,0"
"01/02/2020";"1800";"";"";"";"";"";"";"";"";"";""
"02/02/2020";"0000";"";"";"";"";"";"";"";"";"";""
"02/02/2020";"1200";"";"";"";"";"";"";"";"";"";"0,0"
"02/02/2020";"1800";"";"";"";"";"";"";"";"";"";""
"03/02/2020";"0000";"";"";"";"";"";"";"4,70";"34,6";"";""
"03/02/2020";"1200";"27,4";"88,0";"996,9";"";"270,0";"10,0";"";"";"25,6";"0,0"
"03/02/2020";"1800";"34,5";"69,0";"993,8";"";"360,0";"8,0";"";"";"";""
"04/02/2020";"0000";"29,4";"81,0";"993,8";"";"0,0";"8,0";"5,70";"31,0";"";""
"04/02/2020";"1200";"29,0";"85,0";"996,9";"";"270,0";"9,0";"";"";"24,6";"0,0"
"04/02/2020";"1800";"30,4";"79,0";"993,8";"";"360,0";"9,0";"";"";"";""
"05/02/2020";"0000";"28,0";"83,0";"992,3";"";"0,0";"10,0";"1,80";"32,7";"";""
"05/02/2020";"1200";"26,0";"90,0";"996,8";"";"0,0";"10,0";"";"";"23,3";"12,8"
"05/02/2020";"1800";"31,1";"77,0";"993,8";"";"270,0";"8,0";"";"";"";""
"06/02/2020";"0000";"24,2";"97,0";"994,8";"";"0,0";"10,0";"4,70";"33,0";"";""
"06/02/2020";"1200";"27,0";"94,0";"996,3";"";"0,0";"9,0";"";"";"24,8";"19,6"
"06/02/2020";"1800";"32,6";"74,0";"993,4";"";"270,0";"6,0";"";"";"";""
"07/02/2020";"0000";"28,0";"78,0";"994,3";"";"0,0";"6,0";"4,30";"32,1";"";""
"07/02/2020";"1200";"29,0";"80,0";"994,3";"";"360,0";"8,0";"";"";"23,7";"0,0"
"07/02/2020";"1800";"32,0";"78,0";"991,8";"";"360,0";"8,0";"";"";"";""
"08/02/2020";"0000";"27,0";"89,0";"991,8";"";"0,0";"10,0";"";"";"";""
"08/02/2020";"1200";"";"";"";"";"";"";"";"";"";"83,2"
"08/02/2020";"1800";"";"";"";"";"";"";"";"";"";""
"09/02/2020";"0000";"";"";"";"";"";"";"";"";"";""
"09/02/2020";"1200";"";"";"";"";"";"";"";"";"";"38,2"
"09/02/2020";"1800";"";"";"";"";"";"";"";"";"";""
"10/02/2020";"0000";"";"";"";"";"";"";"5,00";"33,3";"";""
"10/02/2020";"1200";"27,0";"91,0";"997,9";"";"0,0";"10,0";"";"";"24,5";"17,4"
"10/02/2020";"1800";"33,1";"73,0";"992,6";"";"90,0";"7,0";"";"";"";""
"11/02/2020";"0000";"28,5";"91,0";"993,8";"";"0,0";"9,0";"8,00";"34,5";"";""
