"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2021";"0000";"27,5";"91,0";"1004,1";"1,0";"50,0";"10,0";"6,10";"31,8";"";""
"01/02/2021";"1200";"28,3";"84,0";"1005,7";"3,0";"90,0";"9,0";"";"";"25,9";"0,0"
"01/02/2021";"1800";"31,5";"67,0";"1002,4";"3,6";"360,0";"4,0";"";"";"";""
"02/02/2021";"0000";"27,4";"83,0";"1004,7";"2,0";"90,0";"10,0";"10,30";"32,6";"";""
"02/02/2021";"1200";"28,4";"83,0";"1005,9";"2,0";"90,0";"6,0";"";"";"24,8";"0,0"
"02/02/2021";"1800";"32,3";"63,0";"1003,9";"3,3";"360,0";"4,0";"";"";"";""
"03/02/2021";"0000";"27,3";"88,0";"1004,8";"1,5";"50,0";"6,0";"10,50";"32,9";"";""
"03/02/2021";"1200";"28,1";"82,0";"1005,7";"2,5";"90,0";"4,0";"";"";"23,6";"0,0"
"03/02/2021";"1800";"32,3";"68,0";"1003,1";"2,0";"360,0";"5,0";"";"";"";""
"04/02/2021";"0000";"27,3";"87,0";"1004,5";"1,6";"50,0";"2,0";"10,40";"32,8";"";""
"04/02/2021";"1200";"29,1";"78,0";"1006,7";"2,5";"50,0";"6,0";"";"";"25,6";"0,0"
"04/02/2021";"1800";"32,5";"60,0";"1003,9";"2,8";"360,0";"4,0";"";"";"";""
"05/02/2021";"0000";"27,3";"87,0";"1005,6";"1,3";"50,0";"5,0";"10,20";"32,1";"";""
"05/02/2021";"1200";"28,3";"80,0";"1005,1";"3,0";"50,0";"7,0";"";"";"24,6";"0,0"
"05/02/2021";"1800";"31,3";"71,0";"1003,1";"2,8";"50,0";"5,0";"";"";"";""
"06/02/2021";"0000";"26,7";"87,0";"1003,9";"1,6";"360,0";"3,0";"10,70";"33,1";"";""
"06/02/2021";"1200";"28,9";"77,0";"1005,4";"2,5";"50,0";"6,0";"";"";"25,5";"0,0"
"06/02/2021";"1800";"32,9";"61,0";"1003,4";"3,1";"50,0";"5,0";"";"";"";""
"07/02/2021";"0000";"27,3";"88,0";"1004,8";"0,5";"50,0";"4,0";"10,60";"33,9";"";""
"07/02/2021";"1200";"28,5";"82,0";"1005,3";"2,1";"90,0";"5,0";"";"";"24,4";"0,0"
"07/02/2021";"1800";"32,1";"69,0";"1002,4";"2,8";"360,0";"6,0";"";"";"";""
"08/02/2021";"0000";"27,7";"87,0";"1004,4";"2,3";"360,0";"4,0";"9,30";"32,5";"";""
"08/02/2021";"1200";"28,5";"82,0";"1005,6";"2,3";"360,0";"9,0";"";"";"26,3";"0,0"
"08/02/2021";"1800";"31,3";"68,0";"1002,4";"4,3";"360,0";"6,0";"";"";"";""
"09/02/2021";"0000";"27,6";"86,0";"1004,4";"1,1";"50,0";"6,0";"1,30";"30,1";"";""
"09/02/2021";"1200";"27,9";"90,0";"1004,9";"0,7";"90,0";"8,0";"";"";"25,2";"0,0"
"09/02/2021";"1800";"28,5";"82,0";"1001,8";"3,1";"360,0";"10,0";"";"";"";""
"10/02/2021";"0000";"25,3";"98,0";"1004,1";"0,0";"0,0";"10,0";"0,00";"29,7";"";""
"10/02/2021";"1200";"27,3";"96,0";"1005,5";"0,0";"0,0";"10,0";"";"";"25,4";"5,1"
"10/02/2021";"1800";"28,7";"82,0";"1002,2";"3,0";"360,0";"9,0";"";"";"";""
"11/02/2021";"0000";"26,6";"95,0";"1005,3";"0,0";"0,0";"10,0";"0,70";"29,7";"";""
"11/02/2021";"1200";"27,5";"88,0";"1004,6";"0,5";"50,0";"9,0";"";"";"24,8";"0,2"
"11/02/2021";"1800";"25,3";"100,0";"1001,9";"0,0";"0,0";"10,0";"";"";"";""
"12/02/2021";"0000";"25,1";"98,0";"1004,2";"1,6";"50,0";"6,0";"3,30";"30,1";"";""
