"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"01/02/2023";"0000";"29,5";"80,0";"992,3";"";"0,0";"2,5";"3,60";"32,7";"";""
"01/02/2023";"1200";"25,2";"92,0";"995,9";"";"270,0";"10,0";"";"";"21,7";"0,0"
"01/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"02/02/2023";"0000";"24,8";"100,0";"996,3";"";"0,0";"10,0";"2,30";"30,3";"";""
"02/02/2023";"1200";"24,6";"96,0";"997,9";"";"0,0";"10,0";"";"";"21,1";"13,9"
"02/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"03/02/2023";"0000";"25,2";"94,0";"996,5";"";"360,0";"10,0";"7,40";"32,6";"";""
"03/02/2023";"1200";"27,2";"85,0";"997,4";"";"140,0";"6,3";"";"";"21,0";"0,8"
"03/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"04/02/2023";"0000";"27,2";"89,0";"996,0";"";"50,0";"7,5";"9,70";"34,0";"";""
"04/02/2023";"1200";"28,0";"79,0";"997,5";"";"90,0";"3,8";"";"";"21,8";"0,0"
"04/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"05/02/2023";"0000";"28,4";"82,0";"997,2";"";"0,0";"1,3";"";"";"";""
"05/02/2023";"1200";"";"";"";"";"";"";"";"";"";""
"05/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"06/02/2023";"0000";"";"";"";"";"";"";"5,10";"33,1";"";""
"06/02/2023";"1200";"27,1";"77,0";"997,4";"";"180,0";"6,3";"";"";"";"0,0"
"06/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"07/02/2023";"0000";"24,5";"90,0";"993,5";"";"260,0";"10,0";"1,60";"30,4";"";""
"07/02/2023";"1200";"26,4";"93,0";"995,6";"";"360,0";"10,0";"";"";"21,2";"3,8"
"07/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"08/02/2023";"0000";"26,0";"98,0";"994,1";"";"0,0";"10,0";"2,90";"32,4";"";""
"08/02/2023";"1200";"25,3";"83,0";"994,8";"";"0,0";"7,5";"";"";"21,1";"1,1"
"08/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"09/02/2023";"0000";"26,2";"94,0";"993,1";"";"0,0";"2,5";"7,60";"35,2";"";""
"09/02/2023";"1200";"26,3";"86,0";"995,5";"";"140,0";"7,5";"";"";"21,6";"0,0"
"09/02/2023";"1800";"";"";"";"";"";"";"";"";"";""
"10/02/2023";"0000";"28,4";"85,0";"992,8";"";"90,0";"0,0";"7,40";"34,5";"";""
"10/02/2023";"1200";"28,6";"83,0";"994,6";"";"90,0";"3,8";"";"";"21,7";"0,0"
